Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Epsti1	ENSMUST00000022591.9	"epithelial stromal interaction 1 (breast) "	mmu-miR-370-3p	-0.30
Fmn1	ENSMUST00000099576.3	"formin 1 "	mmu-miR-370-3p	-0.30
Mks1	ENSMUST00000038196.6	"Meckel syndrome, type 1 "	mmu-miR-370-3p	-0.30
Them7	ENSMUST00000068813.2	"thioesterase superfamily member 7 "	mmu-miR-370-3p	-0.30
Tvp23a	ENSMUST00000051118.6	"trans-golgi network vesicle protein 23A "	mmu-miR-370-3p	-0.30
Trp53inp1	ENSMUST00000029865.3	"transformation related protein 53 inducible nuclear protein 1 "	mmu-miR-370-3p	-0.30
Tcf23	ENSMUST00000006818.2	"transcription factor 23 "	mmu-miR-370-3p	-0.30
Noxo1	ENSMUST00000019464.7	"NADPH oxidase organizer 1 "	mmu-miR-370-3p	-0.29
Nlrc5	ENSMUST00000053085.6	"NLR family, CARD domain containing 5 "	mmu-miR-370-3p	-0.29
Carhsp1	ENSMUST00000008537.8	"calcium regulated heat stable protein 1 "	mmu-miR-370-3p	-0.29
Man1b1	ENSMUST00000042390.4	"mannosidase, alpha, class 1B, member 1 "	mmu-miR-370-3p	-0.29
Exoc4	ENSMUST00000052266.9	"exocyst complex component 4 "	mmu-miR-370-3p	-0.29
Cul1	ENSMUST00000031697.8	"cullin 1 "	mmu-miR-370-3p	-0.29
Susd4	ENSMUST00000085724.3	"sushi domain containing 4 "	mmu-miR-370-3p	-0.29
Chrm3	ENSMUST00000187510.1	"cholinergic receptor, muscarinic 3, cardiac "	mmu-miR-370-3p	-0.29
Ccdc134	ENSMUST00000089174.4	"coiled-coil domain containing 134 "	mmu-miR-370-3p	-0.29
Cdc42se1	ENSMUST00000053872.6	"CDC42 small effector 1 "	mmu-miR-370-3p	-0.29
Tcerg1l	ENSMUST00000160436.1	"transcription elongation regulator 1-like "	mmu-miR-370-3p	-0.29
Arid1b	ENSMUST00000115797.3	"AT rich interactive domain 1B (SWI-like) "	mmu-miR-370-3p	-0.29
Peak1	ENSMUST00000188142.1	"pseudopodium-enriched atypical kinase 1 "	mmu-miR-370-3p	-0.29
Nod1	ENSMUST00000060655.9	"nucleotide-binding oligomerization domain containing 1 "	mmu-miR-370-3p	-0.29
Gm27021	ENSMUST00000181333.1	"predicted gene, 27021 "	mmu-miR-370-3p	-0.29
Gm10784	ENSMUST00000178715.1	"predicted pseudogene 10784 "	mmu-miR-370-3p	-0.29
Nfrkb	ENSMUST00000086167.6	"nuclear factor related to kappa B binding protein "	mmu-miR-370-3p	-0.29
Nr2c2ap	ENSMUST00000095273.5	"nuclear receptor 2C2-associated protein "	mmu-miR-370-3p	-0.29
Fgf11	ENSMUST00000102585.1	"fibroblast growth factor 11 "	mmu-miR-370-3p	-0.29
Tmem28	ENSMUST00000096363.2	"transmembrane protein 28 "	mmu-miR-370-3p	-0.29
Klhdc7a	ENSMUST00000105031.3	"kelch domain containing 7A "	mmu-miR-370-3p	-0.29
Chtf8	ENSMUST00000177068.2	"CTF8, chromosome transmission fidelity factor 8 "	mmu-miR-370-3p	-0.29
Sec1	ENSMUST00000040636.6	"secretory blood group 1 "	mmu-miR-370-3p	-0.29
Gm17349	ENSMUST00000163472.2	"predicted gene, 17349 "	mmu-miR-370-3p	-0.29
Ankrd46	ENSMUST00000057486.7	"ankyrin repeat domain 46 "	mmu-miR-370-3p	-0.29
Gtpbp6	ENSMUST00000077220.8	"GTP binding protein 6 (putative) "	mmu-miR-370-3p	-0.29
Ccdc58	ENSMUST00000164916.2	"coiled-coil domain containing 58 "	mmu-miR-370-3p	-0.29
Plch1	ENSMUST00000162269.3	"phospholipase C, eta 1 "	mmu-miR-370-3p	-0.29
Gm826	ENSMUST00000099127.2	"predicted gene 826 "	mmu-miR-370-3p	-0.29
Ptprc	ENSMUST00000182755.2	"protein tyrosine phosphatase, receptor type, C "	mmu-miR-370-3p	-0.29
Upk3b	ENSMUST00000062606.6	"uroplakin 3B "	mmu-miR-370-3p	-0.29
Slc27a1	ENSMUST00000034267.4	"solute carrier family 27 (fatty acid transporter), member 1 "	mmu-miR-370-3p	-0.28
Grasp	ENSMUST00000000543.4	"GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein "	mmu-miR-370-3p	-0.28
Hyal1	ENSMUST00000010195.8	"hyaluronoglucosaminidase 1 "	mmu-miR-370-3p	-0.28
Pdpr	ENSMUST00000039333.4	"pyruvate dehydrogenase phosphatase regulatory subunit "	mmu-miR-370-3p	-0.28
Hyal6	ENSMUST00000031690.5	"hyaluronoglucosaminidase 6 "	mmu-miR-370-3p	-0.28
Med22	ENSMUST00000102899.4	"mediator complex subunit 22 "	mmu-miR-370-3p	-0.28
Ggt5	ENSMUST00000072217.3	"gamma-glutamyltransferase 5 "	mmu-miR-370-3p	-0.28
Trim17	ENSMUST00000047697.6	"tripartite motif-containing 17 "	mmu-miR-370-3p	-0.28
Ggta1	ENSMUST00000113002.3	"glycoprotein galactosyltransferase alpha 1, 3 "	mmu-miR-370-3p	-0.28
4930544L04Rik	ENSMUST00000097982.2	"RIKEN cDNA 4930544L04 gene "	mmu-miR-370-3p	-0.28
Klf13	ENSMUST00000063694.8	"Kruppel-like factor 13 "	mmu-miR-370-3p	-0.28
Pla2g2c	ENSMUST00000105808.2	"phospholipase A2, group IIC "	mmu-miR-370-3p	-0.28
Vmn1r56	ENSMUST00000169556.2	"vomeronasal 1 receptor 56 "	mmu-miR-370-3p	-0.28
Gm15737	ENSMUST00000113434.1	"predicted gene 15737 "	mmu-miR-370-3p	-0.28
Ehf	ENSMUST00000090475.4	"ets homologous factor "	mmu-miR-370-3p	-0.28
Urad	ENSMUST00000100433.4	"ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5) decarboxylase "	mmu-miR-370-3p	-0.28
Yars	ENSMUST00000106054.2	"tyrosyl-tRNA synthetase "	mmu-miR-370-3p	-0.28
Mfn2	ENSMUST00000105716.3	"mitofusin 2 "	mmu-miR-370-3p	-0.28
Fam126a	ENSMUST00000030849.7	"family with sequence similarity 126, member A "	mmu-miR-370-3p	-0.28
Dand5	ENSMUST00000065539.4	"DAN domain family, member 5 "	mmu-miR-370-3p	-0.28
Sprn	ENSMUST00000059241.7	"shadow of prion protein "	mmu-miR-370-3p	-0.28
Nkg7	ENSMUST00000070518.2	"natural killer cell group 7 sequence "	mmu-miR-370-3p	-0.28
Sstr5	ENSMUST00000165183.3	"somatostatin receptor 5 "	mmu-miR-370-3p	-0.28
Cradd	ENSMUST00000053594.5	"CASP2 and RIPK1 domain containing adaptor with death domain "	mmu-miR-370-3p	-0.27
Gpd1l	ENSMUST00000146623.2	"glycerol-3-phosphate dehydrogenase 1-like "	mmu-miR-370-3p	-0.27
Tm7sf2	ENSMUST00000113543.3	"transmembrane 7 superfamily member 2 "	mmu-miR-370-3p	-0.27
Rnft2	ENSMUST00000117177.2	"ring finger protein, transmembrane 2 "	mmu-miR-370-3p	-0.27
5430435G22Rik	ENSMUST00000064679.3	"RIKEN cDNA 5430435G22 gene "	mmu-miR-370-3p	-0.27
Gm10384	ENSMUST00000100713.2	"predicted gene 10384 "	mmu-miR-370-3p	-0.27
Rwdd4a	ENSMUST00000033973.8	"RWD domain containing 4A "	mmu-miR-370-3p	-0.27
Amigo3	ENSMUST00000085060.2	"adhesion molecule with Ig like domain 3 "	mmu-miR-370-3p	-0.27
Gnb3	ENSMUST00000024206.5	"guanine nucleotide binding protein (G protein), beta 3 "	mmu-miR-370-3p	-0.27
Serinc4	ENSMUST00000056312.4	"serine incorporator 4 "	mmu-miR-370-3p	-0.27
A630007B06Rik	ENSMUST00000118592.2	"RIKEN cDNA A630007B06 gene "	mmu-miR-370-3p	-0.27
9930022D16Rik	ENSMUST00000055404.7	"RIKEN cDNA 9930022D16 gene "	mmu-miR-370-3p	-0.27
Ffar4	ENSMUST00000067098.6	"free fatty acid receptor 4 "	mmu-miR-370-3p	-0.27
Col6a6	ENSMUST00000098441.4	"collagen, type VI, alpha 6 "	mmu-miR-370-3p	-0.27
Gm10644	ENSMUST00000098595.2	"predicted gene 10644 "	mmu-miR-370-3p	-0.27
Atf7	ENSMUST00000184616.2	"activating transcription factor 7 "	mmu-miR-370-3p	-0.27
Phf8	ENSMUST00000046950.7	"PHD finger protein 8 "	mmu-miR-370-3p	-0.27
Trim72	ENSMUST00000081042.4	"tripartite motif-containing 72 "	mmu-miR-370-3p	-0.27
Bap1	ENSMUST00000022458.5	"Brca1 associated protein 1 "	mmu-miR-370-3p	-0.27
A730018C14Rik	ENSMUST00000050754.1	"RIKEN cDNA A730018C14 gene "	mmu-miR-370-3p	-0.27
Slc25a15	ENSMUST00000033871.6	"solute carrier family 25 (mitochondrial carrier ornithine transporter), member 15 "	mmu-miR-370-3p	-0.27
Kdm4b	ENSMUST00000025036.5	"lysine (K)-specific demethylase 4B "	mmu-miR-370-3p	-0.27
Tchh	ENSMUST00000064257.5	"trichohyalin "	mmu-miR-370-3p	-0.27
Chd2	ENSMUST00000169922.3	"chromodomain helicase DNA binding protein 2 "	mmu-miR-370-3p	-0.27
Dclre1a	ENSMUST00000182276.1	"DNA cross-link repair 1A, PSO2 homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.27
Papln	ENSMUST00000121733.2	"papilin, proteoglycan-like sulfated glycoprotein "	mmu-miR-370-3p	-0.27
3830408C21Rik	ENSMUST00000095459.1	"RIKEN cDNA 3830408C21 gene "	mmu-miR-370-3p	-0.27
Aak1	ENSMUST00000089519.7	"AP2 associated kinase 1 "	mmu-miR-370-3p	-0.27
Kcnc1	ENSMUST00000025202.6	"potassium voltage gated channel, Shaw-related subfamily, member 1 "	mmu-miR-370-3p	-0.27
Ar	ENSMUST00000052837.7	"androgen receptor "	mmu-miR-370-3p	-0.27
Gm15440	ENSMUST00000110042.1	"predicted gene 15440 "	mmu-miR-370-3p	-0.27
Gpr26	ENSMUST00000045840.4	"G protein-coupled receptor 26 "	mmu-miR-370-3p	-0.27
Pogk	ENSMUST00000131487.2	"pogo transposable element with KRAB domain "	mmu-miR-370-3p	-0.27
Kif26b	ENSMUST00000160789.1	"kinesin family member 26B "	mmu-miR-370-3p	-0.26
Mfsd10	ENSMUST00000001109.5	"major facilitator superfamily domain containing 10 "	mmu-miR-370-3p	-0.26
Fam163a	ENSMUST00000015628.3	"family with sequence similarity 163, member A "	mmu-miR-370-3p	-0.26
Lin28a	ENSMUST00000051674.2	"lin-28 homolog A (C. elegans) "	mmu-miR-370-3p	-0.26
Surf4	ENSMUST00000015011.4	"surfeit gene 4 "	mmu-miR-370-3p	-0.26
Slc22a5	ENSMUST00000019044.7	"solute carrier family 22 (organic cation transporter), member 5 "	mmu-miR-370-3p	-0.26
Ppp3r2	ENSMUST00000029991.2	"protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type II) "	mmu-miR-370-3p	-0.26
Rnh1	ENSMUST00000167493.2	"ribonuclease/angiogenin inhibitor 1 "	mmu-miR-370-3p	-0.26
Itln1	ENSMUST00000043094.7	"intelectin 1 (galactofuranose binding) "	mmu-miR-370-3p	-0.26
Rhox9	ENSMUST00000170643.3	"reproductive homeobox 9 "	mmu-miR-370-3p	-0.26
Wfdc18	ENSMUST00000001009.8	"WAP four-disulfide core domain 18 "	mmu-miR-370-3p	-0.26
Slc2a1	ENSMUST00000030398.4	"solute carrier family 2 (facilitated glucose transporter), member 1 "	mmu-miR-370-3p	-0.26
Slc45a4	ENSMUST00000151288.2	"solute carrier family 45, member 4 "	mmu-miR-370-3p	-0.26
Gm5464	ENSMUST00000100453.1	"predicted gene 5464 "	mmu-miR-370-3p	-0.26
Dpp10	ENSMUST00000112606.2	"dipeptidylpeptidase 10 "	mmu-miR-370-3p	-0.26
Drd5	ENSMUST00000041646.2	"dopamine receptor D5 "	mmu-miR-370-3p	-0.26
Pnpla3	ENSMUST00000045289.4	"patatin-like phospholipase domain containing 3 "	mmu-miR-370-3p	-0.26
Zhx3	ENSMUST00000103111.3	"zinc fingers and homeoboxes 3 "	mmu-miR-370-3p	-0.26
9830107B12Rik	ENSMUST00000063481.7	"RIKEN cDNA 9830107B12 gene "	mmu-miR-370-3p	-0.26
Hpdl	ENSMUST00000055436.4	"4-hydroxyphenylpyruvate dioxygenase-like "	mmu-miR-370-3p	-0.26
Prkar2a	ENSMUST00000035220.6	"protein kinase, cAMP dependent regulatory, type II alpha "	mmu-miR-370-3p	-0.26
4930427A07Rik	ENSMUST00000049271.8	"RIKEN cDNA 4930427A07 gene "	mmu-miR-370-3p	-0.26
Scyl1	ENSMUST00000025890.8	"SCY1-like 1 (S. cerevisiae) "	mmu-miR-370-3p	-0.26
Zfand5	ENSMUST00000025659.5	"zinc finger, AN1-type domain 5 "	mmu-miR-370-3p	-0.26
Hoga1	ENSMUST00000081714.4	"4-hydroxy-2-oxoglutarate aldolase 1 "	mmu-miR-370-3p	-0.26
Cdkn2aipnl	ENSMUST00000102763.4	"CDKN2A interacting protein N-terminal like "	mmu-miR-370-3p	-0.26
Mettl6	ENSMUST00000055303.3	"methyltransferase like 6 "	mmu-miR-370-3p	-0.26
Gm13083	ENSMUST00000105773.1	"predicted gene 13083 "	mmu-miR-370-3p	-0.26
Mroh8	ENSMUST00000143663.1	"maestro heat-like repeat family member 8 "	mmu-miR-370-3p	-0.26
Gabbr2	ENSMUST00000107749.2	"gamma-aminobutyric acid (GABA) B receptor, 2 "	mmu-miR-370-3p	-0.26
2810004N23Rik	ENSMUST00000034465.7	"RIKEN cDNA 2810004N23 gene "	mmu-miR-370-3p	-0.26
Map4k4	ENSMUST00000163854.3	"mitogen-activated protein kinase kinase kinase kinase 4 "	mmu-miR-370-3p	-0.26
Lin52	ENSMUST00000137170.1	"lin-52 homolog (C. elegans) "	mmu-miR-370-3p	-0.26
Rnf39	ENSMUST00000040498.6	"ring finger protein 39 "	mmu-miR-370-3p	-0.26
Ccdc109b	ENSMUST00000029624.9	"coiled-coil domain containing 109B "	mmu-miR-370-3p	-0.25
Frmd8	ENSMUST00000025728.7	"FERM domain containing 8 "	mmu-miR-370-3p	-0.25
Galr2	ENSMUST00000055872.2	"galanin receptor 2 "	mmu-miR-370-3p	-0.25
1700037C18Rik	ENSMUST00000115859.2	"RIKEN cDNA 1700037C18 gene "	mmu-miR-370-3p	-0.25
Tpbpb	ENSMUST00000080766.6	"trophoblast specific protein beta "	mmu-miR-370-3p	-0.25
Gm7325	ENSMUST00000113529.2	"predicted gene 7325 "	mmu-miR-370-3p	-0.25
Ppm1f	ENSMUST00000027373.9	"protein phosphatase 1F (PP2C domain containing) "	mmu-miR-370-3p	-0.25
Shfm1	ENSMUST00000041111.9	"split hand/foot malformation (ectrodactyly) type 1 "	mmu-miR-370-3p	-0.25
C730034F03Rik	ENSMUST00000168646.1	"RIKEN cDNA C730034F03 gene "	mmu-miR-370-3p	-0.25
9430007A20Rik	ENSMUST00000030328.2	"RIKEN cDNA 9430007A20 gene "	mmu-miR-370-3p	-0.25
Mfsd6	ENSMUST00000156876.2	"major facilitator superfamily domain containing 6 "	mmu-miR-370-3p	-0.25
Ier3ip1	ENSMUST00000026487.4	"immediate early response 3 interacting protein 1 "	mmu-miR-370-3p	-0.25
BC021785	ENSMUST00000073618.6	"cDNA sequence BC021785 "	mmu-miR-370-3p	-0.25
Tnfrsf19	ENSMUST00000111234.3	"tumor necrosis factor receptor superfamily, member 19 "	mmu-miR-370-3p	-0.25
Kcnj16	ENSMUST00000106636.2	"potassium inwardly-rectifying channel, subfamily J, member 16 "	mmu-miR-370-3p	-0.25
4930578G10Rik	ENSMUST00000107984.1	"RIKEN cDNA 4930578G10 gene "	mmu-miR-370-3p	-0.25
Apol8	ENSMUST00000089450.3	"apolipoprotein L 8 "	mmu-miR-370-3p	-0.25
Pgm5	ENSMUST00000047666.4	"phosphoglucomutase 5 "	mmu-miR-370-3p	-0.25
2310011J03Rik	ENSMUST00000020341.8	"RIKEN cDNA 2310011J03 gene "	mmu-miR-370-3p	-0.25
Cobl	ENSMUST00000172919.2	"cordon-bleu WH2 repeat "	mmu-miR-370-3p	-0.25
Poc1a	ENSMUST00000191434.1	"POC1 centriolar protein homolog A (Chlamydomonas) "	mmu-miR-370-3p	-0.25
Kcng4	ENSMUST00000061828.4	"potassium voltage-gated channel, subfamily G, member 4 "	mmu-miR-370-3p	-0.25
Trrap	ENSMUST00000100467.4	"transformation/transcription domain-associated protein "	mmu-miR-370-3p	-0.25
Rplp0	ENSMUST00000086519.6	"ribosomal protein, large, P0 "	mmu-miR-370-3p	-0.25
Sec62	ENSMUST00000029256.7	"SEC62 homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.25
Ms4a4d	ENSMUST00000025581.6	"membrane-spanning 4-domains, subfamily A, member 4D "	mmu-miR-370-3p	-0.25
Gpr62	ENSMUST00000164834.2	"G protein-coupled receptor 62 "	mmu-miR-370-3p	-0.25
Fam171a1	ENSMUST00000091505.5	"family with sequence similarity 171, member A1 "	mmu-miR-370-3p	-0.25
1700066B19Rik	ENSMUST00000097617.2	"RIKEN cDNA 1700066B19 gene "	mmu-miR-370-3p	-0.25
Trmt13	ENSMUST00000041524.5	"tRNA methyltransferase 13 "	mmu-miR-370-3p	-0.25
Orc5	ENSMUST00000030872.6	"origin recognition complex, subunit 5 "	mmu-miR-370-3p	-0.24
Slc22a21	ENSMUST00000076493.5	"solute carrier family 22 (organic cation transporter), member 21 "	mmu-miR-370-3p	-0.24
Aktip	ENSMUST00000120349.2	"thymoma viral proto-oncogene 1 interacting protein "	mmu-miR-370-3p	-0.24
Knop1	ENSMUST00000106550.4	"lysine rich nucleolar protein 1 "	mmu-miR-370-3p	-0.24
Rprm	ENSMUST00000100089.2	"reprimo, TP53 dependent G2 arrest mediator candidate "	mmu-miR-370-3p	-0.24
Sult1b1	ENSMUST00000031199.5	"sulfotransferase family 1B, member 1 "	mmu-miR-370-3p	-0.24
Rdh19	ENSMUST00000077530.2	"retinol dehydrogenase 19 "	mmu-miR-370-3p	-0.24
Kctd3	ENSMUST00000085678.2	"potassium channel tetramerisation domain containing 3 "	mmu-miR-370-3p	-0.24
Atf6	ENSMUST00000027974.6	"activating transcription factor 6 "	mmu-miR-370-3p	-0.24
Paics	ENSMUST00000120912.2	"phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase "	mmu-miR-370-3p	-0.24
Snf8	ENSMUST00000006217.4	"SNF8, ESCRT-II complex subunit, homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.24
Zfp616	ENSMUST00000074813.6	"zinc finger protein 616 "	mmu-miR-370-3p	-0.24
Dusp28	ENSMUST00000060913.7	"dual specificity phosphatase 28 "	mmu-miR-370-3p	-0.24
1810011H11Rik	ENSMUST00000039191.6	"RIKEN cDNA 1810011H11 gene "	mmu-miR-370-3p	-0.24
Zfp282	ENSMUST00000061890.7	"zinc finger protein 282 "	mmu-miR-370-3p	-0.24
Glyctk	ENSMUST00000036382.7	"glycerate kinase "	mmu-miR-370-3p	-0.24
Irx6	ENSMUST00000034185.7	"Iroquois related homeobox 6 (Drosophila) "	mmu-miR-370-3p	-0.24
Epb4.1l4b	ENSMUST00000030142.3	"erythrocyte protein band 4.1-like 4b "	mmu-miR-370-3p	-0.24
Pik3ap1	ENSMUST00000059672.7	"phosphoinositide-3-kinase adaptor protein 1 "	mmu-miR-370-3p	-0.24
Srsf1	ENSMUST00000079866.5	"serine/arginine-rich splicing factor 1 "	mmu-miR-370-3p	-0.24
Gtf2e2	ENSMUST00000171010.2	"general transcription factor II E, polypeptide 2 (beta subunit) "	mmu-miR-370-3p	-0.24
Ncam1	ENSMUST00000114476.2	"neural cell adhesion molecule 1 "	mmu-miR-370-3p	-0.24
Usp3	ENSMUST00000127569.2	"ubiquitin specific peptidase 3 "	mmu-miR-370-3p	-0.24
Lpar2	ENSMUST00000034325.4	"lysophosphatidic acid receptor 2 "	mmu-miR-370-3p	-0.24
Usp46	ENSMUST00000119154.2	"ubiquitin specific peptidase 46 "	mmu-miR-370-3p	-0.24
Mep1b	ENSMUST00000082235.4	"meprin 1 beta "	mmu-miR-370-3p	-0.24
Htr1d	ENSMUST00000088677.4	"5-hydroxytryptamine (serotonin) receptor 1D "	mmu-miR-370-3p	-0.24
Gm10935	ENSMUST00000098634.3	"predicted gene 10935 "	mmu-miR-370-3p	-0.24
Foxo1	ENSMUST00000053764.5	"forkhead box O1 "	mmu-miR-370-3p	-0.24
Tmem127	ENSMUST00000035871.9	"transmembrane protein 127 "	mmu-miR-370-3p	-0.24
Abr	ENSMUST00000094012.5	"active BCR-related gene "	mmu-miR-370-3p	-0.24
Kcnj1	ENSMUST00000047334.8	"potassium inwardly-rectifying channel, subfamily J, member 1 "	mmu-miR-370-3p	-0.24
Tmc7	ENSMUST00000044195.4	"transmembrane channel-like gene family 7 "	mmu-miR-370-3p	-0.24
Zfp691	ENSMUST00000052715.5	"zinc finger protein 691 "	mmu-miR-370-3p	-0.23
Scgb1b17	ENSMUST00000187081.1	"secretoglobin, family 1B, member 17 "	mmu-miR-370-3p	-0.23
Scgb1b15	ENSMUST00000189118.1	"secretoglobin, family 1B, member 15 "	mmu-miR-370-3p	-0.23
Smarcd1	ENSMUST00000023759.4	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 "	mmu-miR-370-3p	-0.23
Rap1gds1	ENSMUST00000098574.3	"RAP1, GTP-GDP dissociation stimulator 1 "	mmu-miR-370-3p	-0.23
Chdh	ENSMUST00000067620.5	"choline dehydrogenase "	mmu-miR-370-3p	-0.23
Esp6	ENSMUST00000097324.3	"exocrine gland secreted peptide 6 "	mmu-miR-370-3p	-0.23
Il1f8	ENSMUST00000028363.1	"interleukin 1 family, member 8 "	mmu-miR-370-3p	-0.23
Fgd6	ENSMUST00000020208.4	"FYVE, RhoGEF and PH domain containing 6 "	mmu-miR-370-3p	-0.23
Wnt10b	ENSMUST00000023732.6	"wingless related MMTV integration site 10b "	mmu-miR-370-3p	-0.23
Ucp3	ENSMUST00000032958.8	"uncoupling protein 3 (mitochondrial, proton carrier) "	mmu-miR-370-3p	-0.23
Gss	ENSMUST00000079691.7	"glutathione synthetase "	mmu-miR-370-3p	-0.23
Ceacam2	ENSMUST00000064862.7	"carcinoembryonic antigen-related cell adhesion molecule 2 "	mmu-miR-370-3p	-0.23
Trp53i11	ENSMUST00000111266.2	"transformation related protein 53 inducible protein 11 "	mmu-miR-370-3p	-0.23
Cdkn1c	ENSMUST00000167912.2	"cyclin-dependent kinase inhibitor 1C (P57) "	mmu-miR-370-3p	-0.23
Haao	ENSMUST00000000687.7	"3-hydroxyanthranilate 3,4-dioxygenase "	mmu-miR-370-3p	-0.23
Smcr8	ENSMUST00000056907.6	"Smith-Magenis syndrome chromosome region, candidate 8 homolog (human) "	mmu-miR-370-3p	-0.23
Crat	ENSMUST00000102855.2	"carnitine acetyltransferase "	mmu-miR-370-3p	-0.23
Art2b	ENSMUST00000063920.2	"ADP-ribosyltransferase 2b "	mmu-miR-370-3p	-0.23
Ppcdc	ENSMUST00000085709.4	"phosphopantothenoylcysteine decarboxylase "	mmu-miR-370-3p	-0.23
Klhl24	ENSMUST00000023509.3	"kelch-like 24 "	mmu-miR-370-3p	-0.23
Cdx4	ENSMUST00000033689.2	"caudal type homeobox 4 "	mmu-miR-370-3p	-0.23
Prex2	ENSMUST00000027056.6	"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2 "	mmu-miR-370-3p	-0.23
Hsdl1	ENSMUST00000036049.4	"hydroxysteroid dehydrogenase like 1 "	mmu-miR-370-3p	-0.23
Xkr4	ENSMUST00000070533.4	"X Kell blood group precursor related family member 4 "	mmu-miR-370-3p	-0.23
Myo3a	ENSMUST00000044749.8	"myosin IIIA "	mmu-miR-370-3p	-0.23
Micu2	ENSMUST00000022543.8	"mitochondrial calcium uptake 2 "	mmu-miR-370-3p	-0.23
AW011738	ENSMUST00000105140.2	"expressed sequence AW011738 "	mmu-miR-370-3p	-0.23
Rab3gap1	ENSMUST00000037649.5	"RAB3 GTPase activating protein subunit 1 "	mmu-miR-370-3p	-0.23
Inhbb	ENSMUST00000038765.5	"inhibin beta-B "	mmu-miR-370-3p	-0.23
Ccdc36	ENSMUST00000076592.2	"coiled-coil domain containing 36 "	mmu-miR-370-3p	-0.23
Ets2	ENSMUST00000023612.9	"E26 avian leukemia oncogene 2, 3' domain "	mmu-miR-370-3p	-0.23
Mtmr3	ENSMUST00000109943.4	"myotubularin related protein 3 "	mmu-miR-370-3p	-0.23
A930033H14Rik	ENSMUST00000170048.1	"RIKEN cDNA A930033H14 gene "	mmu-miR-370-3p	-0.23
Pcbd1	ENSMUST00000020298.6	"pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 1 "	mmu-miR-370-3p	-0.23
Ska1	ENSMUST00000040188.9	"spindle and kinetochore associated complex subunit 1 "	mmu-miR-370-3p	-0.23
Lphn3	ENSMUST00000120128.2	"latrophilin 3 "	mmu-miR-370-3p	-0.23
Card6	ENSMUST00000118365.2	"caspase recruitment domain family, member 6 "	mmu-miR-370-3p	-0.23
Sftpd	ENSMUST00000077136.3	"surfactant associated protein D "	mmu-miR-370-3p	-0.23
Ddx28	ENSMUST00000058579.6	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 28 "	mmu-miR-370-3p	-0.23
Amfr	ENSMUST00000053766.7	"autocrine motility factor receptor "	mmu-miR-370-3p	-0.22
Pgbd5	ENSMUST00000172566.2	"piggyBac transposable element derived 5 "	mmu-miR-370-3p	-0.22
Rpl9	ENSMUST00000120094.2	"ribosomal protein L9 "	mmu-miR-370-3p	-0.22
Cdc42ep4	ENSMUST00000106616.1	"CDC42 effector protein (Rho GTPase binding) 4 "	mmu-miR-370-3p	-0.22
Mapk11	ENSMUST00000088823.3	"mitogen-activated protein kinase 11 "	mmu-miR-370-3p	-0.22
Sox12	ENSMUST00000182625.1	"SRY (sex determining region Y)-box 12 "	mmu-miR-370-3p	-0.22
Samd14	ENSMUST00000055947.4	"sterile alpha motif domain containing 14 "	mmu-miR-370-3p	-0.22
Usp37	ENSMUST00000044260.5	"ubiquitin specific peptidase 37 "	mmu-miR-370-3p	-0.22
Hrh3	ENSMUST00000056480.4	"histamine receptor H3 "	mmu-miR-370-3p	-0.22
Tpbpa	ENSMUST00000021885.6	"trophoblast specific protein alpha "	mmu-miR-370-3p	-0.22
Zdhhc5	ENSMUST00000035840.5	"zinc finger, DHHC domain containing 5 "	mmu-miR-370-3p	-0.22
C7	ENSMUST00000110689.3	"complement component 7 "	mmu-miR-370-3p	-0.22
3110062M04Rik	ENSMUST00000055097.5	"RIKEN cDNA 3110062M04 gene "	mmu-miR-370-3p	-0.22
Tnfrsf22	ENSMUST00000075588.7	"tumor necrosis factor receptor superfamily, member 22 "	mmu-miR-370-3p	-0.22
D7Ertd443e	ENSMUST00000172947.2	"DNA segment, Chr 7, ERATO Doi 443, expressed "	mmu-miR-370-3p	-0.22
Endov	ENSMUST00000106245.3	"endonuclease V "	mmu-miR-370-3p	-0.22
Sh3pxd2b	ENSMUST00000038753.5	"SH3 and PX domains 2B "	mmu-miR-370-3p	-0.22
C1qtnf1	ENSMUST00000017590.3	"C1q and tumor necrosis factor related protein 1 "	mmu-miR-370-3p	-0.22
Gm7168	ENSMUST00000088809.5	"predicted gene 7168 "	mmu-miR-370-3p	-0.22
Gm21092	ENSMUST00000178995.1	"predicted gene, 21092 "	mmu-miR-370-3p	-0.22
Wtap	ENSMUST00000159986.2	"Wilms tumour 1-associating protein "	mmu-miR-370-3p	-0.22
