Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Gm20855	ENSMUST00000186996.1	"predicted gene, 20855 "	mmu-miR-147-5p	-0.32
SLY	ENSMUST00000190173.1	"Sycp3 like Y-linked  "	mmu-miR-147-5p	-0.32
RP24-120M11.1	ENSMUST00000187135.1		mmu-miR-147-5p	-0.32
RP24-269G16.1	ENSMUST00000187165.1	"Protein Gm21760  "	mmu-miR-147-5p	-0.32
Sly	ENSMUST00000190292.1	"Sycp3 like Y-linked "	mmu-miR-147-5p	-0.32
Gm20931	ENSMUST00000187293.1	"predicted gene, 20931 "	mmu-miR-147-5p	-0.32
SLY	ENSMUST00000185636.1	"Sycp3 like Y-linked  "	mmu-miR-147-5p	-0.32
SLY	ENSMUST00000186493.1	"Sycp3 like Y-linked  "	mmu-miR-147-5p	-0.32
Gm21760	ENSMUST00000187433.1	"predicted gene, 21760 "	mmu-miR-147-5p	-0.32
Gm21858	ENSMUST00000185713.1	"predicted gene, 21858 "	mmu-miR-147-5p	-0.32
RP24-167E2.2	ENSMUST00000190573.1		mmu-miR-147-5p	-0.32
SLY	ENSMUST00000186578.1	"Sycp3 like Y-linked  "	mmu-miR-147-5p	-0.32
SLY	ENSMUST00000189346.1	"Sycp3 like Y-linked  "	mmu-miR-147-5p	-0.32
Phrf1	ENSMUST00000106027.3	"PHD and ring finger domains 1 "	mmu-miR-147-5p	-0.32
SLY	ENSMUST00000188958.1	"Sycp3 like Y-linked  "	mmu-miR-147-5p	-0.32
Gm21865	ENSMUST00000191443.1	"predicted gene, 21865 "	mmu-miR-147-5p	-0.32
Gm20916	ENSMUST00000185338.1	"predicted gene, 20916 "	mmu-miR-147-5p	-0.32
Gm21258	ENSMUST00000191553.1	"predicted gene, 21258 "	mmu-miR-147-5p	-0.32
RP24-83L22.3	ENSMUST00000187146.1		mmu-miR-147-5p	-0.32
Gm20896	ENSMUST00000188585.1	"predicted gene, 20896 "	mmu-miR-147-5p	-0.32
Gm21477	ENSMUST00000189543.1	"predicted gene, 21477 "	mmu-miR-147-5p	-0.32
CH36-100J11.2	ENSMUST00000185575.1	"Protein Gm21760  "	mmu-miR-147-5p	-0.32
Zmym5	ENSMUST00000039812.10	"zinc finger, MYM-type 5 "	mmu-miR-147-5p	-0.32
RP24-116I9.1	ENSMUST00000191123.1		mmu-miR-147-5p	-0.32
RP24-317N4.6	ENSMUST00000189238.1		mmu-miR-147-5p	-0.32
Gm21650	ENSMUST00000190551.1	"predicted gene, 21650 "	mmu-miR-147-5p	-0.32
SLY	ENSMUST00000187477.1	"Sycp3 like Y-linked  "	mmu-miR-147-5p	-0.32
Gm21095	ENSMUST00000185776.1	"predicted gene, 21095 "	mmu-miR-147-5p	-0.32
SLY	ENSMUST00000189315.1	"Sycp3 like Y-linked  "	mmu-miR-147-5p	-0.32
SLY	ENSMUST00000185245.1	"Sycp3 like Y-linked  "	mmu-miR-147-5p	-0.32
RP24-79A15.1	ENSMUST00000189924.1	"Protein Gm21760  "	mmu-miR-147-5p	-0.32
CH36-30F23.2	ENSMUST00000185924.1		mmu-miR-147-5p	-0.32
Psmd5	ENSMUST00000028225.6	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 5 "	mmu-miR-147-5p	-0.32
Plac8l1	ENSMUST00000081374.2	"PLAC8-like 1 "	mmu-miR-147-5p	-0.32
Gm21117	ENSMUST00000185327.1	"predicted gene, 21117 "	mmu-miR-147-5p	-0.32
Gm20843	ENSMUST00000191305.1	"predicted gene, 20843 "	mmu-miR-147-5p	-0.32
Mrpl13	ENSMUST00000172387.2	"mitochondrial ribosomal protein L13 "	mmu-miR-147-5p	-0.32
Golph3	ENSMUST00000059680.5	"golgi phosphoprotein 3 "	mmu-miR-147-5p	-0.32
Me1	ENSMUST00000034989.9	"malic enzyme 1, NADP(+)-dependent, cytosolic "	mmu-miR-147-5p	-0.32
1700034I23Rik	ENSMUST00000099123.4	"RIKEN cDNA 1700034I23 gene "	mmu-miR-147-5p	-0.32
Larp1b	ENSMUST00000065411.7	"La ribonucleoprotein domain family, member 1B "	mmu-miR-147-5p	-0.32
Pbsn	ENSMUST00000000003.8	"probasin "	mmu-miR-147-5p	-0.32
Mcidas	ENSMUST00000092089.4	"multiciliate differentiation and DNA synthesis associated cell cycle protein "	mmu-miR-147-5p	-0.31
Dcun1d4	ENSMUST00000063882.6	"DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae) "	mmu-miR-147-5p	-0.31
Cd164	ENSMUST00000019962.9	"CD164 antigen "	mmu-miR-147-5p	-0.31
Gm10545	ENSMUST00000097612.2	"predicted gene 10545 "	mmu-miR-147-5p	-0.31
Crebzf	ENSMUST00000107206.1	"CREB/ATF bZIP transcription factor "	mmu-miR-147-5p	-0.31
Cox15	ENSMUST00000045562.5	"cytochrome c oxidase assembly protein 15 "	mmu-miR-147-5p	-0.31
Bex4	ENSMUST00000116527.1	"brain expressed gene 4 "	mmu-miR-147-5p	-0.31
Cyld	ENSMUST00000043526.9	"cylindromatosis (turban tumor syndrome) "	mmu-miR-147-5p	-0.31
Mt4	ENSMUST00000034207.6	"metallothionein 4 "	mmu-miR-147-5p	-0.31
Naaa	ENSMUST00000113102.4	"N-acylethanolamine acid amidase "	mmu-miR-147-5p	-0.31
Fam107b	ENSMUST00000027965.5	"family with sequence similarity 107, member B "	mmu-miR-147-5p	-0.31
Pde4d	ENSMUST00000120664.2	"phosphodiesterase 4D, cAMP specific "	mmu-miR-147-5p	-0.31
Chodl	ENSMUST00000023568.8	"chondrolectin "	mmu-miR-147-5p	-0.31
Gm9972	ENSMUST00000069051.1	"predicted gene 9972 "	mmu-miR-147-5p	-0.31
Fmo2	ENSMUST00000045902.7	"flavin containing monooxygenase 2 "	mmu-miR-147-5p	-0.31
Stil	ENSMUST00000030490.7	"Scl/Tal1 interrupting locus "	mmu-miR-147-5p	-0.31
Mboat7	ENSMUST00000038608.8	"membrane bound O-acyltransferase domain containing 7 "	mmu-miR-147-5p	-0.31
Lce3f	ENSMUST00000090863.3	"late cornified envelope 3F "	mmu-miR-147-5p	-0.31
Rwdd2a	ENSMUST00000034988.4	"RWD domain containing 2A "	mmu-miR-147-5p	-0.31
Mettl4	ENSMUST00000171284.1	"methyltransferase like 4 "	mmu-miR-147-5p	-0.31
Ccdc91	ENSMUST00000032441.8	"coiled-coil domain containing 91 "	mmu-miR-147-5p	-0.30
Rtcb	ENSMUST00000001834.3	"RNA 2',3'-cyclic phosphate and 5'-OH ligase "	mmu-miR-147-5p	-0.30
St6gal1	ENSMUST00000178797.2	"beta galactoside alpha 2,6 sialyltransferase 1 "	mmu-miR-147-5p	-0.30
1700016H13Rik	ENSMUST00000119824.2	"RIKEN cDNA 1700016H13 gene "	mmu-miR-147-5p	-0.30
Gap43	ENSMUST00000102817.4	"growth associated protein 43 "	mmu-miR-147-5p	-0.30
Mpzl2	ENSMUST00000034600.4	"myelin protein zero-like 2 "	mmu-miR-147-5p	-0.30
Cxcl13	ENSMUST00000023840.5	"chemokine (C-X-C motif) ligand 13 "	mmu-miR-147-5p	-0.30
Nrm	ENSMUST00000074259.9	"nurim (nuclear envelope membrane protein) "	mmu-miR-147-5p	-0.30
Neurod1	ENSMUST00000041099.4	"neurogenic differentiation 1 "	mmu-miR-147-5p	-0.30
Nuak2	ENSMUST00000082125.5	"NUAK family, SNF1-like kinase, 2 "	mmu-miR-147-5p	-0.30
Rsu1	ENSMUST00000028059.3	"Ras suppressor protein 1 "	mmu-miR-147-5p	-0.30
Arpc5	ENSMUST00000077755.6	"actin related protein 2/3 complex, subunit 5 "	mmu-miR-147-5p	-0.30
Gm2832	ENSMUST00000172412.1	"predicted gene 2832 "	mmu-miR-147-5p	-0.30
Tmem50b	ENSMUST00000023686.9	"transmembrane protein 50B "	mmu-miR-147-5p	-0.30
Pdpr	ENSMUST00000039333.4	"pyruvate dehydrogenase phosphatase regulatory subunit "	mmu-miR-147-5p	-0.30
Ldb2	ENSMUST00000070748.5	"LIM domain binding 2 "	mmu-miR-147-5p	-0.30
Pecr	ENSMUST00000027381.7	"peroxisomal trans-2-enoyl-CoA reductase "	mmu-miR-147-5p	-0.30
Tssc1	ENSMUST00000035657.7	"tumor suppressing subtransferable candidate 1 "	mmu-miR-147-5p	-0.30
Klra2	ENSMUST00000032306.9	"killer cell lectin-like receptor, subfamily A, member 2 "	mmu-miR-147-5p	-0.30
Chst7	ENSMUST00000044138.7	"carbohydrate (N-acetylglucosamino) sulfotransferase 7 "	mmu-miR-147-5p	-0.30
Slc17a1	ENSMUST00000006785.7	"solute carrier family 17 (sodium phosphate), member 1 "	mmu-miR-147-5p	-0.30
Nmnat3	ENSMUST00000112935.2	"nicotinamide nucleotide adenylyltransferase 3 "	mmu-miR-147-5p	-0.30
Gjb1	ENSMUST00000119080.2	"gap junction protein, beta 1 "	mmu-miR-147-5p	-0.30
Cyb5a	ENSMUST00000160180.2	"cytochrome b5 type A (microsomal) "	mmu-miR-147-5p	-0.30
Mbd2	ENSMUST00000074058.5	"methyl-CpG binding domain protein 2 "	mmu-miR-147-5p	-0.30
Arf6	ENSMUST00000050063.7	"ADP-ribosylation factor 6 "	mmu-miR-147-5p	-0.30
Arl5b	ENSMUST00000069870.4	"ADP-ribosylation factor-like 5B "	mmu-miR-147-5p	-0.30
Nipsnap3a	ENSMUST00000107666.1	"nipsnap homolog 3A (C. elegans) "	mmu-miR-147-5p	-0.30
Extl2	ENSMUST00000029575.6	"exostoses (multiple)-like 2 "	mmu-miR-147-5p	-0.30
Cdc42se2	ENSMUST00000064104.7	"CDC42 small effector 2 "	mmu-miR-147-5p	-0.30
Ccdc50	ENSMUST00000100026.4	"coiled-coil domain containing 50 "	mmu-miR-147-5p	-0.30
Olfr288	ENSMUST00000165379.2	"olfactory receptor 288 "	mmu-miR-147-5p	-0.30
Slc25a17	ENSMUST00000023040.7	"solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17 "	mmu-miR-147-5p	-0.30
Ube2g1	ENSMUST00000021148.7	"ubiquitin-conjugating enzyme E2G 1 "	mmu-miR-147-5p	-0.30
Npr2	ENSMUST00000107874.3	"natriuretic peptide receptor 2 "	mmu-miR-147-5p	-0.29
Rtp2	ENSMUST00000061030.8	"receptor transporter protein 2 "	mmu-miR-147-5p	-0.29
Htr3a	ENSMUST00000003826.7	"5-hydroxytryptamine (serotonin) receptor 3A "	mmu-miR-147-5p	-0.29
Ppp2r1b	ENSMUST00000114437.3	"protein phosphatase 2, regulatory subunit A, beta "	mmu-miR-147-5p	-0.29
Usp22	ENSMUST00000041683.8	"ubiquitin specific peptidase 22 "	mmu-miR-147-5p	-0.29
Ttc9c	ENSMUST00000096751.5	"tetratricopeptide repeat domain 9C "	mmu-miR-147-5p	-0.29
Ilf3	ENSMUST00000115414.1	"interleukin enhancer binding factor 3 "	mmu-miR-147-5p	-0.29
Hdgf	ENSMUST00000005017.9	"hepatoma-derived growth factor "	mmu-miR-147-5p	-0.29
Gm16390	ENSMUST00000096852.4	"predicted gene 16390 "	mmu-miR-147-5p	-0.29
Wdr62	ENSMUST00000108190.2	"WD repeat domain 62 "	mmu-miR-147-5p	-0.29
Lce1e	ENSMUST00000090867.1	"late cornified envelope 1E "	mmu-miR-147-5p	-0.29
Spcs1	ENSMUST00000160342.2	"signal peptidase complex subunit 1 homolog (S. cerevisiae) "	mmu-miR-147-5p	-0.29
Hfe	ENSMUST00000091706.7	"hemochromatosis "	mmu-miR-147-5p	-0.29
Galp	ENSMUST00000037553.5	"galanin-like peptide "	mmu-miR-147-5p	-0.29
1700042B14Rik	ENSMUST00000076671.3	"RIKEN cDNA 1700042B14 gene "	mmu-miR-147-5p	-0.29
1600014C10Rik	ENSMUST00000165308.2	"RIKEN cDNA 1600014C10 gene "	mmu-miR-147-5p	-0.29
Agk	ENSMUST00000031977.8	"acylglycerol kinase "	mmu-miR-147-5p	-0.29
Bbc3	ENSMUST00000002152.7	"BCL2 binding component 3 "	mmu-miR-147-5p	-0.29
Cacna2d1	ENSMUST00000078272.7	"calcium channel, voltage-dependent, alpha2/delta subunit 1 "	mmu-miR-147-5p	-0.29
Fem1c	ENSMUST00000036226.5	"fem-1 homolog c (C.elegans) "	mmu-miR-147-5p	-0.29
Rad51d	ENSMUST00000018985.9	"RAD51 homolog D "	mmu-miR-147-5p	-0.29
Ovol2	ENSMUST00000103171.4	"ovo-like 2 (Drosophila) "	mmu-miR-147-5p	-0.29
Grik1	ENSMUST00000072256.6	"glutamate receptor, ionotropic, kainate 1 "	mmu-miR-147-5p	-0.29
Polr2k	ENSMUST00000057177.6	"polymerase (RNA) II (DNA directed) polypeptide K "	mmu-miR-147-5p	-0.29
Emp2	ENSMUST00000078357.4	"epithelial membrane protein 2 "	mmu-miR-147-5p	-0.29
Tfg	ENSMUST00000065515.8	"Trk-fused gene "	mmu-miR-147-5p	-0.29
Sap18	ENSMUST00000128764.2	"Sin3-associated polypeptide 18 "	mmu-miR-147-5p	-0.29
Ndp	ENSMUST00000040134.7	"Norrie disease (pseudoglioma) (human) "	mmu-miR-147-5p	-0.29
Ldoc1l	ENSMUST00000069476.4	"leucine zipper, down-regulated in cancer 1-like "	mmu-miR-147-5p	-0.29
Fbxo48	ENSMUST00000061327.1	"F-box protein 48 "	mmu-miR-147-5p	-0.29
Haus8	ENSMUST00000035960.7	"4HAUS augmin-like complex, subunit 8 "	mmu-miR-147-5p	-0.28
Prosc	ENSMUST00000033875.8	"proline synthetase co-transcribed "	mmu-miR-147-5p	-0.28
Senp2	ENSMUST00000023561.7	"SUMO/sentrin specific peptidase 2 "	mmu-miR-147-5p	-0.28
D130040H23Rik	ENSMUST00000078257.6	"RIKEN cDNA D130040H23 gene "	mmu-miR-147-5p	-0.28
Serping1	ENSMUST00000111641.1	"serine (or cysteine) peptidase inhibitor, clade G, member 1 "	mmu-miR-147-5p	-0.28
Rtkn2	ENSMUST00000118160.2	"rhotekin 2 "	mmu-miR-147-5p	-0.28
Krtap4-9	ENSMUST00000105059.3	"keratin associated protein 4-9 "	mmu-miR-147-5p	-0.28
Nip7	ENSMUST00000034392.6	"nuclear import 7 homolog (S. cerevisiae) "	mmu-miR-147-5p	-0.28
Ptov1	ENSMUST00000046575.10	"prostate tumor over expressed gene 1 "	mmu-miR-147-5p	-0.28
Slc25a48	ENSMUST00000021971.5	"solute carrier family 25, member 48 "	mmu-miR-147-5p	-0.28
P2ry10	ENSMUST00000118666.2	"purinergic receptor P2Y, G-protein coupled 10 "	mmu-miR-147-5p	-0.28
Ndc1	ENSMUST00000139560.2	"NDC1 transmembrane nucleoporin "	mmu-miR-147-5p	-0.28
Srp72	ENSMUST00000101087.4	"signal recognition particle 72 "	mmu-miR-147-5p	-0.28
Klra4	ENSMUST00000119096.1	"killer cell lectin-like receptor, subfamily A, member 4 "	mmu-miR-147-5p	-0.28
Gm6460	ENSMUST00000163787.2	"predicted gene 6460 "	mmu-miR-147-5p	-0.28
Gnai1	ENSMUST00000074694.5	"guanine nucleotide binding protein (G protein), alpha inhibiting 1 "	mmu-miR-147-5p	-0.28
Tle1	ENSMUST00000074216.8	"transducin-like enhancer of split 1, homolog of Drosophila E(spl) "	mmu-miR-147-5p	-0.28
Kctd18	ENSMUST00000164963.2	"potassium channel tetramerisation domain containing 18 "	mmu-miR-147-5p	-0.28
Lrrn4cl	ENSMUST00000096257.2	"LRRN4 C-terminal like "	mmu-miR-147-5p	-0.28
F13b	ENSMUST00000027615.5	"coagulation factor XIII, beta subunit "	mmu-miR-147-5p	-0.28
Naa11	ENSMUST00000060265.4	"N(alpha)-acetyltransferase 11, NatA catalytic subunit "	mmu-miR-147-5p	-0.28
Fam183b	ENSMUST00000094156.5	"family with sequence similarity 183, member B "	mmu-miR-147-5p	-0.28
Pbrm1	ENSMUST00000112095.2	"polybromo 1 "	mmu-miR-147-5p	-0.28
Gtf2h3	ENSMUST00000031333.3	"general transcription factor IIH, polypeptide 3 "	mmu-miR-147-5p	-0.28
5430435G22Rik	ENSMUST00000064679.3	"RIKEN cDNA 5430435G22 gene "	mmu-miR-147-5p	-0.28
Hmox1	ENSMUST00000005548.6	"heme oxygenase (decycling) 1 "	mmu-miR-147-5p	-0.28
Prss34	ENSMUST00000037453.2	"protease, serine 34 "	mmu-miR-147-5p	-0.28
Tcf7l2	ENSMUST00000111656.2	"transcription factor 7 like 2, T cell specific, HMG box "	mmu-miR-147-5p	-0.28
2010300C02Rik	ENSMUST00000162875.2	"RIKEN cDNA 2010300C02 gene "	mmu-miR-147-5p	-0.28
Arf2	ENSMUST00000057921.4	"ADP-ribosylation factor 2 "	mmu-miR-147-5p	-0.28
Erich3	ENSMUST00000051862.6	"glutamate rich 3 "	mmu-miR-147-5p	-0.28
Ydjc	ENSMUST00000069064.4	"YdjC homolog (bacterial) "	mmu-miR-147-5p	-0.28
Egf	ENSMUST00000029653.2	"epidermal growth factor "	mmu-miR-147-5p	-0.28
C1s2	ENSMUST00000068797.2	"complement component 1, s subcomponent 2 "	mmu-miR-147-5p	-0.28
Htr2c	ENSMUST00000156697.2	"5-hydroxytryptamine (serotonin) receptor 2C "	mmu-miR-147-5p	-0.28
Cd48	ENSMUST00000015499.8	"CD48 antigen "	mmu-miR-147-5p	-0.28
Stim2	ENSMUST00000117661.3	"stromal interaction molecule 2 "	mmu-miR-147-5p	-0.27
Ankrd34b	ENSMUST00000061594.7	"ankyrin repeat domain 34B "	mmu-miR-147-5p	-0.27
Gm4937	ENSMUST00000096389.4	"predicted gene 4937 "	mmu-miR-147-5p	-0.27
Mgrn1	ENSMUST00000070658.9	"mahogunin, ring finger 1 "	mmu-miR-147-5p	-0.27
Nampt	ENSMUST00000020886.7	"nicotinamide phosphoribosyltransferase "	mmu-miR-147-5p	-0.27
Tra2a	ENSMUST00000031841.7	"transformer 2 alpha homolog (Drosophila) "	mmu-miR-147-5p	-0.27
Hnf4g	ENSMUST00000017832.9	"hepatocyte nuclear factor 4, gamma "	mmu-miR-147-5p	-0.27
Ctdsp2	ENSMUST00000105256.3	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2 "	mmu-miR-147-5p	-0.27
Ankrd45	ENSMUST00000111608.2	"ankyrin repeat domain 45 "	mmu-miR-147-5p	-0.27
Fam120b	ENSMUST00000055352.6	"family with sequence similarity 120, member B "	mmu-miR-147-5p	-0.27
Paqr7	ENSMUST00000095074.3	"progestin and adipoQ receptor family member VII "	mmu-miR-147-5p	-0.27
Marcks	ENSMUST00000092584.5	"myristoylated alanine rich protein kinase C substrate "	mmu-miR-147-5p	-0.27
Aqp6	ENSMUST00000023754.5	"aquaporin 6 "	mmu-miR-147-5p	-0.27
Mbnl3	ENSMUST00000114875.2	"muscleblind-like 3 (Drosophila) "	mmu-miR-147-5p	-0.27
4833427G06Rik	ENSMUST00000170947.1	"RIKEN cDNA 4833427G06 gene "	mmu-miR-147-5p	-0.27
Hddc2	ENSMUST00000000304.7	"HD domain containing 2 "	mmu-miR-147-5p	-0.27
Edaradd	ENSMUST00000179308.1	"EDAR (ectodysplasin-A receptor)-associated death domain "	mmu-miR-147-5p	-0.27
Ptpla	ENSMUST00000091429.6	"protein tyrosine phosphatase-like (proline instead of catalytic arginine), member a "	mmu-miR-147-5p	-0.27
Cib2	ENSMUST00000041901.6	"calcium and integrin binding family member 2 "	mmu-miR-147-5p	-0.27
Trnau1ap	ENSMUST00000105962.4	"tRNA selenocysteine 1 associated protein 1 "	mmu-miR-147-5p	-0.27
Clip1	ENSMUST00000111564.2	"CAP-GLY domain containing linker protein 1 "	mmu-miR-147-5p	-0.27
Krt76	ENSMUST00000100179.1	"keratin 76 "	mmu-miR-147-5p	-0.27
Spon2	ENSMUST00000046186.4	"spondin 2, extracellular matrix protein "	mmu-miR-147-5p	-0.27
Hipk1	ENSMUST00000118317.2	"homeodomain interacting protein kinase 1 "	mmu-miR-147-5p	-0.27
Thbd	ENSMUST00000099270.4	"thrombomodulin "	mmu-miR-147-5p	-0.27
Tac1	ENSMUST00000185187.2	"tachykinin 1 "	mmu-miR-147-5p	-0.27
Tspyl3	ENSMUST00000099194.3	"TSPY-like 3 "	mmu-miR-147-5p	-0.27
Sall4	ENSMUST00000075044.4	"sal-like 4 (Drosophila) "	mmu-miR-147-5p	-0.27
Sft2d3	ENSMUST00000054984.6	"SFT2 domain containing 3 "	mmu-miR-147-5p	-0.27
Fgf21	ENSMUST00000033099.4	"fibroblast growth factor 21 "	mmu-miR-147-5p	-0.27
Gm6455	ENSMUST00000168057.2	"predicted gene 6455 "	mmu-miR-147-5p	-0.27
Banf1	ENSMUST00000025762.9	"barrier to autointegration factor 1 "	mmu-miR-147-5p	-0.27
Lmbrd1	ENSMUST00000095062.4	"LMBR1 domain containing 1 "	mmu-miR-147-5p	-0.27
Sprr2a1	ENSMUST00000074449.5	"small proline-rich protein 2A1 "	mmu-miR-147-5p	-0.27
Mixl1	ENSMUST00000027778.7	"Mix1 homeobox-like 1 (Xenopus laevis) "	mmu-miR-147-5p	-0.27
Zfp352	ENSMUST00000107129.1	"zinc finger protein 352 "	mmu-miR-147-5p	-0.27
Sprr2a2	ENSMUST00000071805.2	"small proline-rich protein 2A2 "	mmu-miR-147-5p	-0.27
Snrpb	ENSMUST00000103199.4	"small nuclear ribonucleoprotein B "	mmu-miR-147-5p	-0.27
Twist1	ENSMUST00000049089.5	"twist basic helix-loop-helix transcription factor 1 "	mmu-miR-147-5p	-0.27
Tmem123	ENSMUST00000052865.10	"transmembrane protein 123 "	mmu-miR-147-5p	-0.27
Tuba1c	ENSMUST00000058914.8	"tubulin, alpha 1C "	mmu-miR-147-5p	-0.27
Ifi47	ENSMUST00000109202.1	"interferon gamma inducible protein 47 "	mmu-miR-147-5p	-0.27
Gfra3	ENSMUST00000025224.7	"glial cell line derived neurotrophic factor family receptor alpha 3 "	mmu-miR-147-5p	-0.27
Dusp13	ENSMUST00000184703.2	"dual specificity phosphatase 13 "	mmu-miR-147-5p	-0.26
Pik3r3	ENSMUST00000030464.8	"phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 3 (p55) "	mmu-miR-147-5p	-0.26
Pikfyve	ENSMUST00000081154.8	"phosphoinositide kinase, FYVE finger containing "	mmu-miR-147-5p	-0.26
Dpy19l1	ENSMUST00000115277.3	"dpy-19-like 1 (C. elegans) "	mmu-miR-147-5p	-0.26
Gabrr1	ENSMUST00000029947.5	"gamma-aminobutyric acid (GABA) C receptor, subunit rho 1 "	mmu-miR-147-5p	-0.26
Rcc2	ENSMUST00000071169.3	"regulator of chromosome condensation 2 "	mmu-miR-147-5p	-0.26
Pih1d1	ENSMUST00000107813.2	"PIH1 domain containing 1 "	mmu-miR-147-5p	-0.26
Tjap1	ENSMUST00000164342.3	"tight junction associated protein 1 "	mmu-miR-147-5p	-0.26
Gm9732	ENSMUST00000163912.1	"predicted gene 9732 "	mmu-miR-147-5p	-0.26
M5C1000I18Rik	ENSMUST00000068526.6	"RIKEN cDNA M5C1000I18 gene "	mmu-miR-147-5p	-0.26
Hltf	ENSMUST00000002502.6	"helicase-like transcription factor "	mmu-miR-147-5p	-0.26
Cdca7l	ENSMUST00000021592.10	"cell division cycle associated 7 like "	mmu-miR-147-5p	-0.26
Ctf1	ENSMUST00000047393.5	"cardiotrophin 1 "	mmu-miR-147-5p	-0.26
Sp100	ENSMUST00000066427.5	"nuclear antigen Sp100 "	mmu-miR-147-5p	-0.26
1700020N01Rik	ENSMUST00000057341.5	"RIKEN cDNA 1700020N01 gene "	mmu-miR-147-5p	-0.26
Frmd6	ENSMUST00000057859.7	"FERM domain containing 6 "	mmu-miR-147-5p	-0.26
Dapl1	ENSMUST00000028369.5	"death associated protein-like 1 "	mmu-miR-147-5p	-0.26
Slc7a3	ENSMUST00000101362.2	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 3 "	mmu-miR-147-5p	-0.26
3830406C13Rik	ENSMUST00000112669.4	"RIKEN cDNA 3830406C13 gene "	mmu-miR-147-5p	-0.26
Bbs10	ENSMUST00000040454.3	"Bardet-Biedl syndrome 10 (human) "	mmu-miR-147-5p	-0.26
Med13l	ENSMUST00000100816.4	"mediator complex subunit 13-like "	mmu-miR-147-5p	-0.26
Cr1l	ENSMUST00000075451.6	"complement component (3b/4b) receptor 1-like "	mmu-miR-147-5p	-0.26
Gca	ENSMUST00000028257.2	"grancalcin "	mmu-miR-147-5p	-0.26
Rcan2	ENSMUST00000044895.6	"regulator of calcineurin 2 "	mmu-miR-147-5p	-0.26
Omg	ENSMUST00000164465.2	"oligodendrocyte myelin glycoprotein "	mmu-miR-147-5p	-0.26
Klhl21	ENSMUST00000097773.3	"kelch-like 21 "	mmu-miR-147-5p	-0.26
Gm21847	ENSMUST00000178227.1	"predicted gene, 21847 "	mmu-miR-147-5p	-0.26
Marc1	ENSMUST00000048462.7	"mitochondrial amidoxime reducing component 1 "	mmu-miR-147-5p	-0.26
Tomm6	ENSMUST00000113301.1	"translocase of outer mitochondrial membrane 6 homolog (yeast) "	mmu-miR-147-5p	-0.26
Tpo	ENSMUST00000021005.9	"thyroid peroxidase "	mmu-miR-147-5p	-0.26
Tmbim7	ENSMUST00000014673.3	"transmembrane BAX inhibitor motif containing 7 "	mmu-miR-147-5p	-0.26
Chic1	ENSMUST00000116547.2	"cysteine-rich hydrophobic domain 1 "	mmu-miR-147-5p	-0.26
Cacybp	ENSMUST00000014370.5	"calcyclin binding protein "	mmu-miR-147-5p	-0.26
Tsg101	ENSMUST00000014546.9	"tumor susceptibility gene 101 "	mmu-miR-147-5p	-0.26
Ccdc169	ENSMUST00000052904.5	"coiled-coil domain containing 169 "	mmu-miR-147-5p	-0.26
Adh6-ps1	ENSMUST00000171054.1	"alcohol dehydrogenase 6 (class V), pseudogene 1 "	mmu-miR-147-5p	-0.26
Rnf152	ENSMUST00000058688.6	"ring finger protein 152 "	mmu-miR-147-5p	-0.26
G6pc3	ENSMUST00000070334.4	"glucose 6 phosphatase, catalytic, 3 "	mmu-miR-147-5p	-0.26
Wnk3	ENSMUST00000096285.4	"WNK lysine deficient protein kinase 3 "	mmu-miR-147-5p	-0.26
Napa	ENSMUST00000006181.6	"N-ethylmaleimide sensitive fusion protein attachment protein alpha "	mmu-miR-147-5p	-0.26
Ppp1r1c	ENSMUST00000090760.3	"protein phosphatase 1, regulatory (inhibitor) subunit 1C "	mmu-miR-147-5p	-0.26
Ccbl1	ENSMUST00000044038.4	"cysteine conjugate-beta lyase 1 "	mmu-miR-147-5p	-0.26
Klf9	ENSMUST00000036884.1	"Kruppel-like factor 9 "	mmu-miR-147-5p	-0.26
Galnt13	ENSMUST00000112636.2	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 "	mmu-miR-147-5p	-0.26
Cysltr1	ENSMUST00000113480.1	"cysteinyl leukotriene receptor 1 "	mmu-miR-147-5p	-0.26
Lmna	ENSMUST00000029699.7	"lamin A "	mmu-miR-147-5p	-0.26
Gbp5	ENSMUST00000029936.4	"guanylate binding protein 5 "	mmu-miR-147-5p	-0.26
Mturn	ENSMUST00000190641.1	"maturin, neural progenitor differentiation regulator homolog (Xenopus) "	mmu-miR-147-5p	-0.25
1700030J22Rik	ENSMUST00000070577.5	"RIKEN cDNA 1700030J22 gene "	mmu-miR-147-5p	-0.25
Adm	ENSMUST00000033054.8	"adrenomedullin "	mmu-miR-147-5p	-0.25
Ino80c	ENSMUST00000055012.6	"INO80 complex subunit C "	mmu-miR-147-5p	-0.25
Paip2	ENSMUST00000041314.9	"polyadenylate-binding protein-interacting protein 2 "	mmu-miR-147-5p	-0.25
Glrx	ENSMUST00000022082.7	"glutaredoxin "	mmu-miR-147-5p	-0.25
