Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Gm14474	ENSMUST00000189531.1	"predicted gene 14474 "	mmu-miR-486a-3p	-0.57
Bcl7a	ENSMUST00000120593.2	"B cell CLL/lymphoma 7A "	mmu-miR-486a-3p	-0.57
Pemt	ENSMUST00000102692.4	"phosphatidylethanolamine N-methyltransferase "	mmu-miR-486a-3p	-0.57
Oit1	ENSMUST00000022269.5	"oncoprotein induced transcript 1 "	mmu-miR-6954-5p	-0.57
L1cam	ENSMUST00000114430.2	"L1 cell adhesion molecule "	mmu-miR-486a-3p	-0.57
Tlcd1	ENSMUST00000092880.8	"TLC domain containing 1 "	mmu-miR-486a-3p	-0.57
Gm14476	ENSMUST00000178595.1	"predicted gene 14476 "	mmu-miR-486a-3p	-0.57
Gm14478	ENSMUST00000177926.2	"predicted gene 14478 "	mmu-miR-486a-3p	-0.57
Ccl22	ENSMUST00000034231.3	"chemokine (C-C motif) ligand 22 "	mmu-miR-486a-3p	-0.57
Kctd13	ENSMUST00000032924.5	"potassium channel tetramerisation domain containing 13 "	mmu-miR-486a-3p	-0.57
Gm14482	ENSMUST00000179859.1	"predicted gene 14482 "	mmu-miR-486a-3p	-0.57
Map4k2	ENSMUST00000025897.7	"mitogen-activated protein kinase kinase kinase kinase 2 "	mmu-miR-486a-3p	-0.57
Rhob	ENSMUST00000067384.4	"ras homolog gene family, member B "	mmu-miR-486a-3p	-0.57
Mall	ENSMUST00000028856.2	"mal, T cell differentiation protein-like "	mmu-miR-6954-5p	-0.57
Hsd17b14	ENSMUST00000107752.4	"hydroxysteroid (17-beta) dehydrogenase 14 "	mmu-miR-486a-3p	-0.57
Anpep	ENSMUST00000107392.2	"alanyl (membrane) aminopeptidase "	mmu-miR-486a-3p	-0.57
Rln3	ENSMUST00000061923.4	"relaxin 3 "	mmu-miR-486a-3p	-0.57
Unc119b	ENSMUST00000060798.5	"unc-119 homolog B (C. elegans) "	mmu-miR-486a-3p	-0.57
Kdm8	ENSMUST00000033010.3	"lysine (K)-specific demethylase 8 "	mmu-miR-6954-5p	-0.57
Dnal4	ENSMUST00000023055.6	"dynein, axonemal, light chain 4 "	mmu-miR-6954-5p	-0.57
Hormad2	ENSMUST00000109948.2	"HORMA domain containing 2 "	mmu-miR-6954-5p	-0.56
Gm12216	ENSMUST00000120776.2	"predicted gene 12216 "	mmu-miR-486a-3p	-0.56
Zfp956	ENSMUST00000101445.5	"zinc finger protein 956 "	mmu-miR-486a-3p	-0.56
Gm10797	ENSMUST00000099661.2	"predicted gene 10797 "	mmu-miR-6954-5p	-0.56
Dusp5	ENSMUST00000038287.6	"dual specificity phosphatase 5 "	mmu-miR-486a-3p	-0.56
Fbxo10	ENSMUST00000052236.7	"F-box protein 10 "	mmu-miR-6954-5p	-0.56
Cnga2	ENSMUST00000006020.7	"cyclic nucleotide gated channel alpha 2 "	mmu-miR-486a-3p	-0.56
3110070M22Rik	ENSMUST00000099148.2	"RIKEN cDNA 3110070M22 gene "	mmu-miR-486a-3p	-0.56
Trappc3	ENSMUST00000030660.8	"trafficking protein particle complex 3 "	mmu-miR-486a-3p	-0.56
Zfhx3	ENSMUST00000043896.9	"zinc finger homeobox 3 "	mmu-miR-6954-5p	-0.56
Rasd2	ENSMUST00000139848.2	"RASD family, member 2 "	mmu-miR-486a-3p	-0.56
Clstn3	ENSMUST00000112523.2	"calsyntenin 3 "	mmu-miR-486a-3p	-0.56
Gys2	ENSMUST00000032371.7	"glycogen synthase 2 "	mmu-miR-486a-3p	-0.56
Gm5294	ENSMUST00000179205.1	"predicted gene 5294 "	mmu-miR-486a-3p	-0.56
Ppard	ENSMUST00000002320.9	"peroxisome proliferator activator receptor delta "	mmu-miR-6954-5p	-0.56
Fndc5	ENSMUST00000102600.3	"fibronectin type III domain containing 5 "	mmu-miR-6954-5p	-0.56
Slc25a53	ENSMUST00000113069.3	"solute carrier family 25, member 53 "	mmu-miR-486a-3p	-0.56
Suv420h2	ENSMUST00000098853.3	"suppressor of variegation 4-20 homolog 2 (Drosophila) "	mmu-miR-486a-3p	-0.56
Ap1s1	ENSMUST00000111080.2	"adaptor protein complex AP-1, sigma 1 "	mmu-miR-486a-3p	-0.56
Ndufa4l2	ENSMUST00000035735.9	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4-like 2 "	mmu-miR-486a-3p	-0.55
Orai3	ENSMUST00000121504.1	"ORAI calcium release-activated calcium modulator 3 "	mmu-miR-486a-3p	-0.55
Glis2	ENSMUST00000014447.7	"GLIS family zinc finger 2 "	mmu-miR-486a-3p	-0.55
Kifc2	ENSMUST00000004294.10	"kinesin family member C2 "	mmu-miR-6954-5p	-0.55
Capn5	ENSMUST00000040971.8	"calpain 5 "	mmu-miR-486a-3p	-0.55
Gm15821	ENSMUST00000121995.1	"predicted gene 15821 "	mmu-miR-6954-5p	-0.55
Eif1	ENSMUST00000049385.8	"eukaryotic translation initiation factor 1 "	mmu-miR-486a-3p	-0.55
Nlrp9b	ENSMUST00000073151.7	"NLR family, pyrin domain containing 9B "	mmu-miR-486a-3p	-0.55
Aldh3a1	ENSMUST00000108716.2	"aldehyde dehydrogenase family 3, subfamily A1 "	mmu-miR-6954-5p	-0.55
Wbp2	ENSMUST00000074628.7	"WW domain binding protein 2 "	mmu-miR-6954-5p	-0.55
Gm10384	ENSMUST00000100713.2	"predicted gene 10384 "	mmu-miR-486a-3p	-0.55
Nubp2	ENSMUST00000044252.5	"nucleotide binding protein 2 "	mmu-miR-486a-3p	-0.55
Pgap3	ENSMUST00000090827.6	"post-GPI attachment to proteins 3 "	mmu-miR-6954-5p	-0.55
Gjb1	ENSMUST00000119080.2	"gap junction protein, beta 1 "	mmu-miR-6954-5p	-0.55
Slc25a23	ENSMUST00000040280.8	"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23 "	mmu-miR-6954-5p	-0.55
Espn	ENSMUST00000030785.9	"espin "	mmu-miR-486a-3p	-0.54
Mtnr1a	ENSMUST00000067984.7	"melatonin receptor 1A "	mmu-miR-486a-3p	-0.54
Coro1c	ENSMUST00000004646.7	"coronin, actin binding protein 1C "	mmu-miR-486a-3p	-0.54
1700011A15Rik	ENSMUST00000023781.7	"RIKEN cDNA 1700011A15 gene "	mmu-miR-6954-5p	-0.54
Tapbp	ENSMUST00000025161.8	"TAP binding protein "	mmu-miR-486a-3p	-0.54
Vac14	ENSMUST00000034190.9	"Vac14 homolog (S. cerevisiae) "	mmu-miR-486a-3p	-0.54
Vwa5b1	ENSMUST00000030533.6	"von Willebrand factor A domain containing 5B1 "	mmu-miR-486a-3p	-0.54
Tvp23a	ENSMUST00000051118.6	"trans-golgi network vesicle protein 23A "	mmu-miR-486a-3p	-0.54
Dmbx1	ENSMUST00000064806.7	"diencephalon/mesencephalon homeobox 1 "	mmu-miR-486a-3p	-0.54
Carhsp1	ENSMUST00000008537.8	"calcium regulated heat stable protein 1 "	mmu-miR-6954-5p	-0.54
Stim1	ENSMUST00000033289.4	"stromal interaction molecule 1 "	mmu-miR-486a-3p	-0.54
Rnf122	ENSMUST00000046941.7	"ring finger protein 122 "	mmu-miR-486a-3p	-0.54
Gmeb2	ENSMUST00000049032.7	"glucocorticoid modulatory element binding protein 2 "	mmu-miR-6954-5p	-0.54
Dffa	ENSMUST00000030816.3	"DNA fragmentation factor, alpha subunit "	mmu-miR-6954-5p	-0.54
Wasf2	ENSMUST00000084241.6	"WAS protein family, member 2 "	mmu-miR-486a-3p	-0.54
4930408O17Rik	ENSMUST00000021520.1	"RIKEN cDNA 4930408O17 gene "	mmu-miR-486a-3p	-0.54
Dennd2a	ENSMUST00000036877.4	"DENN/MADD domain containing 2A "	mmu-miR-486a-3p	-0.53
Sec22c	ENSMUST00000078547.5	"SEC22 vesicle trafficking protein homolog C (S. cerevisiae) "	mmu-miR-486a-3p	-0.53
Vsx1	ENSMUST00000046095.9	"visual system homeobox 1 homolog (zebrafish) "	mmu-miR-6954-5p	-0.53
Notch1	ENSMUST00000028288.4	"notch 1 "	mmu-miR-6954-5p	-0.53
Zmynd10	ENSMUST00000010188.7	"zinc finger, MYND domain containing 10 "	mmu-miR-486a-3p	-0.53
Sept3	ENSMUST00000023095.7	"septin 3 "	mmu-miR-486a-3p	-0.53
Proser2	ENSMUST00000054254.6	"proline and serine rich 2 "	mmu-miR-486a-3p	-0.53
Rab6b	ENSMUST00000035155.7	"RAB6B, member RAS oncogene family "	mmu-miR-486a-3p	-0.53
Celsr3	ENSMUST00000024238.5	"cadherin, EGF LAG seven-pass G-type receptor 3 (flamingo homolog, Drosophila) "	mmu-miR-486a-3p	-0.53
Iglon5	ENSMUST00000107974.1	"IgLON family member 5 "	mmu-miR-486a-3p	-0.53
Cbln1	ENSMUST00000034076.9	"cerebellin 1 precursor protein "	mmu-miR-6954-5p	-0.53
Csad	ENSMUST00000023805.1	"cysteine sulfinic acid decarboxylase "	mmu-miR-486a-3p	-0.53
Zmat3	ENSMUST00000029199.5	"zinc finger matrin type 3 "	mmu-miR-486a-3p	-0.53
Rpl13a	ENSMUST00000150350.2	"ribosomal protein L13A "	mmu-miR-486a-3p	-0.53
Cplx2	ENSMUST00000026985.8	"complexin 2 "	mmu-miR-6954-5p	-0.53
Tagln2	ENSMUST00000111230.2	"transgelin 2 "	mmu-miR-486a-3p	-0.52
Ndor1	ENSMUST00000100329.4	"NADPH dependent diflavin oxidoreductase 1 "	mmu-miR-6954-5p	-0.52
Rab4a	ENSMUST00000118535.2	"RAB4A, member RAS oncogene family "	mmu-miR-486a-3p	-0.52
Slc29a2	ENSMUST00000025826.5	"solute carrier family 29 (nucleoside transporters), member 2 "	mmu-miR-486a-3p	-0.52
Dedd2	ENSMUST00000058702.5	"death effector domain-containing DNA binding protein 2 "	mmu-miR-486a-3p	-0.52
Gm9925	ENSMUST00000066583.1	"predicted gene 9925 "	mmu-miR-6954-5p	-0.52
Rtn4rl2	ENSMUST00000054514.5	"reticulon 4 receptor-like 2 "	mmu-miR-6954-5p	-0.52
Tecpr2	ENSMUST00000169597.2	"tectonin beta-propeller repeat containing 2 "	mmu-miR-486a-3p	-0.52
Zbtb20	ENSMUST00000114694.3	"zinc finger and BTB domain containing 20 "	mmu-miR-486a-3p	-0.52
Cdx1	ENSMUST00000025521.8	"caudal type homeobox 1 "	mmu-miR-486a-3p	-0.52
Slamf6	ENSMUST00000171330.1	"SLAM family member 6 "	mmu-miR-486a-3p	-0.52
Scx	ENSMUST00000043089.7	"scleraxis "	mmu-miR-6954-5p	-0.52
Nat14	ENSMUST00000047309.5	"N-acetyltransferase 14 "	mmu-miR-6954-5p	-0.52
Cpeb2	ENSMUST00000169035.2	"cytoplasmic polyadenylation element binding protein 2 "	mmu-miR-486a-3p	-0.52
Sult4a1	ENSMUST00000082365.5	"sulfotransferase family 4A, member 1 "	mmu-miR-486a-3p	-0.52
Scly	ENSMUST00000027532.7	"selenocysteine lyase "	mmu-miR-486a-3p	-0.52
Glra1	ENSMUST00000108853.2	"glycine receptor, alpha 1 subunit "	mmu-miR-486a-3p	-0.52
Eif4e3	ENSMUST00000032151.2	"eukaryotic translation initiation factor 4E member 3 "	mmu-miR-6954-5p	-0.52
Fgf4	ENSMUST00000060336.4	"fibroblast growth factor 4 "	mmu-miR-486a-3p	-0.52
Pcyt2	ENSMUST00000026129.10	"phosphate cytidylyltransferase 2, ethanolamine "	mmu-miR-486a-3p	-0.52
Celf5	ENSMUST00000118763.2	"CUGBP, Elav-like family member 5 "	mmu-miR-6954-5p	-0.52
Agtr1a	ENSMUST00000066412.7	"angiotensin II receptor, type 1a "	mmu-miR-486a-3p	-0.52
Gtpbp1	ENSMUST00000046463.8	"GTP binding protein 1 "	mmu-miR-486a-3p	-0.52
Prr13	ENSMUST00000023810.6	"proline rich 13 "	mmu-miR-486a-3p	-0.51
Gm10176	ENSMUST00000159707.1	"predicted gene 10176 "	mmu-miR-486a-3p	-0.51
Slc25a25	ENSMUST00000052119.8	"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25 "	mmu-miR-486a-3p	-0.51
Cln3	ENSMUST00000084589.5	"ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease) "	mmu-miR-486a-3p	-0.51
S100a5	ENSMUST00000107329.2	"S100 calcium binding protein A5 "	mmu-miR-6954-5p	-0.51
Igfbp5	ENSMUST00000027377.8	"insulin-like growth factor binding protein 5 "	mmu-miR-486a-3p	-0.51
0610030E20Rik	ENSMUST00000077783.3	"RIKEN cDNA 0610030E20 gene "	mmu-miR-486a-3p	-0.51
Spata2	ENSMUST00000057627.10	"spermatogenesis associated 2 "	mmu-miR-6954-5p	-0.51
Begain	ENSMUST00000073156.7	"brain-enriched guanylate kinase-associated "	mmu-miR-486a-3p	-0.51
D630033O11Rik	ENSMUST00000179013.1	"RIKEN cDNA D630033O11 gene "	mmu-miR-6954-5p	-0.51
Spen	ENSMUST00000078886.4	"SPEN homolog, transcriptional regulator (Drosophila) "	mmu-miR-486a-3p	-0.51
Zfp651	ENSMUST00000093772.3	"zinc finger protein 651 "	mmu-miR-486a-3p	-0.51
Pcbp4	ENSMUST00000024260.7	"poly(rC) binding protein 4 "	mmu-miR-6954-5p	-0.51
Cbx6	ENSMUST00000109623.2	"chromobox 6 "	mmu-miR-6954-5p	-0.51
Lef1	ENSMUST00000029611.8	"lymphoid enhancer binding factor 1 "	mmu-miR-486a-3p	-0.51
Rprd1b	ENSMUST00000109518.2	"regulation of nuclear pre-mRNA domain containing 1B "	mmu-miR-486a-3p	-0.51
Dusp8	ENSMUST00000039926.4	"dual specificity phosphatase 8 "	mmu-miR-6954-5p	-0.51
BC007180	ENSMUST00000189969.1	"cDNA sequence BC007180 "	mmu-miR-486a-3p	-0.51
Pxk	ENSMUST00000112689.3	"PX domain containing serine/threonine kinase "	mmu-miR-6954-5p	-0.51
Slc1a7	ENSMUST00000106713.3	"solute carrier family 1 (glutamate transporter), member 7 "	mmu-miR-486a-3p	-0.51
Celf3	ENSMUST00000029784.5	"CUGBP, Elav-like family member 3 "	mmu-miR-486a-3p	-0.51
Cbfa2t3	ENSMUST00000127984.2	"core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human) "	mmu-miR-6954-5p	-0.51
Ankrd52	ENSMUST00000014642.4	"ankyrin repeat domain 52 "	mmu-miR-486a-3p	-0.51
Nxph4	ENSMUST00000095266.2	"neurexophilin 4 "	mmu-miR-486a-3p	-0.51
Stac2	ENSMUST00000017544.3	"SH3 and cysteine rich domain 2 "	mmu-miR-6954-5p	-0.51
Brf1	ENSMUST00000011302.7	"BRF1 homolog, subunit of RNA polymerase III transcription initiation factor IIIB (S. cerevisiae) "	mmu-miR-486a-3p	-0.50
Elmo1	ENSMUST00000072519.5	"engulfment and cell motility 1 "	mmu-miR-6954-5p	-0.50
Mrgprg	ENSMUST00000058092.6	"MAS-related GPR, member G "	mmu-miR-486a-3p	-0.50
Igf1r	ENSMUST00000005671.8	"insulin-like growth factor I receptor "	mmu-miR-6954-5p	-0.50
Maob	ENSMUST00000040820.7	"monoamine oxidase B "	mmu-miR-486a-3p	-0.50
Rnf43	ENSMUST00000092800.6	"ring finger protein 43 "	mmu-miR-486a-3p	-0.50
Ep300	ENSMUST00000068387.5	"E1A binding protein p300 "	mmu-miR-486a-3p	-0.50
Notum	ENSMUST00000106177.2	"notum pectinacetylesterase homolog (Drosophila) "	mmu-miR-486a-3p	-0.50
Zfp526	ENSMUST00000055604.4	"zinc finger protein 526 "	mmu-miR-486a-3p	-0.50
Myo1d	ENSMUST00000041065.8	"myosin ID "	mmu-miR-6954-5p	-0.50
Gsr	ENSMUST00000033992.8	"glutathione reductase "	mmu-miR-486a-3p	-0.50
Zkscan5	ENSMUST00000085671.4	"zinc finger with KRAB and SCAN domains 5 "	mmu-miR-486a-3p	-0.50
Pom121	ENSMUST00000111171.3	"nuclear pore membrane protein 121 "	mmu-miR-486a-3p	-0.50
Brsk1	ENSMUST00000048248.7	"BR serine/threonine kinase 1 "	mmu-miR-6954-5p	-0.50
Ppm1l	ENSMUST00000029355.7	"protein phosphatase 1 (formerly 2C)-like "	mmu-miR-486a-3p	-0.50
Traf3	ENSMUST00000117269.2	"TNF receptor-associated factor 3 "	mmu-miR-486a-3p	-0.50
Epb4.1	ENSMUST00000054917.6	"erythrocyte protein band 4.1 "	mmu-miR-486a-3p	-0.50
Tbc1d22a	ENSMUST00000063414.8	"TBC1 domain family, member 22a "	mmu-miR-6954-5p	-0.50
Atp2b4	ENSMUST00000143567.2	"ATPase, Ca++ transporting, plasma membrane 4 "	mmu-miR-486a-3p	-0.50
Hspb7	ENSMUST00000102486.4	"heat shock protein family, member 7 (cardiovascular) "	mmu-miR-486a-3p	-0.50
Ipo9	ENSMUST00000041023.8	"importin 9 "	mmu-miR-6954-5p	-0.50
Sh2d7	ENSMUST00000060242.6	"SH2 domain containing 7 "	mmu-miR-6954-5p	-0.49
Kcnq1	ENSMUST00000185383.1	"potassium voltage-gated channel, subfamily Q, member 1 "	mmu-miR-486a-3p	-0.49
Kif6	ENSMUST00000162854.1	"kinesin family member 6 "	mmu-miR-6954-5p	-0.49
Lasp1	ENSMUST00000043843.6	"LIM and SH3 protein 1 "	mmu-miR-6954-5p	-0.49
Zkscan17	ENSMUST00000013262.9	"zinc finger with KRAB and SCAN domains 17 "	mmu-miR-486a-3p	-0.49
Phlpp1	ENSMUST00000061047.6	"PH domain and leucine rich repeat protein phosphatase 1 "	mmu-miR-6954-5p	-0.49
Sh3gl1	ENSMUST00000003268.9	"SH3-domain GRB2-like 1 "	mmu-miR-486a-3p	-0.49
RP23-230O9.7	ENSMUST00000191407.1		mmu-miR-486a-3p	-0.49
Gm20708	ENSMUST00000132298.1	"predicted gene 20708 "	mmu-miR-486a-3p	-0.49
Gm10447	ENSMUST00000084653.3	"predicted gene 10447 "	mmu-miR-486a-3p	-0.49
Kcnab2	ENSMUST00000159840.2	"potassium voltage-gated channel, shaker-related subfamily, beta member 2 "	mmu-miR-486a-3p	-0.49
Mapk3	ENSMUST00000057669.10	"mitogen-activated protein kinase 3 "	mmu-miR-6954-5p	-0.49
Dbndd1	ENSMUST00000177240.2	"dysbindin (dystrobrevin binding protein 1) domain containing 1 "	mmu-miR-486a-3p	-0.49
Plcxd2	ENSMUST00000130481.1	"phosphatidylinositol-specific phospholipase C, X domain containing 2 "	mmu-miR-486a-3p	-0.49
Slco2a1	ENSMUST00000035148.7	"solute carrier organic anion transporter family, member 2a1 "	mmu-miR-486a-3p	-0.49
Rnf141	ENSMUST00000177236.2	"ring finger protein 141 "	mmu-miR-486a-3p	-0.49
Rnf4	ENSMUST00000182709.2	"ring finger protein 4 "	mmu-miR-486a-3p	-0.49
Cd200r2	ENSMUST00000102805.3	"Cd200 receptor 2 "	mmu-miR-6954-5p	-0.48
Rgag4	ENSMUST00000113631.1	"retrotransposon gag domain containing 4 "	mmu-miR-486a-3p	-0.48
Got1l1	ENSMUST00000038174.6	"glutamic-oxaloacetic transaminase 1-like 1 "	mmu-miR-6954-5p	-0.48
Fgd1	ENSMUST00000112685.2	"FYVE, RhoGEF and PH domain containing 1 "	mmu-miR-486a-3p	-0.48
Mzf1	ENSMUST00000069289.9	"myeloid zinc finger 1 "	mmu-miR-486a-3p	-0.48
Gstm7	ENSMUST00000004137.5	"glutathione S-transferase, mu 7 "	mmu-miR-486a-3p	-0.48
Dpf2	ENSMUST00000136983.2	"D4, zinc and double PHD fingers family 2 "	mmu-miR-6954-5p	-0.48
Ube2o	ENSMUST00000082152.4	"ubiquitin-conjugating enzyme E2O "	mmu-miR-6954-5p	-0.48
Il22ra1	ENSMUST00000102546.3	"interleukin 22 receptor, alpha 1 "	mmu-miR-486a-3p	-0.48
Msi1	ENSMUST00000150779.2	"musashi RNA-binding protein 1 "	mmu-miR-6954-5p	-0.48
Fam73b	ENSMUST00000077977.8	"family with sequence similarity 73, member B "	mmu-miR-486a-3p	-0.48
Prkar2a	ENSMUST00000035220.6	"protein kinase, cAMP dependent regulatory, type II alpha "	mmu-miR-486a-3p	-0.48
Psapl1	ENSMUST00000052224.5	"prosaposin-like 1 "	mmu-miR-6954-5p	-0.48
Usp8	ENSMUST00000028841.8	"ubiquitin specific peptidase 8 "	mmu-miR-486a-3p	-0.48
Vav2	ENSMUST00000056176.7	"vav 2 oncogene "	mmu-miR-6954-5p	-0.48
Gstm3	ENSMUST00000004136.9	"glutathione S-transferase, mu 3 "	mmu-miR-486a-3p	-0.48
Rnf44	ENSMUST00000177950.2	"ring finger protein 44 "	mmu-miR-6954-5p	-0.48
Otop2	ENSMUST00000055490.3	"otopetrin 2 "	mmu-miR-486a-3p	-0.48
Zcchc24	ENSMUST00000069180.7	"zinc finger, CCHC domain containing 24 "	mmu-miR-6954-5p	-0.48
Lrrn2	ENSMUST00000027706.3	"leucine rich repeat protein 2, neuronal "	mmu-miR-486a-3p	-0.48
Ace3	ENSMUST00000190995.1	"angiotensin I converting enzyme (peptidyl-dipeptidase A) 3 "	mmu-miR-486a-3p	-0.48
1700034I23Rik	ENSMUST00000099123.4	"RIKEN cDNA 1700034I23 gene "	mmu-miR-486a-3p	-0.48
Itga5	ENSMUST00000023128.6	"integrin alpha 5 (fibronectin receptor alpha) "	mmu-miR-6954-5p	-0.48
Capn9	ENSMUST00000093033.5	"calpain 9 "	mmu-miR-6954-5p	-0.48
Phb2	ENSMUST00000004375.10	"prohibitin 2 "	mmu-miR-6954-5p	-0.48
Snw1	ENSMUST00000021428.7	"SNW domain containing 1 "	mmu-miR-486a-3p	-0.48
Nol10	ENSMUST00000046011.10	"nucleolar protein 10 "	mmu-miR-6954-5p	-0.48
Rab11fip3	ENSMUST00000118828.2	"RAB11 family interacting protein 3 (class II) "	mmu-miR-6954-5p	-0.48
Ctdsp2	ENSMUST00000105256.3	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2 "	mmu-miR-6954-5p	-0.47
Zmiz2	ENSMUST00000109787.2	"zinc finger, MIZ-type containing 2 "	mmu-miR-486a-3p	-0.47
Neurl1a	ENSMUST00000111808.4	"neuralized homolog 1A (Drosophila) "	mmu-miR-486a-3p	-0.47
Ptger1	ENSMUST00000019608.5	"prostaglandin E receptor 1 (subtype EP1) "	mmu-miR-6954-5p	-0.47
Nt5dc3	ENSMUST00000099396.2	"5'-nucleotidase domain containing 3 "	mmu-miR-486a-3p	-0.47
Tecr	ENSMUST00000019382.10	"trans-2,3-enoyl-CoA reductase "	mmu-miR-6954-5p	-0.47
Scmh1	ENSMUST00000000087.7	"sex comb on midleg homolog 1 "	mmu-miR-6954-5p	-0.47
H2-Q1	ENSMUST00000105041.4	"histocompatibility 2, Q region locus 1 "	mmu-miR-486a-3p	-0.47
Psg29	ENSMUST00000075934.5	"pregnancy-specific glycoprotein 29 "	mmu-miR-486a-3p	-0.47
A930033H14Rik	ENSMUST00000170048.1	"RIKEN cDNA A930033H14 gene "	mmu-miR-6954-5p	-0.47
Mxd4	ENSMUST00000042701.7	"Max dimerization protein 4 "	mmu-miR-6954-5p	-0.47
Gaa	ENSMUST00000106259.3	"glucosidase, alpha, acid "	mmu-miR-486a-3p	-0.47
Cnfn	ENSMUST00000167591.2	"cornifelin "	mmu-miR-6954-5p	-0.47
Cyp2u1	ENSMUST00000106337.2	"cytochrome P450, family 2, subfamily u, polypeptide 1 "	mmu-miR-486a-3p	-0.47
Crtc1	ENSMUST00000076615.5	"CREB regulated transcription coactivator 1 "	mmu-miR-6954-5p	-0.47
Sept5	ENSMUST00000096987.5	"septin 5 "	mmu-miR-6954-5p	-0.47
Osgin1	ENSMUST00000098365.3	"oxidative stress induced growth inhibitor 1 "	mmu-miR-486a-3p	-0.47
Ccdc78	ENSMUST00000095500.4	"coiled-coil domain containing 78 "	mmu-miR-486a-3p	-0.47
Xiap	ENSMUST00000115094.2	"X-linked inhibitor of apoptosis "	mmu-miR-486a-3p	-0.47
Igdcc4	ENSMUST00000077696.7	"immunoglobulin superfamily, DCC subclass, member 4 "	mmu-miR-6954-5p	-0.47
Sdad1	ENSMUST00000031364.1	"SDA1 domain containing 1 "	mmu-miR-6954-5p	-0.47
Gpr20	ENSMUST00000064166.4	"G protein-coupled receptor 20 "	mmu-miR-486a-3p	-0.47
9130213A22Rik	ENSMUST00000180487.1	"RIKEN cDNA 9130213A22 gene "	mmu-miR-486a-3p	-0.47
Sox7	ENSMUST00000079652.5	"SRY (sex determining region Y)-box 7 "	mmu-miR-6954-5p	-0.47
Map7d1	ENSMUST00000122129.2	"MAP7 domain containing 1 "	mmu-miR-6954-5p	-0.47
Vps41	ENSMUST00000072961.4	"vacuolar protein sorting 41 (yeast) "	mmu-miR-486a-3p	-0.47
Arl5a	ENSMUST00000036541.7	"ADP-ribosylation factor-like 5A "	mmu-miR-6954-5p	-0.46
Ldoc1l	ENSMUST00000069476.4	"leucine zipper, down-regulated in cancer 1-like "	mmu-miR-486a-3p	-0.46
Rbfox1	ENSMUST00000056416.7	"RNA binding protein, fox-1 homolog (C. elegans) 1 "	mmu-miR-6954-5p	-0.46
Nkx2-2	ENSMUST00000067075.6	"NK2 homeobox 2 "	mmu-miR-486a-3p	-0.46
Numb	ENSMUST00000117217.2	"numb gene homolog (Drosophila) "	mmu-miR-486a-3p	-0.46
S100a14	ENSMUST00000167598.3	"S100 calcium binding protein A14 "	mmu-miR-486a-3p	-0.46
Mlx	ENSMUST00000107302.2	"MAX-like protein X "	mmu-miR-486a-3p	-0.46
Col23a1	ENSMUST00000102765.3	"collagen, type XXIII, alpha 1 "	mmu-miR-6954-5p	-0.46
Ngp	ENSMUST00000035061.6	"neutrophilic granule protein "	mmu-miR-6954-5p	-0.46
1700018B24Rik	ENSMUST00000036023.1	"RIKEN cDNA 1700018B24 gene "	mmu-miR-6954-5p	-0.46
Pak6	ENSMUST00000099557.4	"p21 protein (Cdc42/Rac)-activated kinase 6 "	mmu-miR-6954-5p	-0.46
Med31	ENSMUST00000021157.8	"mediator complex subunit 31 "	mmu-miR-486a-3p	-0.46
Zmynd8	ENSMUST00000109262.2	"zinc finger, MYND-type containing 8 "	mmu-miR-6954-5p	-0.46
Tmppe	ENSMUST00000111820.2	"transmembrane protein with metallophosphoesterase domain "	mmu-miR-6954-5p	-0.46
Pitpnm2	ENSMUST00000162812.2	"phosphatidylinositol transfer protein, membrane-associated 2 "	mmu-miR-6954-5p	-0.46
Znrf3	ENSMUST00000172492.2	"zinc and ring finger 3 "	mmu-miR-6954-5p	-0.46
Icosl	ENSMUST00000105393.1	"icos ligand "	mmu-miR-6954-5p	-0.46
Foxj1	ENSMUST00000036215.7	"forkhead box J1 "	mmu-miR-6954-5p	-0.45
Afap1l2	ENSMUST00000122359.2	"actin filament associated protein 1-like 2 "	mmu-miR-486a-3p	-0.45
Tbc1d22b	ENSMUST00000048677.7	"TBC1 domain family, member 22B "	mmu-miR-6954-5p	-0.45
Qtrtd1	ENSMUST00000023387.8	"queuine tRNA-ribosyltransferase domain containing 1 "	mmu-miR-486a-3p	-0.45
Ube2m	ENSMUST00000165394.3	"ubiquitin-conjugating enzyme E2M "	mmu-miR-6954-5p	-0.45
4732440D04Rik	ENSMUST00000097832.1	"RIKEN cDNA 4732440D04 gene "	mmu-miR-6954-5p	-0.45
Pmf1	ENSMUST00000056370.7	"polyamine-modulated factor 1 "	mmu-miR-6954-5p	-0.45
Btbd2	ENSMUST00000126980.2	"BTB (POZ) domain containing 2 "	mmu-miR-486a-3p	-0.45
Hoxc6	ENSMUST00000001711.5	"homeobox C6 "	mmu-miR-6954-5p	-0.45
Ccl4	ENSMUST00000019074.3	"chemokine (C-C motif) ligand 4 "	mmu-miR-6954-5p	-0.45
