Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Atxn1l	ENSMUST00000093162.3	"ataxin 1-like "	mmu-miR-96-5p	-0.01
Tead1	ENSMUST00000059768.11	"TEA domain family member 1 "	mmu-miR-96-5p	-0.01
Kdm6a	ENSMUST00000044484.7	"lysine (K)-specific demethylase 6A "	mmu-miR-96-5p	-0.01
Mon2	ENSMUST00000073792.4	"MON2 homolog (yeast) "	mmu-miR-96-5p	-0.01
Onecut2	ENSMUST00000175965.3	"one cut domain, family member 2 "	mmu-miR-96-5p	-0.01
Ephb2	ENSMUST00000105845.3	"Eph receptor B2 "	mmu-miR-96-5p	-0.01
Ube2w	ENSMUST00000117146.2	"ubiquitin-conjugating enzyme E2W (putative) "	mmu-miR-96-5p	-0.01
Tfdp2	ENSMUST00000034982.10	"transcription factor Dp 2 "	mmu-miR-96-5p	-0.01
Shank1	ENSMUST00000107938.2	"SH3/ankyrin domain gene 1 "	mmu-miR-96-5p	-0.01
Lcor	ENSMUST00000067795.6	"ligand dependent nuclear receptor corepressor "	mmu-miR-96-5p	-0.01
Rps12	ENSMUST00000073926.6	"ribosomal protein S12 "	mmu-miR-96-5p	-0.01
Nufip2	ENSMUST00000100802.5	"nuclear fragile X mental retardation protein interacting protein 2 "	mmu-miR-96-5p	-0.01
Elavl1	ENSMUST00000098950.4	"ELAV (embryonic lethal, abnormal vision)-like 1 (Hu antigen R) "	mmu-miR-96-5p	-0.01
Mettl11b	ENSMUST00000159679.2	"methyltransferase like 11B "	mmu-miR-96-5p	-0.01
Echdc1	ENSMUST00000020034.4	"enoyl Coenzyme A hydratase domain containing 1 "	mmu-miR-96-5p	0
Dgkg	ENSMUST00000089925.4	"diacylglycerol kinase, gamma "	mmu-miR-96-5p	0
Ell2	ENSMUST00000001583.6	"elongation factor RNA polymerase II 2 "	mmu-miR-96-5p	0
Sap30l	ENSMUST00000020826.5	"SAP30-like "	mmu-miR-96-5p	0
Pacs1	ENSMUST00000025786.7	"phosphofurin acidic cluster sorting protein 1 "	mmu-miR-96-5p	0
Mios	ENSMUST00000040017.7	"missing oocyte, meiosis regulator, homolog (Drosophila) "	mmu-miR-96-5p	0
Atp9a	ENSMUST00000109175.3	"ATPase, class II, type 9A "	mmu-miR-96-5p	0
Abl1	ENSMUST00000028190.7	"c-abl oncogene 1, non-receptor tyrosine kinase "	mmu-miR-96-5p	0
Nedd4l	ENSMUST00000163516.2	"neural precursor cell expressed, developmentally down-regulated gene 4-like "	mmu-miR-96-5p	0
Tpm2	ENSMUST00000030184.6	"tropomyosin 2, beta "	mmu-miR-96-5p	0
Tsc22d2	ENSMUST00000099090.2	"TSC22 domain family, member 2 "	mmu-miR-96-5p	0
Mterfd3	ENSMUST00000050813.2	"MTERF domain containing 3 "	mmu-miR-96-5p	0
Tmem126a	ENSMUST00000032844.5	"transmembrane protein 126A "	mmu-miR-96-5p	0
Ppp1r11	ENSMUST00000040402.8	"protein phosphatase 1, regulatory (inhibitor) subunit 11 "	mmu-miR-96-5p	0
Plscr2	ENSMUST00000180154.2	"phospholipid scramblase 2 "	mmu-miR-96-5p	0
Cacna2d4	ENSMUST00000037434.7	"calcium channel, voltage-dependent, alpha 2/delta subunit 4 "	mmu-miR-96-5p	0
Mdp1	ENSMUST00000002400.6	"magnesium-dependent phosphatase 1 "	mmu-miR-96-5p	0
Snf8	ENSMUST00000006217.4	"SNF8, ESCRT-II complex subunit, homolog (S. cerevisiae) "	mmu-miR-96-5p	0
Eif4e2	ENSMUST00000113233.2	"eukaryotic translation initiation factor 4E member 2 "	mmu-miR-96-5p	0
Fam135b	ENSMUST00000022953.8	"family with sequence similarity 135, member B "	mmu-miR-96-5p	0
Atg13	ENSMUST00000076803.6	"autophagy related 13 "	mmu-miR-96-5p	0
Obfc1	ENSMUST00000049369.10	"oligonucleotide/oligosaccharide-binding fold containing 1 "	mmu-miR-96-5p	0
Rbm26	ENSMUST00000163545.2	"RNA binding motif protein 26 "	mmu-miR-96-5p	0
Ehd1	ENSMUST00000025684.3	"EH-domain containing 1 "	mmu-miR-96-5p	0
Wnt2	ENSMUST00000010941.3	"wingless-related MMTV integration site 2 "	mmu-miR-96-5p	0
Xdh	ENSMUST00000024866.4	"xanthine dehydrogenase "	mmu-miR-96-5p	0
Gpr126	ENSMUST00000041168.4	"G protein-coupled receptor 126 "	mmu-miR-96-5p	0
Ddb2	ENSMUST00000111352.2	"damage specific DNA binding protein 2 "	mmu-miR-96-5p	0
Slc8a1	ENSMUST00000163680.3	"solute carrier family 8 (sodium/calcium exchanger), member 1 "	mmu-miR-96-5p	0
Miox	ENSMUST00000023282.3	"myo-inositol oxygenase "	mmu-miR-96-5p	0
Pyroxd2	ENSMUST00000076505.3	"pyridine nucleotide-disulphide oxidoreductase domain 2 "	mmu-miR-96-5p	0
Dlgap2	ENSMUST00000133298.2	"discs, large (Drosophila) homolog-associated protein 2 "	mmu-miR-96-5p	0
Prox2	ENSMUST00000177289.3	"prospero homeobox 2 "	mmu-miR-96-5p	0
Nop9	ENSMUST00000019441.8	"NOP9 nucleolar protein "	mmu-miR-96-5p	0
Nudt2	ENSMUST00000030154.6	"nudix (nucleoside diphosphate linked moiety X)-type motif 2 "	mmu-miR-96-5p	0
S1pr1	ENSMUST00000055676.2	"sphingosine-1-phosphate receptor 1 "	mmu-miR-96-5p	0
Mef2d	ENSMUST00000119251.2	"myocyte enhancer factor 2D "	mmu-miR-96-5p	0
Eif2s1	ENSMUST00000071230.7	"eukaryotic translation initiation factor 2, subunit 1 alpha "	mmu-miR-96-5p	0
Fhl3	ENSMUST00000038684.5	"four and a half LIM domains 3 "	mmu-miR-96-5p	0
Epha5	ENSMUST00000053733.9	"Eph receptor A5 "	mmu-miR-96-5p	0
0610007P14Rik	ENSMUST00000021676.6	"RIKEN cDNA 0610007P14 gene "	mmu-miR-96-5p	0
Hs2st1	ENSMUST00000043325.7	"heparan sulfate 2-O-sulfotransferase 1 "	mmu-miR-96-5p	0
Tmem74	ENSMUST00000067469.4	"transmembrane protein 74 "	mmu-miR-96-5p	0
Mettl10	ENSMUST00000033257.9	"methyltransferase like 10 "	mmu-miR-96-5p	0
