Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Chst9	ENSMUST00000053017.7	"carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 9 "	mmu-miR-300-3p	-0.24
Pcdhb2	ENSMUST00000056522.3	"protocadherin beta 2 "	mmu-miR-300-3p	-0.24
Olfr558	ENSMUST00000094124.3	"olfactory receptor 558 "	mmu-miR-300-3p	-0.24
Klra1	ENSMUST00000032288.4	"killer cell lectin-like receptor, subfamily A, member 1 "	mmu-miR-300-3p	-0.24
Calcb	ENSMUST00000032902.5	"calcitonin-related polypeptide, beta "	mmu-miR-300-3p	-0.24
Klra7	ENSMUST00000049304.8	"killer cell lectin-like receptor, subfamily A, member 7 "	mmu-miR-300-3p	-0.24
Uroc1	ENSMUST00000046128.9	"urocanase domain containing 1 "	mmu-miR-300-3p	-0.24
Maob	ENSMUST00000040820.7	"monoamine oxidase B "	mmu-miR-300-3p	-0.24
Hao1	ENSMUST00000028704.2	"hydroxyacid oxidase 1, liver "	mmu-miR-300-3p	-0.24
Zfp317	ENSMUST00000079042.6	"zinc finger protein 317 "	mmu-miR-300-3p	-0.24
Rspo2	ENSMUST00000063492.6	"R-spondin 2 homolog (Xenopus laevis) "	mmu-miR-300-3p	-0.24
1110057P08Rik	ENSMUST00000089097.2	"RIKEN cDNA 1110057P08 gene "	mmu-miR-300-3p	-0.24
Trim37	ENSMUST00000041282.7	"tripartite motif-containing 37 "	mmu-miR-300-3p	-0.24
Gm10742	ENSMUST00000099198.2	"predicted gene 10742 "	mmu-miR-300-3p	-0.24
Pcdhb18	ENSMUST00000055949.2	"protocadherin beta 18 "	mmu-miR-300-3p	-0.24
Ccdc32	ENSMUST00000036470.8	"coiled-coil domain containing 32 "	mmu-miR-300-3p	-0.24
Cav1	ENSMUST00000115453.1	"caveolin 1, caveolae protein "	mmu-miR-300-3p	-0.24
Cd86	ENSMUST00000089620.5	"CD86 antigen "	mmu-miR-300-3p	-0.24
Sox10	ENSMUST00000040019.4	"SRY (sex determining region Y)-box 10 "	mmu-miR-300-3p	-0.24
Gm4788	ENSMUST00000027612.9	"predicted gene 4788 "	mmu-miR-300-3p	-0.24
Chodl	ENSMUST00000023568.8	"chondrolectin "	mmu-miR-300-3p	-0.24
Ugt3a2	ENSMUST00000072403.6	"UDP glycosyltransferases 3 family, polypeptide A2 "	mmu-miR-300-3p	-0.24
Mfap3	ENSMUST00000108849.2	"microfibrillar-associated protein 3 "	mmu-miR-300-3p	-0.24
Ddx26b	ENSMUST00000039374.3	"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B "	mmu-miR-300-3p	-0.23
4833403I15Rik	ENSMUST00000025358.2	"RIKEN cDNA 4833403I15 gene "	mmu-miR-300-3p	-0.23
1700019N19Rik	ENSMUST00000028299.5	"RIKEN cDNA 1700019N19 gene "	mmu-miR-300-3p	-0.23
Rnd3	ENSMUST00000154545.1	"Rho family GTPase 3 "	mmu-miR-300-3p	-0.23
Zc3h6	ENSMUST00000110320.3	"zinc finger CCCH type containing 6 "	mmu-miR-300-3p	-0.23
Olfr419	ENSMUST00000061990.4	"olfactory receptor 419 "	mmu-miR-300-3p	-0.23
Nxpe5	ENSMUST00000159964.1	"neurexophilin and PC-esterase domain family, member 5 "	mmu-miR-300-3p	-0.23
Txnrd3	ENSMUST00000000828.7	"thioredoxin reductase 3 "	mmu-miR-300-3p	-0.23
Stard4	ENSMUST00000119991.2	"StAR-related lipid transfer (START) domain containing 4 "	mmu-miR-300-3p	-0.23
Eif4e	ENSMUST00000029803.7	"eukaryotic translation initiation factor 4E "	mmu-miR-300-3p	-0.23
Gm597	ENSMUST00000059937.4	"predicted gene 597 "	mmu-miR-300-3p	-0.23
Gm8237	ENSMUST00000164484.2	"predicted gene 8237 "	mmu-miR-300-3p	-0.23
Zfp91	ENSMUST00000038627.8	"zinc finger protein 91 "	mmu-miR-300-3p	-0.23
Pcdhb14	ENSMUST00000052387.3	"protocadherin beta 14 "	mmu-miR-300-3p	-0.23
Pspn	ENSMUST00000002740.2	"persephin "	mmu-miR-300-3p	-0.23
Defb41	ENSMUST00000088463.1	"defensin beta 41 "	mmu-miR-300-3p	-0.23
Anxa5	ENSMUST00000029266.8	"annexin A5 "	mmu-miR-300-3p	-0.23
Wwp1	ENSMUST00000108246.3	"WW domain containing E3 ubiquitin protein ligase 1 "	mmu-miR-300-3p	-0.23
Vmp1	ENSMUST00000018315.4	"vacuole membrane protein 1 "	mmu-miR-300-3p	-0.23
Hoxa4	ENSMUST00000101395.2	"homeobox A4 "	mmu-miR-300-3p	-0.23
Sec13	ENSMUST00000032440.4	"SEC13 homolog (S. cerevisiae) "	mmu-miR-300-3p	-0.23
Mier3	ENSMUST00000109272.3	"mesoderm induction early response 1, family member 3 "	mmu-miR-300-3p	-0.23
Gm5585	ENSMUST00000184356.1	"predicted gene 5585 "	mmu-miR-300-3p	-0.23
Txlng	ENSMUST00000112314.2	"taxilin gamma "	mmu-miR-300-3p	-0.23
Slitrk6	ENSMUST00000078386.2	"SLIT and NTRK-like family, member 6 "	mmu-miR-300-3p	-0.23
1700052N19Rik	ENSMUST00000118544.2	"RIKEN cDNA 1700052N19 gene "	mmu-miR-300-3p	-0.23
Rc3h2	ENSMUST00000100143.4	"ring finger and CCCH-type zinc finger domains 2 "	mmu-miR-300-3p	-0.23
2610301B20Rik	ENSMUST00000101504.2	"RIKEN cDNA 2610301B20 gene "	mmu-miR-300-3p	-0.23
Srsf2	ENSMUST00000092404.7	"serine/arginine-rich splicing factor 2 "	mmu-miR-300-3p	-0.23
Diap2	ENSMUST00000113320.2	"diaphanous homolog 2 (Drosophila) "	mmu-miR-300-3p	-0.23
Rnase10	ENSMUST00000164632.1	"ribonuclease, RNase A family, 10 (non-active) "	mmu-miR-300-3p	-0.23
Acot6	ENSMUST00000056822.3	"acyl-CoA thioesterase 6 "	mmu-miR-300-3p	-0.23
Trhr	ENSMUST00000038856.7	"thyrotropin releasing hormone receptor "	mmu-miR-300-3p	-0.23
Zfp275	ENSMUST00000114499.2	"zinc finger protein 275 "	mmu-miR-300-3p	-0.22
Pbrm1	ENSMUST00000112095.2	"polybromo 1 "	mmu-miR-300-3p	-0.22
Ugt3a1	ENSMUST00000022861.8	"UDP glycosyltransferases 3 family, polypeptide A1 "	mmu-miR-300-3p	-0.22
Gm8126	ENSMUST00000169587.1	"predicted gene 8126 "	mmu-miR-300-3p	-0.22
Evx2	ENSMUST00000001867.7	"even skipped homeotic gene 2 homolog "	mmu-miR-300-3p	-0.22
Tmem182	ENSMUST00000114765.2	"transmembrane protein 182 "	mmu-miR-300-3p	-0.22
Ube2q2	ENSMUST00000059555.9	"ubiquitin-conjugating enzyme E2Q (putative) 2 "	mmu-miR-300-3p	-0.22
Klra10	ENSMUST00000112020.1	"killer cell lectin-like receptor subfamily A, member 10 "	mmu-miR-300-3p	-0.22
Mlip	ENSMUST00000185144.2	"muscular LMNA-interacting protein "	mmu-miR-300-3p	-0.22
Fam154b	ENSMUST00000056728.4	"family with sequence similarity 154, member B "	mmu-miR-300-3p	-0.22
Gm1587	ENSMUST00000100372.3	"predicted gene 1587 "	mmu-miR-300-3p	-0.22
F930017D23Rik	ENSMUST00000099888.2	"RIKEN cDNA F930017D23 gene "	mmu-miR-300-3p	-0.22
Amd2	ENSMUST00000080898.2	"S-adenosylmethionine decarboxylase 2 "	mmu-miR-300-3p	-0.22
Hs2st1	ENSMUST00000043325.7	"heparan sulfate 2-O-sulfotransferase 1 "	mmu-miR-300-3p	-0.22
Id3	ENSMUST00000008016.2	"inhibitor of DNA binding 3 "	mmu-miR-300-3p	-0.22
Gtl3	ENSMUST00000034249.6	"gene trap locus 3 "	mmu-miR-300-3p	-0.22
Gm2174	ENSMUST00000079663.6	"predicted gene 2174 "	mmu-miR-300-3p	-0.22
Elk3	ENSMUST00000008542.6	"ELK3, member of ETS oncogene family "	mmu-miR-300-3p	-0.22
Epha3	ENSMUST00000064405.6	"Eph receptor A3 "	mmu-miR-300-3p	-0.22
Slco1b2	ENSMUST00000042812.6	"solute carrier organic anion transporter family, member 1b2 "	mmu-miR-300-3p	-0.22
Tyrp1	ENSMUST00000102831.2	"tyrosinase-related protein 1 "	mmu-miR-300-3p	-0.22
Nap1l2	ENSMUST00000121720.1	"nucleosome assembly protein 1-like 2 "	mmu-miR-300-3p	-0.22
Cpsf7	ENSMUST00000038379.3	"cleavage and polyadenylation specific factor 7 "	mmu-miR-300-3p	-0.22
Ankrd66	ENSMUST00000178772.1	"ankyrin repeat domain 66 "	mmu-miR-300-3p	-0.22
Lce1f	ENSMUST00000047153.3	"late cornified envelope 1F "	mmu-miR-300-3p	-0.22
Als2cr11	ENSMUST00000097080.3	"amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 11 (human) "	mmu-miR-300-3p	-0.22
Gnai3	ENSMUST00000000001.4	"guanine nucleotide binding protein (G protein), alpha inhibiting 3 "	mmu-miR-300-3p	-0.22
Gm10352	ENSMUST00000187842.1	"predicted gene 10352 "	mmu-miR-300-3p	-0.22
Scfd2	ENSMUST00000072857.7	"Sec1 family domain containing 2 "	mmu-miR-300-3p	-0.22
Gm21704	ENSMUST00000187277.1	"predicted gene, 21704 "	mmu-miR-300-3p	-0.22
A630081J09Rik	ENSMUST00000179412.1	"RIKEN cDNA A630081J09 gene "	mmu-miR-300-3p	-0.22
Gm21693	ENSMUST00000186047.1	"predicted gene, 21693 "	mmu-miR-300-3p	-0.22
Gm3376	ENSMUST00000186140.1	"predicted gene 3376 "	mmu-miR-300-3p	-0.22
Gm10256	ENSMUST00000188114.1	"predicted gene 10256 "	mmu-miR-300-3p	-0.22
Gm21677	ENSMUST00000189592.1	"predicted gene, 21677 "	mmu-miR-300-3p	-0.22
Gm21708	ENSMUST00000190283.1	"predicted gene, 21708 "	mmu-miR-300-3p	-0.22
Rbmy	ENSMUST00000100360.4	"RNA binding motif protein, Y chromosome "	mmu-miR-300-3p	-0.22
Ppm1b	ENSMUST00000080217.7	"protein phosphatase 1B, magnesium dependent, beta isoform "	mmu-miR-300-3p	-0.22
Amd1	ENSMUST00000099945.4	"S-adenosylmethionine decarboxylase 1 "	mmu-miR-300-3p	-0.22
Ccdc172	ENSMUST00000069419.6	"coiled-coil domain containing 172 "	mmu-miR-300-3p	-0.22
Gm4064	ENSMUST00000187482.1	"predicted gene 4064 "	mmu-miR-300-3p	-0.22
Gcc1	ENSMUST00000090511.3	"golgi coiled coil 1 "	mmu-miR-300-3p	-0.22
Nfat5	ENSMUST00000169453.2	"nuclear factor of activated T cells 5 "	mmu-miR-300-3p	-0.22
2610001J05Rik	ENSMUST00000139231.1	"RIKEN cDNA 2610001J05 gene "	mmu-miR-300-3p	-0.22
Gm12216	ENSMUST00000120776.2	"predicted gene 12216 "	mmu-miR-300-3p	-0.22
Xkr4	ENSMUST00000070533.4	"X Kell blood group precursor related family member 4 "	mmu-miR-300-3p	-0.22
Fmo9	ENSMUST00000027843.5	"flavin containing monooxygenase 9 "	mmu-miR-300-3p	-0.22
Rtp1	ENSMUST00000038730.6	"receptor transporter protein 1 "	mmu-miR-300-3p	-0.22
Arntl	ENSMUST00000047321.7	"aryl hydrocarbon receptor nuclear translocator-like "	mmu-miR-300-3p	-0.22
Tmem207	ENSMUST00000165687.1	"transmembrane protein 207 "	mmu-miR-300-3p	-0.22
Cd274	ENSMUST00000016640.7	"CD274 antigen "	mmu-miR-300-3p	-0.22
Ift74	ENSMUST00000030311.5	"intraflagellar transport 74 "	mmu-miR-300-3p	-0.22
Mtx2	ENSMUST00000028511.7	"metaxin 2 "	mmu-miR-300-3p	-0.22
Hist1h2bq	ENSMUST00000091749.2	"histone cluster 1, H2bq "	mmu-miR-300-3p	-0.21
Eps8	ENSMUST00000058210.7	"epidermal growth factor receptor pathway substrate 8 "	mmu-miR-300-3p	-0.21
Gm13084	ENSMUST00000075045.3	"predicted gene 13084 "	mmu-miR-300-3p	-0.21
Tshz3	ENSMUST00000021641.7	"teashirt zinc finger family member 3 "	mmu-miR-300-3p	-0.21
Fam134c	ENSMUST00000107295.4	"family with sequence similarity 134, member C "	mmu-miR-300-3p	-0.21
Pabpn1	ENSMUST00000116476.3	"poly(A) binding protein, nuclear 1 "	mmu-miR-300-3p	-0.21
Tas2r143	ENSMUST00000057398.3	"taste receptor, type 2, member 143 "	mmu-miR-300-3p	-0.21
Ptp4a1	ENSMUST00000027232.8	"protein tyrosine phosphatase 4a1 "	mmu-miR-300-3p	-0.21
Nsmce2	ENSMUST00000168722.1	"non-SMC element 2 homolog (MMS21, S. cerevisiae) "	mmu-miR-300-3p	-0.21
Spon2	ENSMUST00000046186.4	"spondin 2, extracellular matrix protein "	mmu-miR-300-3p	-0.21
Ptbp2	ENSMUST00000029780.7	"polypyrimidine tract binding protein 2 "	mmu-miR-300-3p	-0.21
Slc27a6	ENSMUST00000025500.6	"solute carrier family 27 (fatty acid transporter), member 6 "	mmu-miR-300-3p	-0.21
Gm12830	ENSMUST00000137570.1	"predicted gene 12830 "	mmu-miR-300-3p	-0.21
Ddx47	ENSMUST00000032326.5	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 47 "	mmu-miR-300-3p	-0.21
Tbc1d15	ENSMUST00000020339.8	"TBC1 domain family, member 15 "	mmu-miR-300-3p	-0.21
Dpp4	ENSMUST00000047812.7	"dipeptidylpeptidase 4 "	mmu-miR-300-3p	-0.21
Prr5l	ENSMUST00000163762.2	"proline rich 5 like "	mmu-miR-300-3p	-0.21
Dkk1	ENSMUST00000025803.8	"dickkopf homolog 1 (Xenopus laevis) "	mmu-miR-300-3p	-0.21
Eea1	ENSMUST00000053484.6	"early endosome antigen 1 "	mmu-miR-300-3p	-0.21
Rad51b	ENSMUST00000079533.6	"RAD51 homolog B "	mmu-miR-300-3p	-0.21
Klhdc2	ENSMUST00000021362.4	"kelch domain containing 2 "	mmu-miR-300-3p	-0.21
Pcdhb7	ENSMUST00000053037.3	"protocadherin beta 7 "	mmu-miR-300-3p	-0.21
B3gntl1	ENSMUST00000067399.8	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1 "	mmu-miR-300-3p	-0.21
Bspry	ENSMUST00000107449.3	"B-box and SPRY domain containing "	mmu-miR-300-3p	-0.21
Vwc2l	ENSMUST00000161937.1	"von Willebrand factor C domain-containing protein 2-like "	mmu-miR-300-3p	-0.21
Ifng	ENSMUST00000068592.3	"interferon gamma "	mmu-miR-300-3p	-0.21
Cat	ENSMUST00000028610.4	"catalase "	mmu-miR-300-3p	-0.21
Ski	ENSMUST00000084103.4	"ski sarcoma viral oncogene homolog (avian) "	mmu-miR-300-3p	-0.21
Flywch2	ENSMUST00000024704.4	"FLYWCH family member 2 "	mmu-miR-300-3p	-0.21
Letm2	ENSMUST00000079160.6	"leucine zipper-EF-hand containing transmembrane protein 2 "	mmu-miR-300-3p	-0.21
Mtrf1	ENSMUST00000022600.2	"mitochondrial translational release factor 1 "	mmu-miR-300-3p	-0.21
Kpna4	ENSMUST00000029353.3	"karyopherin (importin) alpha 4 "	mmu-miR-300-3p	-0.21
Fbxl19	ENSMUST00000186116.1	"F-box and leucine-rich repeat protein 19 "	mmu-miR-300-3p	-0.21
1810011O10Rik	ENSMUST00000052622.5	"RIKEN cDNA 1810011O10 gene "	mmu-miR-300-3p	-0.21
Kdm3a	ENSMUST00000065509.5	"lysine (K)-specific demethylase 3A "	mmu-miR-300-3p	-0.21
Sgol1	ENSMUST00000024736.8	"shugoshin-like 1 (S. pombe) "	mmu-miR-300-3p	-0.21
Fnip1	ENSMUST00000046835.8	"folliculin interacting protein 1 "	mmu-miR-300-3p	-0.21
Eda2r	ENSMUST00000037353.4	"ectodysplasin A2 receptor "	mmu-miR-300-3p	-0.20
Pde4d	ENSMUST00000120664.2	"phosphodiesterase 4D, cAMP specific "	mmu-miR-300-3p	-0.20
Nkain3	ENSMUST00000119374.2	"Na+/K+ transporting ATPase interacting 3 "	mmu-miR-300-3p	-0.20
Hist1h2br	ENSMUST00000110467.1	"histone cluster 1 H2br "	mmu-miR-300-3p	-0.20
Tgoln1	ENSMUST00000070524.4	"trans-golgi network protein "	mmu-miR-300-3p	-0.20
Il1f9	ENSMUST00000057567.2	"interleukin 1 family, member 9 "	mmu-miR-300-3p	-0.20
Krtap4-1	ENSMUST00000081007.6	"keratin associated protein 4-1 "	mmu-miR-300-3p	-0.20
Sesn1	ENSMUST00000099931.4	"sestrin 1 "	mmu-miR-300-3p	-0.20
Lyg2	ENSMUST00000078307.5	"lysozyme G-like 2 "	mmu-miR-300-3p	-0.20
Gm6526	ENSMUST00000100643.4	"predicted gene 6526 "	mmu-miR-300-3p	-0.20
Odam	ENSMUST00000129757.3	"odontogenic, ameloblast asssociated "	mmu-miR-300-3p	-0.20
Gm9875	ENSMUST00000064229.1	"predicted gene 9875 "	mmu-miR-300-3p	-0.20
Aim2	ENSMUST00000147604.2	"absent in melanoma 2 "	mmu-miR-300-3p	-0.20
Rwdd4a	ENSMUST00000033973.8	"RWD domain containing 4A "	mmu-miR-300-3p	-0.20
Pip4k2a	ENSMUST00000006912.6	"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha "	mmu-miR-300-3p	-0.20
Nipa2	ENSMUST00000119041.2	"non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human) "	mmu-miR-300-3p	-0.20
Slc7a14	ENSMUST00000091259.3	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 14 "	mmu-miR-300-3p	-0.20
Mcpt4	ENSMUST00000043249.8	"mast cell protease 4 "	mmu-miR-300-3p	-0.20
Prpf38b	ENSMUST00000029480.8	"PRP38 pre-mRNA processing factor 38 (yeast) domain containing B "	mmu-miR-300-3p	-0.20
Cdk9	ENSMUST00000009699.10	"cyclin-dependent kinase 9 (CDC2-related kinase) "	mmu-miR-300-3p	-0.20
Tmco1	ENSMUST00000097473.4	"transmembrane and coiled-coil domains 1 "	mmu-miR-300-3p	-0.20
Gm5105	ENSMUST00000053318.3	"predicted gene 5105 "	mmu-miR-300-3p	-0.20
Nxpe3	ENSMUST00000099705.3	"neurexophilin and PC-esterase domain family, member 3 "	mmu-miR-300-3p	-0.20
Ccl22	ENSMUST00000034231.3	"chemokine (C-C motif) ligand 22 "	mmu-miR-300-3p	-0.20
Copb2	ENSMUST00000035033.6	"coatomer protein complex, subunit beta 2 (beta prime) "	mmu-miR-300-3p	-0.20
Ear1	ENSMUST00000100691.3	"eosinophil-associated, ribonuclease A family, member 1 "	mmu-miR-300-3p	-0.20
Hnrnph3	ENSMUST00000020263.8	"heterogeneous nuclear ribonucleoprotein H3 "	mmu-miR-300-3p	-0.20
Ms4a1	ENSMUST00000169159.2	"membrane-spanning 4-domains, subfamily A, member 1 "	mmu-miR-300-3p	-0.20
Aox2	ENSMUST00000114366.2	"aldehyde oxidase 2 "	mmu-miR-300-3p	-0.20
Zbtb8a	ENSMUST00000030610.2	"zinc finger and BTB domain containing 8a "	mmu-miR-300-3p	-0.20
Aldh1a1	ENSMUST00000087638.3	"aldehyde dehydrogenase family 1, subfamily A1 "	mmu-miR-300-3p	-0.20
Kif21a	ENSMUST00000088614.6	"kinesin family member 21A "	mmu-miR-300-3p	-0.20
Crebrf	ENSMUST00000062519.8	"CREB3 regulatory factor "	mmu-miR-300-3p	-0.20
Lhfpl1	ENSMUST00000040084.9	"lipoma HMGIC fusion partner-like 1 "	mmu-miR-300-3p	-0.20
Mrap2	ENSMUST00000113149.2	"melanocortin 2 receptor accessory protein 2 "	mmu-miR-300-3p	-0.20
Adk	ENSMUST00000045376.9	"adenosine kinase "	mmu-miR-300-3p	-0.20
Ednrb	ENSMUST00000022718.4	"endothelin receptor type B "	mmu-miR-300-3p	-0.20
Dntt	ENSMUST00000051806.5	"deoxynucleotidyltransferase, terminal "	mmu-miR-300-3p	-0.20
Rsrc2	ENSMUST00000050827.8	"arginine/serine-rich coiled-coil 2 "	mmu-miR-300-3p	-0.20
Sept11	ENSMUST00000074733.7	"septin 11 "	mmu-miR-300-3p	-0.19
Cdkn2aipnl	ENSMUST00000102763.4	"CDKN2A interacting protein N-terminal like "	mmu-miR-300-3p	-0.19
Pfdn4	ENSMUST00000063682.6	"prefoldin 4 "	mmu-miR-300-3p	-0.19
Oog2	ENSMUST00000080405.1	"oogenesin 2 "	mmu-miR-300-3p	-0.19
Actl6a	ENSMUST00000029214.8	"actin-like 6A "	mmu-miR-300-3p	-0.19
Vkorc1l1	ENSMUST00000073945.4	"vitamin K epoxide reductase complex, subunit 1-like 1 "	mmu-miR-300-3p	-0.19
Kctd12	ENSMUST00000184744.1	"potassium channel tetramerisation domain containing 12 "	mmu-miR-300-3p	-0.19
1110002L01Rik	ENSMUST00000180149.1	"RIKEN cDNA 1110002L01 gene "	mmu-miR-300-3p	-0.19
Sult4a1	ENSMUST00000082365.5	"sulfotransferase family 4A, member 1 "	mmu-miR-300-3p	-0.19
Gm5930	ENSMUST00000111863.3	"predicted gene 5930 "	mmu-miR-300-3p	-0.19
Pyhin1	ENSMUST00000056071.7	"pyrin and HIN domain family, member 1 "	mmu-miR-300-3p	-0.19
Zfp457	ENSMUST00000049705.7	"zinc finger protein 457 "	mmu-miR-300-3p	-0.19
Vmn2r121	ENSMUST00000094491.3	"vomeronasal 2, receptor 121 "	mmu-miR-300-3p	-0.19
Pcdhb4	ENSMUST00000056712.2	"protocadherin beta 4 "	mmu-miR-300-3p	-0.19
Psma3	ENSMUST00000160027.2	"proteasome (prosome, macropain) subunit, alpha type 3 "	mmu-miR-300-3p	-0.19
Mtmr9	ENSMUST00000058679.5	"myotubularin related protein 9 "	mmu-miR-300-3p	-0.19
Vps36	ENSMUST00000033866.8	"vacuolar protein sorting 36 (yeast) "	mmu-miR-300-3p	-0.19
Snrnp27	ENSMUST00000001186.5	"small nuclear ribonucleoprotein 27 (U4/U6.U5) "	mmu-miR-300-3p	-0.19
Adtrp	ENSMUST00000072012.4	"androgen dependent TFPI regulating protein "	mmu-miR-300-3p	-0.19
Rad54b	ENSMUST00000095145.6	"RAD54 homolog B (S. cerevisiae) "	mmu-miR-300-3p	-0.19
Il24	ENSMUST00000187650.1	"interleukin 24 "	mmu-miR-300-3p	-0.19
Gm5460	ENSMUST00000100719.2	"predicted gene 5460 "	mmu-miR-300-3p	-0.19
Gpt	ENSMUST00000023203.4	"glutamic pyruvic transaminase, soluble "	mmu-miR-300-3p	-0.19
Ube3a	ENSMUST00000107537.1	"ubiquitin protein ligase E3A "	mmu-miR-300-3p	-0.19
Zcchc7	ENSMUST00000147272.2	"zinc finger, CCHC domain containing 7 "	mmu-miR-300-3p	-0.19
4933408J17Rik	ENSMUST00000181835.1	"RIKEN cDNA 4933408J17 gene "	mmu-miR-300-3p	-0.19
H2-DMa	ENSMUST00000042121.9	"histocompatibility 2, class II, locus DMa "	mmu-miR-300-3p	-0.19
Nrep	ENSMUST00000051087.9	"neuronal regeneration related protein "	mmu-miR-300-3p	-0.19
Klra4	ENSMUST00000119096.1	"killer cell lectin-like receptor, subfamily A, member 4 "	mmu-miR-300-3p	-0.19
Slc30a8	ENSMUST00000037240.2	"solute carrier family 30 (zinc transporter), member 8 "	mmu-miR-300-3p	-0.19
Ttll8	ENSMUST00000109371.2	"tubulin tyrosine ligase-like family, member 8 "	mmu-miR-300-3p	-0.19
Tldc1	ENSMUST00000049156.5	"TBC/LysM associated domain containing 1 "	mmu-miR-300-3p	-0.19
Fmn2	ENSMUST00000030039.7	"formin 2 "	mmu-miR-300-3p	-0.19
Tpo	ENSMUST00000021005.9	"thyroid peroxidase "	mmu-miR-300-3p	-0.19
Gm6741	ENSMUST00000057074.8	"predicted gene 6741 "	mmu-miR-300-3p	-0.19
Pop5	ENSMUST00000081497.7	"processing of precursor 5, ribonuclease P/MRP family (S. cerevisiae) "	mmu-miR-300-3p	-0.19
Banf1	ENSMUST00000025762.9	"barrier to autointegration factor 1 "	mmu-miR-300-3p	-0.19
Ubxn2b	ENSMUST00000029907.5	"UBX domain protein 2B "	mmu-miR-300-3p	-0.19
Fam216b	ENSMUST00000066437.4	"family with sequence similarity 216, member B "	mmu-miR-300-3p	-0.19
Angpt1	ENSMUST00000022921.5	"angiopoietin 1 "	mmu-miR-300-3p	-0.19
Hltf	ENSMUST00000002502.6	"helicase-like transcription factor "	mmu-miR-300-3p	-0.19
Gria3	ENSMUST00000076349.6	"glutamate receptor, ionotropic, AMPA3 (alpha 3) "	mmu-miR-300-3p	-0.19
Nek2	ENSMUST00000027931.7	"NIMA (never in mitosis gene a)-related expressed kinase 2 "	mmu-miR-300-3p	-0.19
Pnn	ENSMUST00000021381.4	"pinin "	mmu-miR-300-3p	-0.19
Zfp182	ENSMUST00000115333.3	"zinc finger protein 182 "	mmu-miR-300-3p	-0.19
Tmem107	ENSMUST00000094081.4	"transmembrane protein 107 "	mmu-miR-300-3p	-0.19
Osbp	ENSMUST00000025590.9	"oxysterol binding protein "	mmu-miR-300-3p	-0.19
Tceanc	ENSMUST00000112188.2	"transcription elongation factor A (SII) N-terminal and central domain containing "	mmu-miR-300-3p	-0.19
Serinc1	ENSMUST00000020027.5	"serine incorporator 1 "	mmu-miR-300-3p	-0.19
Musk	ENSMUST00000102893.4	"muscle, skeletal, receptor tyrosine kinase "	mmu-miR-300-3p	-0.19
Fhl1	ENSMUST00000114769.3	"four and a half LIM domains 1 "	mmu-miR-300-3p	-0.19
Lrrc6	ENSMUST00000023006.6	"leucine rich repeat containing 6 (testis) "	mmu-miR-300-3p	-0.18
Zfp652	ENSMUST00000107717.2	"zinc finger protein 652 "	mmu-miR-300-3p	-0.18
Fgf3	ENSMUST00000105898.1	"fibroblast growth factor 3 "	mmu-miR-300-3p	-0.18
Znfx1	ENSMUST00000048988.8	"zinc finger, NFX1-type containing 1 "	mmu-miR-300-3p	-0.18
Eif2ak1	ENSMUST00000100487.4	"eukaryotic translation initiation factor 2 alpha kinase 1 "	mmu-miR-300-3p	-0.18
Gm10604	ENSMUST00000098260.2	"predicted gene 10604 "	mmu-miR-300-3p	-0.18
Exoc6	ENSMUST00000066439.6	"exocyst complex component 6 "	mmu-miR-300-3p	-0.18
Kcnj13	ENSMUST00000113212.3	"potassium inwardly-rectifying channel, subfamily J, member 13 "	mmu-miR-300-3p	-0.18
Tardbp	ENSMUST00000084125.4	"TAR DNA binding protein "	mmu-miR-300-3p	-0.18
Olfm3	ENSMUST00000081752.7	"olfactomedin 3 "	mmu-miR-300-3p	-0.18
Ptprc	ENSMUST00000182755.2	"protein tyrosine phosphatase, receptor type, C "	mmu-miR-300-3p	-0.18
2010315B03Rik	ENSMUST00000177714.2	"RIKEN cDNA 2010315B03 gene "	mmu-miR-300-3p	-0.18
Gabpa	ENSMUST00000009120.7	"GA repeat binding protein, alpha "	mmu-miR-300-3p	-0.18
Six1	ENSMUST00000050029.7	"sine oculis-related homeobox 1 "	mmu-miR-300-3p	-0.18
Rnft1	ENSMUST00000020827.6	"ring finger protein, transmembrane 1 "	mmu-miR-300-3p	-0.18
Ppih	ENSMUST00000106321.3	"peptidyl prolyl isomerase H "	mmu-miR-300-3p	-0.18
Meox1	ENSMUST00000057054.7	"mesenchyme homeobox 1 "	mmu-miR-300-3p	-0.18
Frmd8	ENSMUST00000025728.7	"FERM domain containing 8 "	mmu-miR-300-3p	-0.18
Tmprss11c	ENSMUST00000059424.5	"transmembrane protease, serine 11c "	mmu-miR-300-3p	-0.18
Adam33	ENSMUST00000110232.3	"a disintegrin and metallopeptidase domain 33 "	mmu-miR-300-3p	-0.18
Paqr4	ENSMUST00000024702.3	"progestin and adipoQ receptor family member IV "	mmu-miR-300-3p	-0.18
