Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Efnb1	ENSMUST00000052839.6	"ephrin B1 "	mmu-miR-541-5p	-0.29
Vamp8	ENSMUST00000059983.9	"vesicle-associated membrane protein 8 "	mmu-miR-541-5p	-0.29
Vrk3	ENSMUST00000002275.9	"vaccinia related kinase 3 "	mmu-miR-541-5p	-0.29
Gm17067	ENSMUST00000166837.1	"predicted gene 17067 "	mmu-miR-541-5p	-0.29
Tpmt	ENSMUST00000021806.4	"thiopurine methyltransferase "	mmu-miR-541-5p	-0.29
Zfp616	ENSMUST00000074813.6	"zinc finger protein 616 "	mmu-miR-541-5p	-0.29
Nsf	ENSMUST00000103075.5	"N-ethylmaleimide sensitive fusion protein "	mmu-miR-541-5p	-0.28
Cpeb4	ENSMUST00000109412.3	"cytoplasmic polyadenylation element binding protein 4 "	mmu-miR-541-5p	-0.28
1600012P17Rik	ENSMUST00000062159.3	"RIKEN cDNA 1600012P17 gene "	mmu-miR-541-5p	-0.28
Dhrs4	ENSMUST00000022821.6	"dehydrogenase/reductase (SDR family) member 4 "	mmu-miR-541-5p	-0.28
Pdc	ENSMUST00000185698.1	"phosducin "	mmu-miR-541-5p	-0.28
Rnd3	ENSMUST00000154545.1	"Rho family GTPase 3 "	mmu-miR-541-5p	-0.28
Caml	ENSMUST00000021963.4	"calcium modulating ligand "	mmu-miR-541-5p	-0.28
Amigo3	ENSMUST00000085060.2	"adhesion molecule with Ig like domain 3 "	mmu-miR-541-5p	-0.28
1700019G17Rik	ENSMUST00000095757.3	"RIKEN cDNA 1700019G17 gene "	mmu-miR-541-5p	-0.28
Pcsk5	ENSMUST00000050715.8	"proprotein convertase subtilisin/kexin type 5 "	mmu-miR-541-5p	-0.28
Rab39	ENSMUST00000068449.3	"RAB39, member RAS oncogene family "	mmu-miR-541-5p	-0.28
Filip1l	ENSMUST00000159816.2	"filamin A interacting protein 1-like "	mmu-miR-541-5p	-0.28
Ptp4a2	ENSMUST00000165853.1	"protein tyrosine phosphatase 4a2 "	mmu-miR-541-5p	-0.28
Btnl2	ENSMUST00000025198.8	"butyrophilin-like 2 "	mmu-miR-541-5p	-0.28
Dkk4	ENSMUST00000033936.6	"dickkopf homolog 4 (Xenopus laevis) "	mmu-miR-541-5p	-0.28
Tmem28	ENSMUST00000096363.2	"transmembrane protein 28 "	mmu-miR-541-5p	-0.28
Hs6st1	ENSMUST00000088174.3	"heparan sulfate 6-O-sulfotransferase 1 "	mmu-miR-541-5p	-0.28
Prosc	ENSMUST00000033875.8	"proline synthetase co-transcribed "	mmu-miR-541-5p	-0.28
Gpr158	ENSMUST00000055946.7	"G protein-coupled receptor 158 "	mmu-miR-541-5p	-0.27
Baiap2	ENSMUST00000106233.1	"brain-specific angiogenesis inhibitor 1-associated protein 2 "	mmu-miR-541-5p	-0.27
Gadd45b	ENSMUST00000015456.8	"growth arrest and DNA-damage-inducible 45 beta "	mmu-miR-541-5p	-0.27
Txnl4b	ENSMUST00000034159.2	"thioredoxin-like 4B "	mmu-miR-541-5p	-0.27
Far1	ENSMUST00000033018.9	"fatty acyl CoA reductase 1 "	mmu-miR-541-5p	-0.27
Hmga2	ENSMUST00000159699.1	"high mobility group AT-hook 2 "	mmu-miR-541-5p	-0.27
Grk6	ENSMUST00000001115.9	"G protein-coupled receptor kinase 6 "	mmu-miR-541-5p	-0.27
Men1	ENSMUST00000113504.4	"multiple endocrine neoplasia 1 "	mmu-miR-541-5p	-0.27
Cbln2	ENSMUST00000068423.4	"cerebellin 2 precursor protein "	mmu-miR-541-5p	-0.27
Zfp697	ENSMUST00000056096.9	"zinc finger protein 697 "	mmu-miR-541-5p	-0.27
Pus3	ENSMUST00000034615.4	"pseudouridine synthase 3 "	mmu-miR-541-5p	-0.27
Ush1c	ENSMUST00000078680.7	"Usher syndrome 1C "	mmu-miR-541-5p	-0.27
Mafg	ENSMUST00000058162.8	"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian) "	mmu-miR-541-5p	-0.27
Prf1	ENSMUST00000035419.5	"perforin 1 (pore forming protein) "	mmu-miR-541-5p	-0.27
Ubxn10	ENSMUST00000105811.3	"UBX domain protein 10 "	mmu-miR-541-5p	-0.27
Rnase10	ENSMUST00000164632.1	"ribonuclease, RNase A family, 10 (non-active) "	mmu-miR-541-5p	-0.27
Clptm1l	ENSMUST00000022102.7	"CLPTM1-like "	mmu-miR-541-5p	-0.27
Nmbr	ENSMUST00000190751.1	"neuromedin B receptor "	mmu-miR-541-5p	-0.27
BC051142	ENSMUST00000114175.2	"cDNA sequence BC051142 "	mmu-miR-541-5p	-0.26
Ehd4	ENSMUST00000028755.7	"EH-domain containing 4 "	mmu-miR-541-5p	-0.26
Fcnb	ENSMUST00000028179.9	"ficolin B "	mmu-miR-541-5p	-0.26
Gm14419	ENSMUST00000126358.2	"predicted gene 14419 "	mmu-miR-541-5p	-0.26
Mien1	ENSMUST00000002655.7	"migration and invasion enhancer 1 "	mmu-miR-541-5p	-0.26
Runx1	ENSMUST00000023673.8	"runt related transcription factor 1 "	mmu-miR-541-5p	-0.26
Smpd5	ENSMUST00000163991.2	"sphingomyelin phosphodiesterase 5 "	mmu-miR-541-5p	-0.26
Sh3d19	ENSMUST00000182666.2	"SH3 domain protein D19 "	mmu-miR-541-5p	-0.26
Gpa33	ENSMUST00000060833.8	"glycoprotein A33 (transmembrane) "	mmu-miR-541-5p	-0.26
Casr	ENSMUST00000114847.3	"calcium-sensing receptor "	mmu-miR-541-5p	-0.26
Rufy2	ENSMUST00000119567.2	"RUN and FYVE domain-containing 2 "	mmu-miR-541-5p	-0.26
4632404H12Rik	ENSMUST00000038450.1	"RIKEN cDNA 4632404H12 gene "	mmu-miR-541-5p	-0.26
Rab4a	ENSMUST00000118535.2	"RAB4A, member RAS oncogene family "	mmu-miR-541-5p	-0.26
Nabp2	ENSMUST00000164199.2	"nucleic acid binding protein 2 "	mmu-miR-541-5p	-0.26
Slc24a4	ENSMUST00000079020.5	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 4 "	mmu-miR-541-5p	-0.26
Ptgs1	ENSMUST00000062069.5	"prostaglandin-endoperoxide synthase 1 "	mmu-miR-541-5p	-0.26
Ssna1	ENSMUST00000028342.6	"Sjogren's syndrome nuclear autoantigen 1 "	mmu-miR-541-5p	-0.26
2410141K09Rik	ENSMUST00000172579.2	"RIKEN cDNA 2410141K09 gene "	mmu-miR-541-5p	-0.26
Cyp4a10	ENSMUST00000058785.4	"cytochrome P450, family 4, subfamily a, polypeptide 10 "	mmu-miR-541-5p	-0.26
Itpripl2	ENSMUST00000178344.1	"inositol 1,4,5-triphosphate receptor interacting protein-like 2 "	mmu-miR-541-5p	-0.26
Musk	ENSMUST00000102893.4	"muscle, skeletal, receptor tyrosine kinase "	mmu-miR-541-5p	-0.26
Slc6a6	ENSMUST00000032185.7	"solute carrier family 6 (neurotransmitter transporter, taurine), member 6 "	mmu-miR-541-5p	-0.26
Gm13821	ENSMUST00000104985.1	"predicted gene 13821 "	mmu-miR-541-5p	-0.26
Vac14	ENSMUST00000034190.9	"Vac14 homolog (S. cerevisiae) "	mmu-miR-541-5p	-0.25
Wars2	ENSMUST00000004343.2	"tryptophanyl tRNA synthetase 2 (mitochondrial) "	mmu-miR-541-5p	-0.25
Foxn3	ENSMUST00000046859.5	"forkhead box N3 "	mmu-miR-541-5p	-0.25
Rnf24	ENSMUST00000059372.5	"ring finger protein 24 "	mmu-miR-541-5p	-0.25
Tlr8	ENSMUST00000112170.1	"toll-like receptor 8 "	mmu-miR-541-5p	-0.25
March1	ENSMUST00000110255.2	"membrane-associated ring finger (C3HC4) 1 "	mmu-miR-541-5p	-0.25
Dnajb1	ENSMUST00000005620.8	"DnaJ (Hsp40) homolog, subfamily B, member 1 "	mmu-miR-541-5p	-0.25
Ramp2	ENSMUST00000122006.2	"receptor (calcitonin) activity modifying protein 2 "	mmu-miR-541-5p	-0.25
Sostdc1	ENSMUST00000041407.5	"sclerostin domain containing 1 "	mmu-miR-541-5p	-0.25
Clrn1	ENSMUST00000055636.7	"clarin 1 "	mmu-miR-541-5p	-0.25
Gm10643	ENSMUST00000098592.2	"predicted gene 10643 "	mmu-miR-541-5p	-0.25
Ypel1	ENSMUST00000035682.8	"yippee-like 1 (Drosophila) "	mmu-miR-541-5p	-0.25
Armc7	ENSMUST00000035240.6	"armadillo repeat containing 7 "	mmu-miR-541-5p	-0.25
Fscb	ENSMUST00000059833.6	"fibrous sheath CABYR binding protein "	mmu-miR-541-5p	-0.25
Tmem206	ENSMUST00000027940.5	"transmembrane protein 206 "	mmu-miR-541-5p	-0.25
Zbtb8b	ENSMUST00000106046.2	"zinc finger and BTB domain containing 8b "	mmu-miR-541-5p	-0.25
Stard13	ENSMUST00000110483.3	"StAR-related lipid transfer (START) domain containing 13 "	mmu-miR-541-5p	-0.25
Fshb	ENSMUST00000028533.6	"follicle stimulating hormone beta "	mmu-miR-541-5p	-0.25
Bcl2l10	ENSMUST00000034709.5	"Bcl2-like 10 "	mmu-miR-541-5p	-0.25
Prss42	ENSMUST00000035715.6	"protease, serine 42 "	mmu-miR-541-5p	-0.25
Ano10	ENSMUST00000042546.2	"anoctamin 10 "	mmu-miR-541-5p	-0.25
Bmp2	ENSMUST00000028836.6	"bone morphogenetic protein 2 "	mmu-miR-541-5p	-0.25
Vwc2	ENSMUST00000109681.2	"von Willebrand factor C domain containing 2 "	mmu-miR-541-5p	-0.25
Pgk1	ENSMUST00000081593.7	"phosphoglycerate kinase 1 "	mmu-miR-541-5p	-0.25
Nsg2	ENSMUST00000020537.3	"neuron specific gene family member 2 "	mmu-miR-541-5p	-0.25
Unc5cl	ENSMUST00000074574.7	"unc-5 homolog C (C. elegans)-like "	mmu-miR-541-5p	-0.25
Kcnj10	ENSMUST00000056136.3	"potassium inwardly-rectifying channel, subfamily J, member 10 "	mmu-miR-541-5p	-0.25
Zfp36	ENSMUST00000051241.5	"zinc finger protein 36 "	mmu-miR-541-5p	-0.25
Ccdc86	ENSMUST00000025639.6	"coiled-coil domain containing 86 "	mmu-miR-541-5p	-0.25
Tmprss11d	ENSMUST00000031175.6	"transmembrane protease, serine 11d "	mmu-miR-541-5p	-0.25
Wdfy1	ENSMUST00000113512.2	"WD repeat and FYVE domain containing 1 "	mmu-miR-541-5p	-0.25
Zfp141	ENSMUST00000174407.1	"zinc finger protein 141 "	mmu-miR-541-5p	-0.24
Mto1	ENSMUST00000034896.7	"mitochondrial translation optimization 1 homolog (S. cerevisiae) "	mmu-miR-541-5p	-0.24
Lima1	ENSMUST00000109024.3	"LIM domain and actin binding 1 "	mmu-miR-541-5p	-0.24
Irg1	ENSMUST00000022722.6	"immunoresponsive gene 1 "	mmu-miR-541-5p	-0.24
Fzd4	ENSMUST00000058755.3	"frizzled homolog 4 (Drosophila) "	mmu-miR-541-5p	-0.24
Wfdc1	ENSMUST00000024107.5	"WAP four-disulfide core domain 1 "	mmu-miR-541-5p	-0.24
4833424O15Rik	ENSMUST00000106473.3	"RIKEN cDNA 4833424O15 gene "	mmu-miR-541-5p	-0.24
Gm14305	ENSMUST00000108981.3	"predicted gene 14305 "	mmu-miR-541-5p	-0.24
Atp1b2	ENSMUST00000047889.7	"ATPase, Na+/K+ transporting, beta 2 polypeptide "	mmu-miR-541-5p	-0.24
H3f3b	ENSMUST00000106454.2	"H3 histone, family 3B "	mmu-miR-541-5p	-0.24
Gprc5c	ENSMUST00000053361.6	"G protein-coupled receptor, family C, group 5, member C "	mmu-miR-541-5p	-0.24
Rab14	ENSMUST00000113025.1	"RAB14, member RAS oncogene family "	mmu-miR-541-5p	-0.24
Gm6994	ENSMUST00000088880.5	"predicted gene 6994 "	mmu-miR-541-5p	-0.24
Bicc1	ENSMUST00000143791.2	"bicaudal C homolog 1 (Drosophila) "	mmu-miR-541-5p	-0.24
Cd4	ENSMUST00000024044.6	"CD4 antigen "	mmu-miR-541-5p	-0.24
Pcp4l1	ENSMUST00000111332.1	"Purkinje cell protein 4-like 1 "	mmu-miR-541-5p	-0.24
Lypla1	ENSMUST00000119612.3	"lysophospholipase 1 "	mmu-miR-541-5p	-0.24
Nlrp4c	ENSMUST00000037728.6	"NLR family, pyrin domain containing 4C "	mmu-miR-541-5p	-0.24
Gm9732	ENSMUST00000163912.1	"predicted gene 9732 "	mmu-miR-541-5p	-0.24
Chrnb3	ENSMUST00000079463.5	"cholinergic receptor, nicotinic, beta polypeptide 3 "	mmu-miR-541-5p	-0.24
Fibin	ENSMUST00000099626.4	"fin bud initiation factor homolog (zebrafish) "	mmu-miR-541-5p	-0.24
Csnk1g1	ENSMUST00000034949.4	"casein kinase 1, gamma 1 "	mmu-miR-541-5p	-0.24
Dnajc30	ENSMUST00000071263.6	"DnaJ (Hsp40) homolog, subfamily C, member 30 "	mmu-miR-541-5p	-0.24
Fcer1a	ENSMUST00000049706.5	"Fc receptor, IgE, high affinity I, alpha polypeptide "	mmu-miR-541-5p	-0.24
Cpm	ENSMUST00000020399.5	"carboxypeptidase M "	mmu-miR-541-5p	-0.24
Lrrc20	ENSMUST00000049242.7	"leucine rich repeat containing 20 "	mmu-miR-541-5p	-0.24
Vwa5a	ENSMUST00000001544.6	"von Willebrand factor A domain containing 5A "	mmu-miR-541-5p	-0.24
Cyb5d2	ENSMUST00000079681.5	"cytochrome b5 domain containing 2 "	mmu-miR-541-5p	-0.24
Cabp2	ENSMUST00000159556.2	"calcium binding protein 2 "	mmu-miR-541-5p	-0.24
Adra2b	ENSMUST00000104934.1	"adrenergic receptor, alpha 2b "	mmu-miR-541-5p	-0.24
5430403G16Rik	ENSMUST00000092720.3	"RIKEN cDNA 5430403G16 gene "	mmu-miR-541-5p	-0.24
Slc12a6	ENSMUST00000028549.8	"solute carrier family 12, member 6 "	mmu-miR-541-5p	-0.24
Cd300lg	ENSMUST00000017453.6	"CD300 antigen like family member G "	mmu-miR-541-5p	-0.24
Cxcl16	ENSMUST00000019064.3	"chemokine (C-X-C motif) ligand 16 "	mmu-miR-541-5p	-0.24
Jak2	ENSMUST00000065796.4	"Janus kinase 2 "	mmu-miR-541-5p	-0.24
Prpf18	ENSMUST00000035721.8	"PRP18 pre-mRNA processing factor 18 homolog (yeast) "	mmu-miR-541-5p	-0.24
Tnfsf8	ENSMUST00000030047.2	"tumor necrosis factor (ligand) superfamily, member 8 "	mmu-miR-541-5p	-0.24
Eno1b	ENSMUST00000076155.4	"enolase 1B, retrotransposed "	mmu-miR-541-5p	-0.24
Hibadh	ENSMUST00000031788.8	"3-hydroxyisobutyrate dehydrogenase "	mmu-miR-541-5p	-0.24
Ccdc170	ENSMUST00000138112.2	"coiled-coil domain containing 170 "	mmu-miR-541-5p	-0.24
Fam198b	ENSMUST00000029567.8	"family with sequence similarity 198, member B "	mmu-miR-541-5p	-0.24
Pxdn	ENSMUST00000122328.2	"peroxidasin homolog (Drosophila) "	mmu-miR-541-5p	-0.24
Otc	ENSMUST00000049910.7	"ornithine transcarbamylase "	mmu-miR-541-5p	-0.24
Gm3138	ENSMUST00000165431.1	"predicted gene 3138 "	mmu-miR-541-5p	-0.24
Gm5460	ENSMUST00000100719.2	"predicted gene 5460 "	mmu-miR-541-5p	-0.23
Dnajb12	ENSMUST00000146590.2	"DnaJ (Hsp40) homolog, subfamily B, member 12 "	mmu-miR-541-5p	-0.23
Rnft2	ENSMUST00000117177.2	"ring finger protein, transmembrane 2 "	mmu-miR-541-5p	-0.23
Tbc1d8b	ENSMUST00000096313.3	"TBC1 domain family, member 8B "	mmu-miR-541-5p	-0.23
Ptk6	ENSMUST00000016511.5	"PTK6 protein tyrosine kinase 6 "	mmu-miR-541-5p	-0.23
Rbmx2	ENSMUST00000033433.2	"RNA binding motif protein, X-linked 2 "	mmu-miR-541-5p	-0.23
Ddx41	ENSMUST00000021956.8	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 41 "	mmu-miR-541-5p	-0.23
B3galt1	ENSMUST00000112346.2	"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 "	mmu-miR-541-5p	-0.23
Cdk19	ENSMUST00000044672.5	"cyclin-dependent kinase 19 "	mmu-miR-541-5p	-0.23
Cog7	ENSMUST00000057576.7	"component of oligomeric golgi complex 7 "	mmu-miR-541-5p	-0.23
Ccdc42	ENSMUST00000154294.2	"coiled-coil domain containing 42 "	mmu-miR-541-5p	-0.23
Dnajc5g	ENSMUST00000066544.2	"DnaJ (Hsp40) homolog, subfamily C, member 5 gamma "	mmu-miR-541-5p	-0.23
2810006K23Rik	ENSMUST00000077376.2	"RIKEN cDNA 2810006K23 gene "	mmu-miR-541-5p	-0.23
Ggps1	ENSMUST00000170957.1	"geranylgeranyl diphosphate synthase 1 "	mmu-miR-541-5p	-0.23
Inhbb	ENSMUST00000038765.5	"inhibin beta-B "	mmu-miR-541-5p	-0.23
Thtpa	ENSMUST00000185121.2	"thiamine triphosphatase "	mmu-miR-541-5p	-0.23
Gm3043	ENSMUST00000170639.1	"predicted gene 3043 "	mmu-miR-541-5p	-0.23
Btbd9	ENSMUST00000168787.2	"BTB (POZ) domain containing 9 "	mmu-miR-541-5p	-0.23
Heatr1	ENSMUST00000059270.8	"HEAT repeat containing 1 "	mmu-miR-541-5p	-0.23
Nr0b2	ENSMUST00000042706.2	"nuclear receptor subfamily 0, group B, member 2 "	mmu-miR-541-5p	-0.23
Cplx3	ENSMUST00000045068.8	"complexin 3 "	mmu-miR-541-5p	-0.23
Ly6h	ENSMUST00000163116.2	"lymphocyte antigen 6 complex, locus H "	mmu-miR-541-5p	-0.23
Cyp4a31	ENSMUST00000030480.3	"cytochrome P450, family 4, subfamily a, polypeptide 31 "	mmu-miR-541-5p	-0.23
4930453N24Rik	ENSMUST00000076991.6	"RIKEN cDNA 4930453N24 gene "	mmu-miR-541-5p	-0.23
Cnot2	ENSMUST00000168036.2	"CCR4-NOT transcription complex, subunit 2 "	mmu-miR-541-5p	-0.23
Hoxa13	ENSMUST00000147595.3	"homeobox A13 "	mmu-miR-541-5p	-0.23
Mfap4	ENSMUST00000064783.4	"microfibrillar-associated protein 4 "	mmu-miR-541-5p	-0.23
Ndrg4	ENSMUST00000073139.8	"N-myc downstream regulated gene 4 "	mmu-miR-541-5p	-0.23
Ube2w	ENSMUST00000117146.2	"ubiquitin-conjugating enzyme E2W (putative) "	mmu-miR-541-5p	-0.23
Nes	ENSMUST00000090973.6	"nestin "	mmu-miR-541-5p	-0.23
A630033H20Rik	ENSMUST00000167673.1	"RIKEN cDNA A630033H20 gene "	mmu-miR-541-5p	-0.23
Cd93	ENSMUST00000099269.3	"CD93 antigen "	mmu-miR-541-5p	-0.23
Maf1	ENSMUST00000160172.2	"MAF1 homolog (S. cerevisiae) "	mmu-miR-541-5p	-0.23
Pbxip1	ENSMUST00000038942.4	"pre B cell leukemia transcription factor interacting protein 1 "	mmu-miR-541-5p	-0.23
Hoxd11	ENSMUST00000142312.2	"homeobox D11 "	mmu-miR-541-5p	-0.23
Npy6r	ENSMUST00000042747.3	"neuropeptide Y receptor Y6 "	mmu-miR-541-5p	-0.23
Cd244	ENSMUST00000004829.7	"CD244 natural killer cell receptor 2B4 "	mmu-miR-541-5p	-0.23
Cpa5	ENSMUST00000062758.5	"carboxypeptidase A5 "	mmu-miR-541-5p	-0.23
Tfe3	ENSMUST00000077680.4	"transcription factor E3 "	mmu-miR-541-5p	-0.23
Glb1l	ENSMUST00000113623.2	"galactosidase, beta 1-like "	mmu-miR-541-5p	-0.23
Myzap	ENSMUST00000093823.2	"myocardial zonula adherens protein "	mmu-miR-541-5p	-0.23
Ccdc114	ENSMUST00000038720.4	"coiled-coil domain containing 114 "	mmu-miR-541-5p	-0.23
Trat1	ENSMUST00000170861.1	"T cell receptor associated transmembrane adaptor 1 "	mmu-miR-541-5p	-0.23
Adam19	ENSMUST00000011400.7	"a disintegrin and metallopeptidase domain 19 (meltrin beta) "	mmu-miR-541-5p	-0.23
Eif3j2	ENSMUST00000057110.10	"eukaryotic translation initiation factor 3, subunit J2 "	mmu-miR-541-5p	-0.23
Arglu1	ENSMUST00000048545.8	"arginine and glutamate rich 1 "	mmu-miR-541-5p	-0.22
Myrip	ENSMUST00000048121.7	"myosin VIIA and Rab interacting protein "	mmu-miR-541-5p	-0.22
Spock3	ENSMUST00000119068.2	"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3 "	mmu-miR-541-5p	-0.22
Rell2	ENSMUST00000091932.6	"RELT-like 2 "	mmu-miR-541-5p	-0.22
S100a16	ENSMUST00000098910.2	"S100 calcium binding protein A16 "	mmu-miR-541-5p	-0.22
Ccdc137	ENSMUST00000058370.8	"coiled-coil domain containing 137 "	mmu-miR-541-5p	-0.22
Klf7	ENSMUST00000114086.2	"Kruppel-like factor 7 (ubiquitous) "	mmu-miR-541-5p	-0.22
Iqck	ENSMUST00000106547.1	"IQ motif containing K "	mmu-miR-541-5p	-0.22
Pcsk2	ENSMUST00000028905.9	"proprotein convertase subtilisin/kexin type 2 "	mmu-miR-541-5p	-0.22
Camk1g	ENSMUST00000016323.5	"calcium/calmodulin-dependent protein kinase I gamma "	mmu-miR-541-5p	-0.22
Hs6st2	ENSMUST00000088172.6	"heparan sulfate 6-O-sulfotransferase 2 "	mmu-miR-541-5p	-0.22
Zfp955b	ENSMUST00000099414.3	"zinc finger protein 955B "	mmu-miR-541-5p	-0.22
Chrm1	ENSMUST00000163785.1	"cholinergic receptor, muscarinic 1, CNS "	mmu-miR-541-5p	-0.22
Aldh6a1	ENSMUST00000085192.5	"aldehyde dehydrogenase family 6, subfamily A1 "	mmu-miR-541-5p	-0.22
Stc1	ENSMUST00000014957.8	"stanniocalcin 1 "	mmu-miR-541-5p	-0.22
Plekhb1	ENSMUST00000107043.2	"pleckstrin homology domain containing, family B (evectins) member 1 "	mmu-miR-541-5p	-0.22
Klhl28	ENSMUST00000021331.7	"kelch-like 28 "	mmu-miR-541-5p	-0.22
Ikbkb	ENSMUST00000063401.4	"inhibitor of kappaB kinase beta "	mmu-miR-541-5p	-0.22
Fgd5	ENSMUST00000089334.3	"FYVE, RhoGEF and PH domain containing 5 "	mmu-miR-541-5p	-0.22
Acvr1c	ENSMUST00000028178.8	"activin A receptor, type IC "	mmu-miR-541-5p	-0.22
Ppara	ENSMUST00000109422.2	"peroxisome proliferator activated receptor alpha "	mmu-miR-541-5p	-0.22
Zfp114	ENSMUST00000086010.5	"zinc finger protein 114 "	mmu-miR-541-5p	-0.22
Cnih1	ENSMUST00000015903.5	"cornichon homolog 1 (Drosophila) "	mmu-miR-541-5p	-0.22
Gm9602	ENSMUST00000163325.2	"predicted gene 9602 "	mmu-miR-541-5p	-0.22
Mc1r	ENSMUST00000098324.2	"melanocortin 1 receptor "	mmu-miR-541-5p	-0.22
Wnt7b	ENSMUST00000023015.8	"wingless-related MMTV integration site 7B "	mmu-miR-541-5p	-0.22
Pias3	ENSMUST00000064900.10	"protein inhibitor of activated STAT 3 "	mmu-miR-541-5p	-0.22
Aqr	ENSMUST00000043160.7	"aquarius "	mmu-miR-541-5p	-0.22
Lsm10	ENSMUST00000055575.7	"U7 snRNP-specific Sm-like protein LSM10 "	mmu-miR-541-5p	-0.22
Kat2a	ENSMUST00000006973.6	"K(lysine) acetyltransferase 2A "	mmu-miR-541-5p	-0.22
Pcdhb11	ENSMUST00000053073.4	"protocadherin beta 11 "	mmu-miR-541-5p	-0.22
Zzz3	ENSMUST00000106100.3	"zinc finger, ZZ domain containing 3 "	mmu-miR-541-5p	-0.22
Dppa2	ENSMUST00000097175.4	"developmental pluripotency associated 2 "	mmu-miR-541-5p	-0.22
Zfp2	ENSMUST00000109129.2	"zinc finger protein 2 "	mmu-miR-541-5p	-0.22
Trove2	ENSMUST00000159879.1	"TROVE domain family, member 2 "	mmu-miR-541-5p	-0.22
Plxnb3	ENSMUST00000002079.6	"plexin B3 "	mmu-miR-541-5p	-0.22
Mmp13	ENSMUST00000015394.8	"matrix metallopeptidase 13 "	mmu-miR-541-5p	-0.22
Podxl	ENSMUST00000026698.7	"podocalyxin-like "	mmu-miR-541-5p	-0.22
Ttll3	ENSMUST00000038889.6	"tubulin tyrosine ligase-like family, member 3 "	mmu-miR-541-5p	-0.22
Erp27	ENSMUST00000032343.6	"endoplasmic reticulum protein 27 "	mmu-miR-541-5p	-0.22
Hoxa7	ENSMUST00000048715.7	"homeobox A7 "	mmu-miR-541-5p	-0.22
Smco1	ENSMUST00000093183.3	"single-pass membrane protein with coiled-coil domains 1 "	mmu-miR-541-5p	-0.22
Fadd	ENSMUST00000033394.7	"Fas (TNFRSF6)-associated via death domain "	mmu-miR-541-5p	-0.22
Ankrd34b	ENSMUST00000061594.7	"ankyrin repeat domain 34B "	mmu-miR-541-5p	-0.21
Gm21560	ENSMUST00000168480.4	"predicted gene, 21560 "	mmu-miR-541-5p	-0.21
4732456N10Rik	ENSMUST00000023714.4	"RIKEN cDNA 4732456N10 gene "	mmu-miR-541-5p	-0.21
Gm21743	ENSMUST00000187504.1	"predicted gene, 21743 "	mmu-miR-541-5p	-0.21
Cyp4a12a	ENSMUST00000084343.3	"cytochrome P450, family 4, subfamily a, polypeptide 12a "	mmu-miR-541-5p	-0.21
G430049J08Rik	ENSMUST00000179907.1	"RIKEN cDNA G430049J08 gene "	mmu-miR-541-5p	-0.21
Zfp874a	ENSMUST00000075255.5	"zinc finger protein 874a "	mmu-miR-541-5p	-0.21
Kif11	ENSMUST00000012587.3	"kinesin family member 11 "	mmu-miR-541-5p	-0.21
Dus4l	ENSMUST00000020977.2	"dihydrouridine synthase 4-like (S. cerevisiae) "	mmu-miR-541-5p	-0.21
4933406P04Rik	ENSMUST00000092680.2	"RIKEN cDNA 4933406P04 gene "	mmu-miR-541-5p	-0.21
Ero1l	ENSMUST00000022378.7	"ERO1-like (S. cerevisiae) "	mmu-miR-541-5p	-0.21
Pepd	ENSMUST00000075068.8	"peptidase D "	mmu-miR-541-5p	-0.21
Tbc1d9b	ENSMUST00000101270.4	"TBC1 domain family, member 9B "	mmu-miR-541-5p	-0.21
Snap25	ENSMUST00000028727.5	"synaptosomal-associated protein 25 "	mmu-miR-541-5p	-0.21
Nova2	ENSMUST00000032571.8	"neuro-oncological ventral antigen 2 "	mmu-miR-541-5p	-0.21
Pttg1ip	ENSMUST00000009435.6	"pituitary tumor-transforming 1 interacting protein "	mmu-miR-541-5p	-0.21
Parg	ENSMUST00000022470.9	"poly (ADP-ribose) glycohydrolase "	mmu-miR-541-5p	-0.21
Drg1	ENSMUST00000020741.6	"developmentally regulated GTP binding protein 1 "	mmu-miR-541-5p	-0.21
Tmem229b	ENSMUST00000070174.8	"transmembrane protein 229B "	mmu-miR-541-5p	-0.21
Atp10b	ENSMUST00000077659.5	"ATPase, class V, type 10B "	mmu-miR-541-5p	-0.21
Gstm4	ENSMUST00000029489.9	"glutathione S-transferase, mu 4 "	mmu-miR-541-5p	-0.21
En2	ENSMUST00000036177.8	"engrailed 2 "	mmu-miR-541-5p	-0.21
Ccdc177	ENSMUST00000073251.6	"coiled-coil domain containing 177 "	mmu-miR-541-5p	-0.21
Ptchd2	ENSMUST00000047720.8	"patched domain containing 2 "	mmu-miR-541-5p	-0.21
Mrgprb1	ENSMUST00000094384.3	"MAS-related GPR, member B1 "	mmu-miR-541-5p	-0.21
Serpina3i	ENSMUST00000109958.2	"serine (or cysteine) peptidase inhibitor, clade A, member 3I "	mmu-miR-541-5p	-0.21
Tgs1	ENSMUST00000052712.5	"trimethylguanosine synthase homolog (S. cerevisiae) "	mmu-miR-541-5p	-0.21
Lbh	ENSMUST00000024857.7	"limb-bud and heart "	mmu-miR-541-5p	-0.21
