Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Trim71	ENSMUST00000111816.2	"tripartite motif-containing 71 "	mmu-miR-466i-3p	-0.44
Fam160b1	ENSMUST00000036407.4	"family with sequence similarity 160, member B1 "	mmu-miR-466i-3p	-0.44
Khdrbs2	ENSMUST00000027226.6	"KH domain containing, RNA binding, signal transduction associated 2 "	mmu-miR-466i-3p	-0.44
Gm1587	ENSMUST00000100372.3	"predicted gene 1587 "	mmu-miR-466i-3p	-0.44
Cxadr	ENSMUST00000023572.8	"coxsackie virus and adenovirus receptor "	mmu-miR-466i-3p	-0.44
Slc10a2	ENSMUST00000023835.1	"solute carrier family 10, member 2 "	mmu-miR-466i-3p	-0.44
2010106E10Rik	ENSMUST00000026602.3	"RIKEN cDNA 2010106E10 gene "	mmu-miR-466i-3p	-0.44
Grik4	ENSMUST00000114865.2	"glutamate receptor, ionotropic, kainate 4 "	mmu-miR-466i-3p	-0.43
Gm16485	ENSMUST00000104915.2	"predicted gene 16485 "	mmu-miR-466i-3p	-0.43
Nupr1l	ENSMUST00000178355.1	"nuclear protein transcriptional regulator 1 like "	mmu-miR-466i-3p	-0.43
Bend6	ENSMUST00000129464.2	"BEN domain containing 6 "	mmu-miR-466i-3p	-0.43
Pigl	ENSMUST00000014389.5	"phosphatidylinositol glycan anchor biosynthesis, class L "	mmu-miR-466i-3p	-0.43
Olfr456	ENSMUST00000057251.6	"olfactory receptor 456 "	mmu-miR-466i-3p	-0.43
Hlf	ENSMUST00000004051.7	"hepatic leukemia factor "	mmu-miR-466i-3p	-0.43
Dgkq	ENSMUST00000053913.7	"diacylglycerol kinase, theta "	mmu-miR-466i-3p	-0.43
Gm5444	ENSMUST00000065956.3	"predicted gene 5444 "	mmu-miR-466i-3p	-0.43
Rfesd	ENSMUST00000167271.2	"Rieske (Fe-S) domain containing "	mmu-miR-466i-3p	-0.43
Tnfsf8	ENSMUST00000030047.2	"tumor necrosis factor (ligand) superfamily, member 8 "	mmu-miR-466i-3p	-0.43
Bend4	ENSMUST00000169190.1	"BEN domain containing 4 "	mmu-miR-466i-3p	-0.43
Trim52	ENSMUST00000022708.5	"tripartite motif-containing 52 "	mmu-miR-466i-3p	-0.42
Gad2	ENSMUST00000028123.3	"glutamic acid decarboxylase 2 "	mmu-miR-466i-3p	-0.42
Tmem161a	ENSMUST00000002413.9	"transmembrane protein 161A "	mmu-miR-466i-3p	-0.42
Gm13305	ENSMUST00000098121.3	"predicted gene 13305 "	mmu-miR-466i-3p	-0.42
Alkbh1	ENSMUST00000162961.2	"alkB, alkylation repair homolog 1 (E. coli) "	mmu-miR-466i-3p	-0.42
Wbscr27	ENSMUST00000047196.8	"Williams Beuren syndrome chromosome region 27 (human) "	mmu-miR-466i-3p	-0.42
Tmsb15l	ENSMUST00000127404.2	"thymosin beta 15b like "	mmu-miR-466i-3p	-0.42
Slc12a2	ENSMUST00000115366.2	"solute carrier family 12, member 2 "	mmu-miR-466i-3p	-0.42
C2cd4c	ENSMUST00000178228.1	"C2 calcium-dependent domain containing 4C "	mmu-miR-466i-3p	-0.42
H3f3b	ENSMUST00000106454.2	"H3 histone, family 3B "	mmu-miR-466i-3p	-0.42
Zfp185	ENSMUST00000164800.2	"zinc finger protein 185 "	mmu-miR-466i-3p	-0.42
Rgl1	ENSMUST00000111859.2	"ral guanine nucleotide dissociation stimulator,-like 1 "	mmu-miR-466i-3p	-0.42
Mast4	ENSMUST00000167058.2	"microtubule associated serine/threonine kinase family member 4 "	mmu-miR-466i-3p	-0.42
Trp53tg5	ENSMUST00000017864.2	"transformation related protein 53 target 5 "	mmu-miR-466i-3p	-0.42
Htr1b	ENSMUST00000183482.1	"5-hydroxytryptamine (serotonin) receptor 1B "	mmu-miR-466i-3p	-0.42
Fam53c	ENSMUST00000049281.6	"family with sequence similarity 53, member C "	mmu-miR-466i-3p	-0.42
Sdcbp	ENSMUST00000029912.5	"syndecan binding protein "	mmu-miR-466i-3p	-0.42
Nkx1-2	ENSMUST00000054562.3	"NK1 transcription factor related, locus 2 (Drosophila) "	mmu-miR-466i-3p	-0.42
Snx24	ENSMUST00000165032.2	"sorting nexing 24 "	mmu-miR-466i-3p	-0.42
Slc15a1	ENSMUST00000088386.6	"solute carrier family 15 (oligopeptide transporter), member 1 "	mmu-miR-466i-3p	-0.41
Scg2	ENSMUST00000185234.1	"secretogranin II "	mmu-miR-466i-3p	-0.41
Prkx	ENSMUST00000036333.8	"protein kinase, X-linked "	mmu-miR-466i-3p	-0.41
Nfat5	ENSMUST00000169453.2	"nuclear factor of activated T cells 5 "	mmu-miR-466i-3p	-0.41
2300009A05Rik	ENSMUST00000168665.2	"RIKEN cDNA 2300009A05 gene "	mmu-miR-466i-3p	-0.41
Klra2	ENSMUST00000032306.9	"killer cell lectin-like receptor, subfamily A, member 2 "	mmu-miR-466i-3p	-0.41
Gm5141	ENSMUST00000167516.2	"predicted gene 5141 "	mmu-miR-466i-3p	-0.41
Lrp2bp	ENSMUST00000110381.3	"Lrp2 binding protein "	mmu-miR-466i-3p	-0.41
L2hgdh	ENSMUST00000021370.8	"L-2-hydroxyglutarate dehydrogenase "	mmu-miR-466i-3p	-0.41
Set	ENSMUST00000102866.4	"SET nuclear oncogene "	mmu-miR-466i-3p	-0.41
Csnk2a1	ENSMUST00000099224.4	"casein kinase 2, alpha 1 polypeptide "	mmu-miR-466i-3p	-0.41
Rho	ENSMUST00000032471.6	"rhodopsin "	mmu-miR-466i-3p	-0.41
Zfp827	ENSMUST00000119254.2	"zinc finger protein 827 "	mmu-miR-466i-3p	-0.41
Tmem236	ENSMUST00000077517.7	"transmembrane protein 236 "	mmu-miR-466i-3p	-0.41
Dnajb1	ENSMUST00000005620.8	"DnaJ (Hsp40) homolog, subfamily B, member 1 "	mmu-miR-466i-3p	-0.41
Casz1	ENSMUST00000122222.2	"castor zinc finger 1 "	mmu-miR-466i-3p	-0.41
6720489N17Rik	ENSMUST00000091563.4	"RIKEN cDNA 6720489N17 gene "	mmu-miR-466i-3p	-0.41
Mbtps2	ENSMUST00000058098.9	"membrane-bound transcription factor peptidase, site 2 "	mmu-miR-466i-3p	-0.41
Mgat4a	ENSMUST00000151952.2	"mannoside acetylglucosaminyltransferase 4, isoenzyme A "	mmu-miR-466i-3p	-0.41
Olfr1166	ENSMUST00000099833.3	"olfactory receptor 1166 "	mmu-miR-466i-3p	-0.41
Bhmt2	ENSMUST00000015941.7	"betaine-homocysteine methyltransferase 2 "	mmu-miR-466i-3p	-0.41
Slco6c1	ENSMUST00000027569.8	"solute carrier organic anion transporter family, member 6c1 "	mmu-miR-466i-3p	-0.41
Gpr63	ENSMUST00000038920.1	"G protein-coupled receptor 63 "	mmu-miR-466i-3p	-0.41
Polr3g	ENSMUST00000048993.6	"polymerase (RNA) III (DNA directed) polypeptide G "	mmu-miR-466i-3p	-0.40
Bcl9	ENSMUST00000046521.8	"B cell CLL/lymphoma 9 "	mmu-miR-466i-3p	-0.40
Foxo1	ENSMUST00000053764.5	"forkhead box O1 "	mmu-miR-466i-3p	-0.40
Ppm1d	ENSMUST00000020835.10	"protein phosphatase 1D magnesium-dependent, delta isoform "	mmu-miR-466i-3p	-0.40
Lypd1	ENSMUST00000159417.1	"Ly6/Plaur domain containing 1 "	mmu-miR-466i-3p	-0.40
Amotl1	ENSMUST00000160770.2	"angiomotin-like 1 "	mmu-miR-466i-3p	-0.40
Plk1	ENSMUST00000033154.6	"polo-like kinase 1 "	mmu-miR-466i-3p	-0.40
Vma21	ENSMUST00000114577.2	"VMA21 vacuolar H+-ATPase homolog (S. cerevisiae) "	mmu-miR-466i-3p	-0.40
Stx2	ENSMUST00000031378.8	"syntaxin 2 "	mmu-miR-466i-3p	-0.40
Fam168b	ENSMUST00000167518.2	"family with sequence similarity 168, member B "	mmu-miR-466i-3p	-0.40
Psg17	ENSMUST00000004655.7	"pregnancy specific glycoprotein 17 "	mmu-miR-466i-3p	-0.40
Gm10401	ENSMUST00000100848.2	"predicted gene 10401 "	mmu-miR-466i-3p	-0.40
Prr5	ENSMUST00000171460.2	"proline rich 5 (renal) "	mmu-miR-466i-3p	-0.39
Pura	ENSMUST00000051301.3	"purine rich element binding protein A "	mmu-miR-466i-3p	-0.39
Mast3	ENSMUST00000166004.1	"microtubule associated serine/threonine kinase 3 "	mmu-miR-466i-3p	-0.39
Brd8	ENSMUST00000003876.4	"bromodomain containing 8 "	mmu-miR-466i-3p	-0.39
Haus4	ENSMUST00000022784.8	"HAUS augmin-like complex, subunit 4 "	mmu-miR-466i-3p	-0.39
Wisp1	ENSMUST00000118823.1	"WNT1 inducible signaling pathway protein 1 "	mmu-miR-466i-3p	-0.39
BC030336	ENSMUST00000060175.6	"cDNA sequence BC030336 "	mmu-miR-466i-3p	-0.39
Oas1e	ENSMUST00000100785.3	"2'-5' oligoadenylate synthetase 1E "	mmu-miR-466i-3p	-0.39
Dcaf6	ENSMUST00000027856.7	"DDB1 and CUL4 associated factor 6 "	mmu-miR-466i-3p	-0.39
Bsn	ENSMUST00000035208.8	"bassoon "	mmu-miR-466i-3p	-0.39
Klrb1c	ENSMUST00000167691.3	"killer cell lectin-like receptor subfamily B member 1C "	mmu-miR-466i-3p	-0.39
Hipk2	ENSMUST00000161779.2	"homeodomain interacting protein kinase 2 "	mmu-miR-466i-3p	-0.39
Nufip2	ENSMUST00000100802.5	"nuclear fragile X mental retardation protein interacting protein 2 "	mmu-miR-466i-3p	-0.39
Scml4	ENSMUST00000063063.8	"sex comb on midleg-like 4 (Drosophila) "	mmu-miR-466i-3p	-0.39
Olig2	ENSMUST00000035608.8	"oligodendrocyte transcription factor 2 "	mmu-miR-466i-3p	-0.39
Olfr1342	ENSMUST00000060562.4	"olfactory receptor 1342 "	mmu-miR-466i-3p	-0.39
Zfp934	ENSMUST00000101547.5	"zinc finger protein 934 "	mmu-miR-466i-3p	-0.39
Clec2g	ENSMUST00000142388.2	"C-type lectin domain family 2, member g "	mmu-miR-466i-3p	-0.39
Vmn2r86	ENSMUST00000170257.2	"vomeronasal 2, receptor 86 "	mmu-miR-466i-3p	-0.39
Poglut1	ENSMUST00000036210.6	"protein O-glucosyltransferase 1 "	mmu-miR-466i-3p	-0.39
Champ1	ENSMUST00000051870.7	"chromosome alignment maintaining phosphoprotein 1 "	mmu-miR-466i-3p	-0.38
Sat1	ENSMUST00000026318.9	"spermidine/spermine N1-acetyl transferase 1 "	mmu-miR-466i-3p	-0.38
Tbl1xr1	ENSMUST00000063988.8	"transducin (beta)-like 1X-linked receptor 1 "	mmu-miR-466i-3p	-0.38
Dhrs9	ENSMUST00000063690.3	"dehydrogenase/reductase (SDR family) member 9 "	mmu-miR-466i-3p	-0.38
Psg26	ENSMUST00000094798.3	"pregnancy-specific glycoprotein 26 "	mmu-miR-466i-3p	-0.38
Cdk19	ENSMUST00000044672.5	"cyclin-dependent kinase 19 "	mmu-miR-466i-3p	-0.38
Siah1b	ENSMUST00000037928.3	"seven in absentia 1B "	mmu-miR-466i-3p	-0.38
Ptpn9	ENSMUST00000034832.6	"protein tyrosine phosphatase, non-receptor type 9 "	mmu-miR-466i-3p	-0.38
Ric8b	ENSMUST00000038523.8	"resistance to inhibitors of cholinesterase 8 homolog B (C. elegans) "	mmu-miR-466i-3p	-0.38
Mcf2l	ENSMUST00000173099.2	"mcf.2 transforming sequence-like "	mmu-miR-466i-3p	-0.38
Mphosph6	ENSMUST00000034303.1	"M phase phosphoprotein 6 "	mmu-miR-466i-3p	-0.38
Denr	ENSMUST00000023869.9	"density-regulated protein "	mmu-miR-466i-3p	-0.38
Dnajb9	ENSMUST00000015049.3	"DnaJ (Hsp40) homolog, subfamily B, member 9 "	mmu-miR-466i-3p	-0.38
Adcy6	ENSMUST00000096224.4	"adenylate cyclase 6 "	mmu-miR-466i-3p	-0.38
Acot11	ENSMUST00000102762.4	"acyl-CoA thioesterase 11 "	mmu-miR-466i-3p	-0.38
Gm10451	ENSMUST00000101281.2	"predicted gene 10451 "	mmu-miR-466i-3p	-0.38
Zmym5	ENSMUST00000039812.10	"zinc finger, MYM-type 5 "	mmu-miR-466i-3p	-0.38
Iscu	ENSMUST00000112311.2	"IscU iron-sulfur cluster scaffold homolog (E. coli) "	mmu-miR-466i-3p	-0.38
Atp1b3	ENSMUST00000034983.6	"ATPase, Na+/K+ transporting, beta 3 polypeptide "	mmu-miR-466i-3p	-0.38
Rpap2	ENSMUST00000112651.2	"RNA polymerase II associated protein 2 "	mmu-miR-466i-3p	-0.38
Papd5	ENSMUST00000119033.2	"PAP associated domain containing 5 "	mmu-miR-466i-3p	-0.38
Alg10b	ENSMUST00000100309.1	"asparagine-linked glycosylation 10B (alpha-1,2-glucosyltransferase) "	mmu-miR-466i-3p	-0.38
Gjb2	ENSMUST00000055698.7	"gap junction protein, beta 2 "	mmu-miR-466i-3p	-0.38
Slc6a2	ENSMUST00000072939.6	"solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2 "	mmu-miR-466i-3p	-0.38
Mob3c	ENSMUST00000030477.3	"MOB kinase activator 3C "	mmu-miR-466i-3p	-0.38
Dusp18	ENSMUST00000055931.4	"dual specificity phosphatase 18 "	mmu-miR-466i-3p	-0.38
B3galnt1	ENSMUST00000061826.1	"UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 1 "	mmu-miR-466i-3p	-0.38
Abca14	ENSMUST00000084640.2	"ATP-binding cassette, sub-family A (ABC1), member 14 "	mmu-miR-466i-3p	-0.38
Htr5b	ENSMUST00000055884.7	"5-hydroxytryptamine (serotonin) receptor 5B "	mmu-miR-466i-3p	-0.38
Ttc19	ENSMUST00000050646.7	"tetratricopeptide repeat domain 19 "	mmu-miR-466i-3p	-0.37
Csnk1d	ENSMUST00000018274.4	"casein kinase 1, delta "	mmu-miR-466i-3p	-0.37
Fbxw24	ENSMUST00000073962.6	"F-box and WD-40 domain protein 24 "	mmu-miR-466i-3p	-0.37
Gm9930	ENSMUST00000066742.4	"predicted gene 9930 "	mmu-miR-466i-3p	-0.37
Alyref2	ENSMUST00000081527.1	"Aly/REF export factor 2 "	mmu-miR-466i-3p	-0.37
Ms4a4b	ENSMUST00000035258.8	"membrane-spanning 4-domains, subfamily A, member 4B "	mmu-miR-466i-3p	-0.37
Polr3k	ENSMUST00000039551.8	"polymerase (RNA) III (DNA directed) polypeptide K "	mmu-miR-466i-3p	-0.37
Map6d1	ENSMUST00000040880.7	"MAP6 domain containing 1 "	mmu-miR-466i-3p	-0.37
Ubxn2b	ENSMUST00000029907.5	"UBX domain protein 2B "	mmu-miR-466i-3p	-0.37
Zfp438	ENSMUST00000063989.5	"zinc finger protein 438 "	mmu-miR-466i-3p	-0.37
Tmem220	ENSMUST00000061786.5	"transmembrane protein 220 "	mmu-miR-466i-3p	-0.37
Wnt9a	ENSMUST00000000128.4	"wingless-type MMTV integration site 9A "	mmu-miR-466i-3p	-0.37
Nfxl1	ENSMUST00000087216.6	"nuclear transcription factor, X-box binding-like 1 "	mmu-miR-466i-3p	-0.37
Raph1	ENSMUST00000140485.2	"Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 "	mmu-miR-466i-3p	-0.37
Gm16432	ENSMUST00000094273.4	"predicted gene 16432 "	mmu-miR-466i-3p	-0.37
Cdc7	ENSMUST00000031221.6	"cell division cycle 7 (S. cerevisiae) "	mmu-miR-466i-3p	-0.37
Klk10	ENSMUST00000014058.9	"kallikrein related-peptidase 10 "	mmu-miR-466i-3p	-0.37
Ogfrl1	ENSMUST00000027343.5	"opioid growth factor receptor-like 1 "	mmu-miR-466i-3p	-0.37
Rtf1	ENSMUST00000028767.8	"Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae) "	mmu-miR-466i-3p	-0.37
1810026J23Rik	ENSMUST00000062125.10	"RIKEN cDNA 1810026J23 gene "	mmu-miR-466i-3p	-0.36
Chic1	ENSMUST00000116547.2	"cysteine-rich hydrophobic domain 1 "	mmu-miR-466i-3p	-0.36
1700023E05Rik	ENSMUST00000031161.5	"RIKEN cDNA 1700023E05 gene "	mmu-miR-466i-3p	-0.36
Unc5c	ENSMUST00000106236.3	"unc-5 homolog C (C. elegans) "	mmu-miR-466i-3p	-0.36
Ubn2	ENSMUST00000160583.2	"ubinuclein 2 "	mmu-miR-466i-3p	-0.36
Purg	ENSMUST00000070340.4	"purine-rich element binding protein G "	mmu-miR-466i-3p	-0.36
Ms4a6c	ENSMUST00000165310.2	"membrane-spanning 4-domains, subfamily A, member 6C "	mmu-miR-466i-3p	-0.36
2310022A10Rik	ENSMUST00000067386.8	"RIKEN cDNA 2310022A10 gene "	mmu-miR-466i-3p	-0.36
Cfl1	ENSMUST00000116560.2	"cofilin 1, non-muscle "	mmu-miR-466i-3p	-0.36
Gm9956	ENSMUST00000067972.4	"predicted gene 9956 "	mmu-miR-466i-3p	-0.36
Csrnp3	ENSMUST00000122912.2	"cysteine-serine-rich nuclear protein 3 "	mmu-miR-466i-3p	-0.36
Atxn7	ENSMUST00000022257.2	"ataxin 7 "	mmu-miR-466i-3p	-0.36
Tram1l1	ENSMUST00000058994.4	"translocation associated membrane protein 1-like 1 "	mmu-miR-466i-3p	-0.36
Elovl5	ENSMUST00000034904.8	"ELOVL family member 5, elongation of long chain fatty acids (yeast) "	mmu-miR-466i-3p	-0.36
Gmnn	ENSMUST00000006898.4	"geminin "	mmu-miR-466i-3p	-0.36
Lrpprc	ENSMUST00000112308.3	"leucine-rich PPR-motif containing "	mmu-miR-466i-3p	-0.36
Gm12353	ENSMUST00000108250.2	"predicted gene 12353 "	mmu-miR-466i-3p	-0.36
Cst6	ENSMUST00000025764.5	"cystatin E/M "	mmu-miR-466i-3p	-0.35
Lmbr1	ENSMUST00000055195.5	"limb region 1 "	mmu-miR-466i-3p	-0.35
Lfng	ENSMUST00000031555.1	"LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase "	mmu-miR-466i-3p	-0.35
Elavl4	ENSMUST00000106598.2	"ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D) "	mmu-miR-466i-3p	-0.35
Il15ra	ENSMUST00000148748.2	"interleukin 15 receptor, alpha chain "	mmu-miR-466i-3p	-0.35
Snx10	ENSMUST00000049152.9	"sorting nexin 10 "	mmu-miR-466i-3p	-0.35
Ppap2a	ENSMUST00000016144.5	"phosphatidic acid phosphatase type 2A "	mmu-miR-466i-3p	-0.35
4833420G17Rik	ENSMUST00000026519.8	"RIKEN cDNA 4833420G17 gene "	mmu-miR-466i-3p	-0.35
1810043H04Rik	ENSMUST00000106223.3	"RIKEN cDNA 1810043H04 gene "	mmu-miR-466i-3p	-0.35
Aif1l	ENSMUST00000001920.7	"allograft inflammatory factor 1-like "	mmu-miR-466i-3p	-0.35
Tspan14	ENSMUST00000047652.5	"tetraspanin 14 "	mmu-miR-466i-3p	-0.35
Gm7247	ENSMUST00000162998.1	"predicted gene 7247 "	mmu-miR-466i-3p	-0.35
Tmem130	ENSMUST00000061446.7	"transmembrane protein 130 "	mmu-miR-466i-3p	-0.35
Olfr77	ENSMUST00000057596.7	"olfactory receptor 77 "	mmu-miR-466i-3p	-0.35
Dlgap4	ENSMUST00000000094.8	"discs, large homolog-associated protein 4 (Drosophila) "	mmu-miR-466i-3p	-0.35
Map2k6	ENSMUST00000020949.6	"mitogen-activated protein kinase kinase 6 "	mmu-miR-466i-3p	-0.35
Pot1b	ENSMUST00000086876.5	"protection of telomeres 1B "	mmu-miR-466i-3p	-0.35
Gm3755	ENSMUST00000169555.1	"predicted gene 3755 "	mmu-miR-466i-3p	-0.35
Cep85l	ENSMUST00000095691.5	"centrosomal protein 85-like "	mmu-miR-466i-3p	-0.35
Slc28a3	ENSMUST00000022036.8	"solute carrier family 28 (sodium-coupled nucleoside transporter), member 3 "	mmu-miR-466i-3p	-0.35
Vmn1r40	ENSMUST00000075158.1	"vomeronasal 1 receptor 40 "	mmu-miR-466i-3p	-0.35
Rnf139	ENSMUST00000036904.6	"ring finger protein 139 "	mmu-miR-466i-3p	-0.35
Dclk1	ENSMUST00000167204.2	"doublecortin-like kinase 1 "	mmu-miR-466i-3p	-0.35
Rpl5	ENSMUST00000082223.7	"ribosomal protein L5 "	mmu-miR-466i-3p	-0.35
Lrp8	ENSMUST00000030356.4	"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor "	mmu-miR-466i-3p	-0.35
Inhbe	ENSMUST00000059718.4	"inhibin beta E "	mmu-miR-466i-3p	-0.34
Shc3	ENSMUST00000021898.5	"src homology 2 domain-containing transforming protein C3 "	mmu-miR-466i-3p	-0.34
Gm6377	ENSMUST00000060013.3	"predicted gene 6377 "	mmu-miR-466i-3p	-0.34
Usp30	ENSMUST00000031588.7	"ubiquitin specific peptidase 30 "	mmu-miR-466i-3p	-0.34
Diap2	ENSMUST00000113320.2	"diaphanous homolog 2 (Drosophila) "	mmu-miR-466i-3p	-0.34
Stx3	ENSMUST00000069285.4	"syntaxin 3 "	mmu-miR-466i-3p	-0.34
Siah1a	ENSMUST00000045296.4	"seven in absentia 1A "	mmu-miR-466i-3p	-0.34
A730049H05Rik	ENSMUST00000057977.3	"RIKEN cDNA A730049H05 gene "	mmu-miR-466i-3p	-0.34
Zfp593	ENSMUST00000030644.7	"zinc finger protein 593 "	mmu-miR-466i-3p	-0.34
Psg19	ENSMUST00000004657.8	"pregnancy specific glycoprotein 19 "	mmu-miR-466i-3p	-0.34
Dlc1	ENSMUST00000033923.8	"deleted in liver cancer 1 "	mmu-miR-466i-3p	-0.34
1810013L24Rik	ENSMUST00000023150.5	"RIKEN cDNA 1810013L24 gene "	mmu-miR-466i-3p	-0.34
Lancl3	ENSMUST00000069763.2	"LanC lantibiotic synthetase component C-like 3 (bacterial) "	mmu-miR-466i-3p	-0.34
Dusp28	ENSMUST00000060913.7	"dual specificity phosphatase 28 "	mmu-miR-466i-3p	-0.34
Pes1	ENSMUST00000109985.2	"pescadillo homolog 1, containing BRCT domain (zebrafish) "	mmu-miR-466i-3p	-0.34
Exosc9	ENSMUST00000029269.6	"exosome component 9 "	mmu-miR-466i-3p	-0.34
Mtfr2	ENSMUST00000169712.1	"mitochondrial fission regulator 2 "	mmu-miR-466i-3p	-0.34
Zfp963	ENSMUST00000130458.2	"zinc finger protein 963 "	mmu-miR-466i-3p	-0.34
Adam9	ENSMUST00000084032.5	"a disintegrin and metallopeptidase domain 9 (meltrin gamma) "	mmu-miR-466i-3p	-0.34
Trp53bp1	ENSMUST00000110647.2	"transformation related protein 53 binding protein 1 "	mmu-miR-466i-3p	-0.34
Rtn4r	ENSMUST00000059589.5	"reticulon 4 receptor "	mmu-miR-466i-3p	-0.34
Gpkow	ENSMUST00000049896.7	"G patch domain and KOW motifs "	mmu-miR-466i-3p	-0.34
Slc7a2	ENSMUST00000057784.9	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2 "	mmu-miR-466i-3p	-0.34
Tpte	ENSMUST00000077194.1	"transmembrane phosphatase with tensin homology "	mmu-miR-466i-3p	-0.34
Prkcd	ENSMUST00000112210.4	"protein kinase C, delta "	mmu-miR-466i-3p	-0.34
Zfp408	ENSMUST00000099714.4	"zinc finger protein 408 "	mmu-miR-466i-3p	-0.34
Gm21312	ENSMUST00000180889.2	"predicted gene, 21312 "	mmu-miR-466i-3p	-0.34
Otog	ENSMUST00000164538.1	"otogelin "	mmu-miR-466i-3p	-0.34
Gm6763	ENSMUST00000181287.2	"predicted gene 6763 "	mmu-miR-466i-3p	-0.34
Gm21304	ENSMUST00000181059.2	"predicted gene, 21304 "	mmu-miR-466i-3p	-0.34
Gm8764	ENSMUST00000181179.2	"predicted gene 8764 "	mmu-miR-466i-3p	-0.34
Gm4340	ENSMUST00000181615.2	"predicted gene 4340 "	mmu-miR-466i-3p	-0.34
Gm20765	ENSMUST00000181703.2	"predicted gene, 20765 "	mmu-miR-466i-3p	-0.34
Gm17567	ENSMUST00000164429.1	"predicted gene, 17567 "	mmu-miR-466i-3p	-0.33
Rgmb	ENSMUST00000170578.1	"repulsive guidance molecule family member B "	mmu-miR-466i-3p	-0.33
Rab6b	ENSMUST00000035155.7	"RAB6B, member RAS oncogene family "	mmu-miR-466i-3p	-0.33
Sub1	ENSMUST00000022816.9	"SUB1 homolog (S. cerevisiae) "	mmu-miR-466i-3p	-0.33
Hif1an	ENSMUST00000040455.4	"hypoxia-inducible factor 1, alpha subunit inhibitor "	mmu-miR-466i-3p	-0.33
Rfxap	ENSMUST00000044373.5	"regulatory factor X-associated protein "	mmu-miR-466i-3p	-0.33
B230216G23Rik	ENSMUST00000088263.5	"RIKEN cDNA B230216G23 gene "	mmu-miR-466i-3p	-0.33
Ntm	ENSMUST00000075069.5	"neurotrimin "	mmu-miR-466i-3p	-0.33
Fbxo45	ENSMUST00000042732.5	"F-box protein 45 "	mmu-miR-466i-3p	-0.33
Wnt5a	ENSMUST00000063465.5	"wingless-related MMTV integration site 5A "	mmu-miR-466i-3p	-0.33
Maml2	ENSMUST00000177755.1	"mastermind like 2 (Drosophila) "	mmu-miR-466i-3p	-0.33
Cpped1	ENSMUST00000096272.5	"calcineurin-like phosphoesterase domain containing 1 "	mmu-miR-466i-3p	-0.33
Scnn1g	ENSMUST00000000221.5	"sodium channel, nonvoltage-gated 1 gamma "	mmu-miR-466i-3p	-0.33
Adcyap1r1	ENSMUST00000070756.6	"adenylate cyclase activating polypeptide 1 receptor 1 "	mmu-miR-466i-3p	-0.33
Odf1	ENSMUST00000081966.4	"outer dense fiber of sperm tails 1 "	mmu-miR-466i-3p	-0.33
Vmn2r84	ENSMUST00000094502.4	"vomeronasal 2, receptor 84 "	mmu-miR-466i-3p	-0.33
Ebf2	ENSMUST00000176161.2	"early B cell factor 2 "	mmu-miR-466i-3p	-0.33
Rwdd4a	ENSMUST00000033973.8	"RWD domain containing 4A "	mmu-miR-466i-3p	-0.33
Ube2v2	ENSMUST00000115777.4	"ubiquitin-conjugating enzyme E2 variant 2 "	mmu-miR-466i-3p	-0.33
Zg16	ENSMUST00000051122.5	"zymogen granule protein 16 "	mmu-miR-466i-3p	-0.33
Kif5b	ENSMUST00000025083.8	"kinesin family member 5B "	mmu-miR-466i-3p	-0.33
Ptprb	ENSMUST00000092167.5	"protein tyrosine phosphatase, receptor type, B "	mmu-miR-466i-3p	-0.33
Kit	ENSMUST00000144270.2	"kit oncogene "	mmu-miR-466i-3p	-0.33
Samd12	ENSMUST00000078673.7	"sterile alpha motif domain containing 12 "	mmu-miR-466i-3p	-0.33
Irs4	ENSMUST00000067841.7	"insulin receptor substrate 4 "	mmu-miR-466i-3p	-0.33
Ccdc81	ENSMUST00000041195.5	"coiled-coil domain containing 81 "	mmu-miR-466i-3p	-0.33
Zscan4d	ENSMUST00000067210.5	"zinc finger and SCAN domain containing 4D "	mmu-miR-466i-3p	-0.33
Dcx	ENSMUST00000033642.4	"doublecortin "	mmu-miR-466i-3p	-0.33
Syt2	ENSMUST00000121990.1	"synaptotagmin II "	mmu-miR-466i-3p	-0.33
1110025L11Rik	ENSMUST00000089104.2	"RIKEN cDNA 1110025L11 gene "	mmu-miR-466i-3p	-0.32
D330045A20Rik	ENSMUST00000046763.7	"RIKEN cDNA D330045A20 gene "	mmu-miR-466i-3p	-0.32
1110059E24Rik	ENSMUST00000038830.4	"RIKEN cDNA 1110059E24 gene "	mmu-miR-466i-3p	-0.32
Creb5	ENSMUST00000047450.7	"cAMP responsive element binding protein 5 "	mmu-miR-466i-3p	-0.32
Ms4a6b	ENSMUST00000163078.2	"membrane-spanning 4-domains, subfamily A, member 6B "	mmu-miR-466i-3p	-0.32
Krit1	ENSMUST00000171023.2	"KRIT1, ankyrin repeat containing "	mmu-miR-466i-3p	-0.32
